Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
705255,"CZK 10,500",50.05484,14.43963,"Na Veselí, Prague - Nusle",Studio,38 m²,"CZK 3,000",Partially furnished,2.0,No,No,Yes,No,No,No,No,21. 02. 2022,145,"1,043",315,479,54,399,551,217,626,328,Excellent,"CZK 20,000",Cooperative,Brick building,G,,,,,,,,,,,,
491837,"CZK 9,900",50.1245981,14.4959949,"Českolipská, Prague - Střížkov",1 bedroom,27 m²,"CZK 3,700",Furnished,5.0,No,No,No,No,No,No,No,,299,231,251,182,174,336,518,336,"1,054",191,,,Personal,Prefab concrete building,,,,,,,,,,,,,
226489,"CZK 18,000",50.1038989,14.4542366,"V háji, Prague - Holešovice",2 bedroom,85 m²,CZK 750,Unfurnished,2.0,Yes,No,No,No,No,Yes,No,01. 04. 2022,92,623,49,251,73,160,727,660,189,503,,"CZK 18,000",,Brick building,,,,,,,,,,,,,
705249,"CZK 9,500",50.12473,14.48906,"Rumburská, Prague - Střížkov",Studio,34 m²,"CZK 2,300",Furnished,1.0,No,No,Yes,Yes,Yes,Yes,No,07. 02. 2022,193,862,218,800,375,290,531,254,374,134,Excellent,"CZK 11,800",Personal,Prefab concrete building,D,,,,,,,,,,,,
162276,"CZK 14,600",50.0482006,14.5612604,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,44 m²,"CZK 1,800",Partially furnished,3.0,No,No,Yes,No,No,Yes,No,07. 02. 2022,578,"1,114",740,"1,192",235,"1,073",316,393,904,200,Excellent,"CZK 14,600",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Middle floor,,,Overall,,,,,
671786,"CZK 12,700",50.03627,14.33095,"Karla Kryla, Prague - Stodůlky",Studio,38 m²,"CZK 3,300",Furnished,3.0,Yes,No,No,No,No,Yes,Yes,07. 02. 2022,429,832,501,"1,124",264,792,527,683,625,71,New build,"CZK 25,400",Personal,Brick building,C,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,,,,,,
705235,"CZK 14,000",50.0558,14.43316,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,3.0,No,No,No,Yes,No,Yes,No,01. 04. 2022,104,"1,181",8,234,259,298,590,317,198,115,Excellent,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,,
434472,"CZK 22,000",50.0678622,14.4585208,Prague - Vršovice,4 bedroom,136 m²,"CZK 1,000",Partially furnished,5.0,Yes,Yes,No,No,No,No,No,01. 03. 2022,37,421,125,155,39,253,344,418,512,260,Good,"CZK 40,000",Personal,Brick building,,,Gas boiler,,,,,,,,,,
561593,"CZK 22,000",50.0953699,14.4507411,"U Mlýnského kanálu, Prague - Karlín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,400",Furnished,4.0,Yes,No,No,No,No,Yes,No,10. 10. 2021,163,468,144,109,88,281,782,"1,417",437,515,New build,"CZK 28,000",Personal,Other,B,Premium materials and solutions,Central heating,,Middle floor,,Yes,Overall,,,,,
705228,"CZK 15,675",50.080004,14.422058,"Jungmannova, Prague - Nové Město",1 bedroom with open-plan kitchen,62 m²,"CZK 5,225",Furnished,4.0,No,No,No,No,No,Yes,No,12. 03. 2022,110,673,119,76,124,213,214,730,474,393,,,,,,,,,,,,,,,,,
540111,"CZK 11,000",50.0285058,14.6024246,"Za lípou, Prague - Uhříněves",Studio,34 m²,"CZK 3,000",Furnished,,No,Yes,No,No,No,No,No,01. 03. 2022,156,498,190,507,200,451,369,168,549,509,,"CZK 12,700",Personal,Low-energy building,C,,,,,,,,,,,,
693628,"CZK 15,000",50.06933,14.46087,"Arménská, Prague - Vršovice",2 bedroom,56 m²,"CZK 4,000",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,217,693,244,367,186,479,321,221,572,314,Excellent,"CZK 30,000",Personal,Brick building,G,Standard materials and solutions,District heating,,,,,,,,,,
611112,"CZK 11,500",50.07085,14.44828,"Sevastopolská, Prague - Vršovice",1 bedroom with open-plan kitchen,35 m²,"CZK 2,500",Furnished,-1.0,No,No,No,No,No,No,No,05. 02. 2022,207,732,201,384,88,573,359,593,363,360,Good,"CZK 11,500",Personal,Brick building,G,Standard materials and solutions,Other,,Ground floor,1 to 10 years years,,Overall,,,,,
231034,"CZK 6,500",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Unfurnished,1.0,No,No,No,No,No,No,No,,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,"CZK 6,000",Personal,Brick building,A,,Central heating,,,,,,,,,,
648807,"CZK 12,900",50.101446,14.361034,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,4.0,Yes,No,No,No,No,Yes,No,12. 02. 2021,482,693,572,553,463,583,397,304,"1,440",100,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
705216,"CZK 13,800",50.1003,14.43168,"Veverkova, Prague - Holešovice",2 bedroom,73 m²,CZK 200,Furnished,1.0,Yes,No,Yes,No,Yes,No,No,05. 02. 2022,185,723,72,116,86,190,271,170,612,,Excellent,"CZK 13,800",Personal,Other,B,,,,,,,,,,,,
705212,"CZK 13,500",50.03364,14.51224,"Machkova, Prague - Chodov",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Unfurnished,4.0,No,No,Yes,No,No,Yes,No,04. 02. 2022,163,631,208,"1,381",489,748,439,281,495,221,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
705211,"CZK 15,500",50.12325,14.48417,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,65 m²,"CZK 3,550",Furnished,8.0,No,No,No,No,No,Yes,No,21. 02. 2022,250,"1,274",121,"1,212",280,586,190,331,210,142,Excellent,"CZK 20,000",Personal,Other,B,,,,,,,,,,,,
705213,"CZK 12,500",50.0921541,14.4974663,"Koněvova, Prague - Žižkov",2 bedroom,56 m²,"CZK 4,800",Partially furnished,3.0,No,No,Yes,Yes,No,Yes,No,14. 02. 2022,121,460,117,809,85,314,514,265,823,100,Excellent,"CZK 17,000",Personal,Brick building,B,,,,,,,,,,,,
673875,"CZK 14,500",50.01611,14.58338,"Holubinková, Prague - Pitkovice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,100",Furnished,1.0,Yes,No,No,No,Yes,No,Yes,27. 07. 2021,170,"1,081",,,,,,,,,Excellent,"CZK 14,500",Personal,Brick building,C,,,,Middle floor,,,,,,,,
705206,"CZK 15,000",50.08743,14.36617,"Radimova, Prague - Břevnov",2 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,10.0,Yes,No,Yes,No,No,Yes,No,15. 02. 2022,273,494,100,581,86,54,80,672,550,469,Excellent,"CZK 15,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
679206,"CZK 16,500",50.1157973,14.3816068,Prague - Dejvice,2 bedroom,60 m²,CZK 999,Partially furnished,4.0,No,No,Yes,Yes,Yes,Yes,No,15. 02. 2022,274,469,392,"1,484",928,441,"1,059",613,,,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
573611,"CZK 20,000",50.0446343,14.4604346,"Pod Dálnicí, Prague - Michle",3 bedroom,85 m²,"CZK 4,000",Partially furnished,21.0,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,145,683,243,741,310,479,549,414,374,67,,"CZK 24,000",Cooperative,Prefab concrete building,,,District heating,,Middle floor,,,Overall,,,,,
607389,"CZK 18,500",50.044173,14.433186,"Jeremenkova, Prague - Podolí",1 bedroom with open-plan kitchen,65 m²,"CZK 4,500",Furnished,2.0,Yes,No,Yes,No,No,Yes,Yes,15. 03. 2022,210,690,286,764,262,791,474,283,207,400,Excellent,"CZK 20,000",Personal,Brick building,B,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,,,,,,
365577,"CZK 14,000",50.1301769,14.4297557,"Gdaňská, Prague - Bohnice",2 bedroom,59 m²,"CZK 1,400",Unfurnished,6.0,No,No,No,Yes,No,No,No,05. 02. 2022,131,419,287,"1,214",414,564,530,296,570,129,,"CZK 14,000",Personal,Prefab concrete building,,,District heating,,,,,,,,,,
705200,"CZK 10,900",50.10533595,14.501987799767,"Freyova, Prague - Vysočany",1 bedroom,33 m²,"CZK 3,000",Furnished,6.0,No,No,No,No,No,Yes,No,01. 04. 2022,430,815,371,484,356,768,498,612,692,308,Excellent,"CZK 13,000",Personal,Brick building,A,,,,,,,,,,,,
623290,"CZK 18,000",50.064877,14.42824,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,38 m²,"CZK 4,400",,2.0,No,No,No,No,No,No,No,01. 06. 2021,150,490,83,509,147,216,470,608,470,365,Excellent,"CZK 36,000",Personal,Brick building,B,,,,,,,,,,,,
698330,"CZK 10,500",50.0078,14.41962,"Pejevové, Prague - Modřany",Small studio,30 m²,"CZK 2,500",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,06. 01. 2022,451,501,281,293,361,317,302,996,998,468,Good,"CZK 21,000",Personal,Prefab concrete building,D,Standard materials and solutions,District heating,,Middle floor,,,,,,,,
705390,"CZK 16,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Unfurnished,2.0,Yes,No,Yes,No,No,Yes,No,07. 02. 2022,,,,,,,,,,,New build,"CZK 16,000",Personal,Prefab concrete building,A,,,,,,,,,,,,
648133,"CZK 15,000",50.071933,14.386621,"Holečkova, Prague - Košíře",2 bedroom,52 m²,"CZK 3,000",Furnished,2.0,No,No,No,No,No,No,No,30. 03. 2022,117,858,109,"1,109",165,"1,241",454,545,"1,251",395,New build,"CZK 20,000",Personal,Brick building,B,Standard materials and solutions,Gas boiler,120 m²,Middle floor,1 to 10 years years,,Interior,,,,,
705384,"CZK 19,500",50.0861644,14.3218614,"Rakovnická, Prague - Ruzyně",2 bedroom with open-plan kitchen,75 m²,"CZK 3,500",Furnished,2.0,No,No,No,Yes,Yes,No,No,15. 02. 2022,350,"1,494",393,284,"1,025",581,273,273,,,Excellent,"CZK 23,000",Personal,Brick building,G,,,,,,,,,,,,
705383,"CZK 19,000",50.07341,14.47172,"Ruská, Prague - Vršovice",3 bedroom,71 m²,CZK 500,Partially furnished,4.0,Yes,No,No,No,No,No,No,01. 03. 2022,15,549,184,511,341,271,537,555,626,350,Excellent,"CZK 38,000",Cooperative,Brick building,G,,,,,,,,,,,,
604344,"CZK 14,000",50.056015,14.441224,"Na Veselí, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,CZK 990,Partially furnished,2.0,No,No,Yes,No,No,No,No,01. 06. 2020,27,"1,158",180,647,119,537,375,349,"1,067",149,Excellent,"CZK 14,000",Cooperative,Brick building,,,Gas boiler,,,,,,,,,,
599802,"CZK 17,000",50.070969,14.476678,"Vršovická, Prague - Vršovice",2 bedroom,67 m²,"CZK 3,800",Partially furnished,1.0,No,No,No,No,No,No,No,01. 03. 2022,75,88,80,241,117,136,266,270,361,184,,"CZK 17,000",Personal,Brick building,D,,,,,,,,,,,,
654830,"CZK 12,000",50.08196,14.40564,"Besední, Prague - Malá Strana",1 bedroom with open-plan kitchen,45 m²,"CZK 5,500",Furnished,1.0,No,No,No,No,No,No,No,01. 04. 2021,139,259,195,595,50,317,250,466,362,325,Good,"CZK 12,000",Personal,Other,C,Standard materials and solutions,Other,,Ground floor,10 to 30 years years,,,,,,,
705381,"CZK 13,000",50.05714,14.48601,"Na Vinobraní, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,1.0,No,No,Yes,Yes,Yes,Yes,No,07. 02. 2022,438,"1,342",418,739,776,839,"1,331",606,710,,Excellent,"CZK 13,000",Personal,Prefab concrete building,G,,,,Raised ground floor,,,,,,,,
21724,"CZK 7,000",50.011531,14.385727,"Starochuchelská, Prague - Velká Chuchle",Small studio,21 m²,CZK 600,Unfurnished,3.0,No,No,No,No,No,No,No,,44,103,57,331,525,,,,,,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,,
705377,"CZK 18,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,44 m²,"CZK 3,500",Furnished,,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,Excellent,"CZK 18,000",Personal,Brick building,C,,District heating,,Middle floor,,,,,,,,
705375,"CZK 15,000",50.13315,14.40527,"Dolákova, Prague - Bohnice",3 bedroom,77 m²,"CZK 4,600",Partially furnished,5.0,No,No,Yes,No,No,Yes,No,18. 03. 2022,476,"1,414",528,"1,344",603,"1,411",212,872,687,,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,District heating,,,,,Bathroom unit,,,,,
705373,"CZK 19,900",50.10433,14.55168,"Slévačská, Prague - Hloubětín",2 bedroom with open-plan kitchen,74 m²,"CZK 4,500",Partially furnished,4.0,No,No,No,Yes,Yes,Yes,No,07. 02. 2022,250,694,385,"1,211",225,604,296,"1,078",824,250,New build,"CZK 20,000",Personal,Brick building,C,,Gas boiler,,Top floor,1 to 10 years years,,,,,,,
705374,"CZK 14,900",50.03673,14.56318,"Rezlerova, Prague - Petrovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,200",Partially furnished,7.0,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,164,648,239,573,546,509,379,674,574,129,Excellent,"CZK 45,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
705371,"CZK 15,000",50.13289,14.50691,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,700",Furnished,4.0,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,188,"1,146",308,470,487,624,402,215,307,472,New build,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
705367,"CZK 29,000",50.0697,14.47606,"Karpatská, Prague - Vršovice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,500",Furnished,7.0,No,No,No,No,No,Yes,No,01. 03. 2022,161,294,158,330,141,342,171,65,156,109,Excellent,"CZK 50,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Top floor,1 to 10 years years,,,,,,,
705369,"CZK 9,750",50.1303283,14.4935009,"Zakšínská, Prague - Střížkov",Studio,34 m²,"CZK 3,050",Furnished,4.0,No,No,No,No,No,No,No,15. 02. 2022,357,"1,059",203,984,631,477,558,435,"1,185",125,New build,"CZK 12,800",Personal,Brick building,B,,,,,,,,,,,,
488832,"CZK 11,000",50.0576298,14.2845344,"Sazovická, Prague - Zličín",Studio,40 m²,"CZK 3,280",Partially furnished,1.0,No,No,No,No,No,No,No,,214,"1,023",643,572,778,697,167,919,208,,,"CZK 20,000",Personal,Brick building,A,,,,,,,,,,,,
705370,"CZK 20,000",50.10161,14.44574,"Stupkova, Prague - Holešovice",1 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Furnished,5.0,Yes,No,No,No,No,Yes,No,06. 02. 2022,339,377,154,563,192,284,277,429,738,236,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
705362,"CZK 15,000",50.10341,14.51085,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,5.0,Yes,No,No,No,No,No,No,01. 03. 2022,344,162,"1,197",617,893,"1,249",972,45,,,New build,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
705357,"CZK 18,800",50.08633,14.34324,"Ulrychova, Prague - Břevnov",2 bedroom,55 m²,CZK 1,Furnished,1.0,Yes,No,No,No,No,No,No,01. 03. 2022,177,667,324,392,190,409,175,303,760,164,Excellent,"CZK 18,800",Cooperative,Prefab concrete building,C,,,,,,,,,,,,
705355,"CZK 15,000",50.15571,14.51495,"Tryskovická, Prague - Čakovice",1 bedroom with open-plan kitchen,65 m²,"CZK 5,105",Partially furnished,2.0,Yes,No,No,No,No,Yes,No,04. 04. 2022,600,"1,041",284,213,"1,046",995,160,192,,,Excellent,"CZK 20,105",Personal,Brick building,B,,,,,,,,,,,,
705353,"CZK 13,000",50.14219,14.52242,"Hlučkova, Prague - Letňany",Studio,36 m²,"CZK 3,300",Furnished,5.0,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,594,949,"1,278",226,"1,073","1,349","1,196",884,189,,New build,"CZK 20,000",Personal,Brick building,A,,,,,,,,,,,,
225723,"CZK 10,000",50.0703641,14.4430663,"U Havlíčkových sadů, Prague - Vinohrady",1 bedroom,45 m²,CZK 500,Partially furnished,,No,No,No,No,No,No,No,,422,665,133,773,196,739,514,183,619,196,,"CZK 20,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,,,,,Interior,,,,,
705119,"CZK 29,500",50.099856,14.4351456,Prague - Holešovice,2 bedroom with open-plan kitchen,90 m²,"CZK 2,500",Unfurnished,3.0,Yes,No,No,No,No,Yes,No,07. 02. 2022,180,995,110,191,93,200,88,"1,407",450,695,Excellent,"CZK 29,500",Personal,Brick building,C,Premium materials and solutions,,,Middle floor,1 to 10 years years,,,,,,,
705347,"CZK 14,700",50.03573,14.33103,"Nad Dalejským údolím, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 5,080",Partially furnished,1.0,No,Yes,Yes,Yes,No,No,Yes,16. 03. 2022,439,843,525,"1,207",301,802,537,693,707,109,Excellent,"CZK 14,700",Personal,Brick building,C,,,,,,,,,,,,
705346,"CZK 11,500",50.03182,14.39323,"Lumiérů, Prague - Hlubočepy",1 bedroom,37 m²,"CZK 3,900",Furnished,3.0,No,No,No,No,No,No,No,07. 02. 2022,90,"1,440",754,"1,347",208,"1,406",101,,,,Excellent,"CZK 15,000",Cooperative,Brick building,G,,,,,,,,,,,,
495644,"CZK 12,000",50.0296532,14.449589,"Štúrova, Prague - Krč",Small studio,24 m²,"CZK 2,000",Partially furnished,3.0,No,No,Yes,No,No,No,Yes,01. 03. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,,"CZK 15,000",Personal,Prefab concrete building,C,Premium materials and solutions,,,,,,,,,,,
705341,"CZK 19,000",50.15743,14.5167,"Marie Podvalové, Prague - Čakovice",2 bedroom with open-plan kitchen,92 m²,"CZK 3,678",Partially furnished,6.0,No,Yes,No,No,Yes,Yes,Yes,06. 02. 2022,359,"1,138",337,317,"1,290","1,109",318,60,,,New build,"CZK 38,000",Personal,Brick building,C,Standard materials and solutions,Central heating,,Top floor,10 to 30 years years,,,,,,,
598107,"CZK 17,000",50.066215,14.449333,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,55 m²,"CZK 1,000",Furnished,3.0,No,No,No,No,No,Yes,No,01. 04. 2022,85,497,63,586,32,165,148,306,129,377,Excellent,"CZK 20,000",Personal,Brick building,G,Standard materials and solutions,,,Middle floor,,,Overall,,,,,
636623,"CZK 16,000",50.06054,14.441286,"Na Květnici, Prague - Nusle",1 bedroom with open-plan kitchen,49 m²,"CZK 2,600",Furnished,3.0,No,No,Yes,No,Yes,No,No,01. 04. 2022,348,763,356,468,243,491,510,897,243,323,Excellent,"CZK 32,000",Personal,Brick building,D,Standard materials and solutions,,,Middle floor,1 to 10 years years,,Interior,,,,,
654437,"CZK 14,500",50.07342,14.39577,"Kmochova, Prague - Smíchov",1 bedroom with open-plan kitchen,37 m²,"CZK 1,500",Partially furnished,1.0,No,No,Yes,No,No,Yes,No,06. 02. 2022,169,811,143,502,32,593,88,"1,110",859,351,New build,"CZK 29,000",Personal,Brick building,G,Premium materials and solutions,Central heating,,,1 to 10 years years,,Overall,,,,,
705337,"CZK 12,000",50.05494,14.44066,"Spolupráce, Prague - Nusle",1 bedroom,38 m²,"CZK 1,000",Partially furnished,2.0,No,No,No,No,No,No,No,06. 02. 2022,167,"1,117",306,552,156,501,445,319,728,303,Good,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
490285,"CZK 15,000",50.1342971,14.3765903,"Stehlíkova, Prague - Suchdol",1 bedroom with open-plan kitchen,47 m²,"CZK 4,700",Furnished,1.0,Yes,No,No,No,No,No,No,,134,427,144,336,145,409,"1,051",417,723,490,,"CZK 13,000",Personal,Prefab concrete building,C,,,,,,,,,,,,
691651,"CZK 25,000",50.0890685,14.4651147,"Roháčova, Prague - Žižkov",2 bedroom,69 m²,"CZK 2,000",Unfurnished,2.0,Yes,No,Yes,No,No,Yes,No,14. 02. 2022,220,676,147,93,19,297,599,595,541,242,Excellent,"CZK 50,000",Cooperative,Brick building,G,Premium materials and solutions,Gas boiler,80 m²,Middle floor,over 50 years years,,Interior,,,,,
705336,"CZK 20,000",50.06505,14.55267,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,4.0,No,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,178,872,476,395,647,"1,173",837,72,,,New build,"CZK 20,000",Cooperative,Brick building,B,Standard materials and solutions,District heating,,Middle floor,1 to 10 years years,,,,,,,
538394,"CZK 20,000",50.1560751,14.522333,"Schoellerova, Prague - Čakovice",2 bedroom with open-plan kitchen,79 m²,"CZK 5,120",Furnished,1.0,Yes,No,No,No,No,No,No,11. 04. 2022,108,536,169,409,"1,120",561,335,232,,,,"CZK 25,000",Personal,Brick building,,Premium materials and solutions,,,Attic,1 to 10 years years,,Interior,,,,,
705335,"CZK 18,000",50.08962,14.46521,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,3.0,No,No,No,No,No,Yes,No,01. 03. 2022,139,750,163,51,36,309,640,670,545,200,Excellent,"CZK 10,000",Personal,Brick building,G,,,,,,,,,,,,
423801,"CZK 16,500",50.0987807,14.395203,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,5.0,No,No,No,No,No,No,No,01. 09. 2020,71,69,166,157,84,176,598,362,374,189,,"CZK 35,000",Personal,Brick building,D,Premium materials and solutions,Gas boiler,,Top floor,1 to 10 years years,,Interior,,,,,
596394,"CZK 17,000",50.090939,14.473455,"Viklefova, Prague - Žižkov",1 bedroom with open-plan kitchen,71 m²,"CZK 1,700",Furnished,5.0,No,No,Yes,No,No,Yes,No,02. 03. 2022,130,"1,087",136,194,59,42,253,407,293,356,Excellent,"CZK 34,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,Top floor,10 to 30 years years,,Overall,,,,,
645720,"CZK 12,000",50.003901,14.405669,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 2,000",Partially furnished,2.0,No,No,No,No,No,No,Yes,01. 04. 2022,140,"1,036",152,"1,078",108,130,138,177,787,73,Excellent,"CZK 15,000",Personal,Prefab concrete building,C,,,,Middle floor,,,,,,,,
705325,"CZK 15,900",50.07342,14.44367,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,CZK 700,Partially furnished,3.0,No,No,No,No,No,Yes,No,14. 02. 2022,216,368,37,811,163,638,401,518,459,213,Excellent,"CZK 15,900",Personal,Brick building,G,,,,,,,,,,,,
705321,"CZK 15,000",50.1158498,14.5627995,"Farkašova, Prague - Kyje",1 bedroom with open-plan kitchen,63 m²,"CZK 2,725",Partially furnished,3.0,Yes,No,No,No,No,Yes,No,01. 04. 2022,176,894,675,"1,263","1,192",688,,,,,,"CZK 30,000",Personal,Brick building,C,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,Yes,,,,,,
705320,"CZK 16,000",50.08288,14.40794,"Říční, Prague - Malá Strana",1 bedroom,39 m²,"CZK 4,200",Partially furnished,2.0,No,No,No,No,No,No,No,07. 02. 2022,170,476,373,601,0,489,336,599,461,86,Excellent,"CZK 32,000",Personal,Brick building,G,,,,,,,,,,,,
693663,"CZK 17,000",50.05333,14.43688,"Kotorská, Prague - Nusle",3 bedroom,70 m²,"CZK 4,000",Partially furnished,8.0,Yes,No,Yes,Yes,Yes,Yes,No,15. 02. 2022,283,736,73,363,176,310,368,236,530,251,Good,"CZK 20,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
705316,"CZK 12,500",50.1328881,14.506906,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 4,100",Furnished,1.0,No,No,No,Yes,No,Yes,No,07. 02. 2022,188,"1,146",309,470,487,624,401,215,307,473,New build,"CZK 20,000",Personal,Other,B,,,,,,,,,,,,
705310,"CZK 14,000",50.09206,14.34675,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,1.0,No,No,Yes,No,No,No,No,15. 02. 2022,297,500,248,463,375,402,337,325,807,199,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
