Listing ID,Price,Latitude,Longitude,District,Layout,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Floor Space,Refundable security deposit,Ownership Type,Building Type,Heating,Renovation,PENB,Age,Total number of floors,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,"CZK 2,200",Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,340,"1,001",354,"1,187",851,479,817,202,,,Excellent,30 m²,"CZK 20,000",Personal,Prefab concrete building,,,C,,,,,,,,,,
698777,"CZK 32,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,"CZK 7,000",Partially furnished,1,No,No,Yes,No,Yes,No,No,08. 03. 2022,171,212,116,136,19,176,492,383,293,,Excellent,126 m²,,Personal,Brick building,,,G,,,,,,,,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,"CZK 3,000",Furnished,10,Yes,No,Yes,No,Yes,No,No,,137,250,134,"1,494",348,238,910,962,844,544,New build,63 m²,,Personal,Other,,,B,1 to 10 years years,Middle floor,,,,,,,,
705889,"CZK 14,000",50.01378,14.45408,"Mirotická, Prague - Lhotka",2 bedroom,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 02. 2022,113,818,637,271,"1,156","1,051","1,142","1,095",571,,Excellent,60 m²,"CZK 20,000",Personal,Prefab concrete building,,,G,,,,,,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,"CZK 3,500",Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,572,936,718,782,252,650,624,730,449,360,Excellent,55 m²,"CZK 20,000",Personal,Brick building,Central heating,,,10 to 30 years years,Middle floor,Standard materials and solutions,,,,,,,
705545,"CZK 22,500",50.03169,14.48471,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,"CZK 5,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,283,540,30,653,288,408,248,758,313,91,Excellent,95 m²,"CZK 27,500",Personal,Prefab concrete building,District heating,Overall,G,,,Premium materials and solutions,,,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,292,"1,226",980,"1,291","1,116","1,028",686,,,,Excellent,50 m²,"CZK 16,000",Personal,Brick building,Gas boiler,,C,,Raised ground floor,,50 m²,,,,,,
613055,"CZK 18,500",50.0884568,14.4176069,"Žatecká, Prague - Josefov",2 bedroom with open-plan kitchen,"CZK 5,500",Furnished,1,Yes,No,No,No,No,Yes,No,28. 03. 2022,30,57,35,130,20,437,236,626,208,409,Excellent,100 m²,"CZK 20,000",Personal,Brick building,Central heating,Overall,C,1 to 10 years years,Middle floor,Premium materials and solutions,,,,,,,
705541,"CZK 10,500",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,"CZK 4,600",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,147,327,188,434,176,401,101,719,145,122,Excellent,53 m²,"CZK 20,000",Personal,Brick building,,,G,,,,,,,,,,
631005,"CZK 23,000",50.065192,14.425791,"Jaromírova, Prague - Nusle",3 bedroom,"CZK 6,000",Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,22,"1,004",47,331,96,291,667,566,384,318,Excellent,100 m²,"CZK 18,000",Personal,Brick building,Electric boiler,Overall,C,1 to 10 years years,Middle floor,Standard materials and solutions,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,62 m²,"CZK 55,000",Personal,Low-energy building,District heating,,B,1 to 10 years years,Middle floor,Premium materials and solutions,,Yes,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,"CZK 5,000",Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,38,363,17,179,39,63,96,513,295,234,New build,102 m²,"CZK 30,500",Personal,Brick building,Central heating,,G,1 to 10 years years,Top floor,Standard materials and solutions,,,,,,,
705478,"CZK 45,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",2 bedroom with open-plan kitchen,"CZK 9,000",Furnished,5,Yes,Yes,No,No,No,Yes,Yes,07. 02. 2022,243,661,215,230,104,322,458,539,202,445,New build,110 m²,"CZK 45,000",Personal,Prefab concrete building,,,A,,,,,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,167,626,373,658,352,427,350,323,"1,071",355,Excellent,19 m²,"CZK 11,000",Personal,Brick building,Central heating,,A,,,Standard materials and solutions,,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,"CZK 3,400",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,167,614,151,528,121,457,121,445,399,278,Excellent,97 m²,"CZK 46,600",Personal,Other,,,G,,,,,,,,,,
421559,"CZK 9,000",50.056173,14.5453454,Prague - Hostivař,Studio,CZK 750,Partially furnished,2,No,No,No,No,Yes,No,No,01. 04. 2022,198,"1,062","1,331",207,"1,377",838,922,,,,,36 m²,"CZK 10,000",Cooperative,Brick building,,,,,,,,,,,,,
338437,"CZK 15,000",50.0765738,14.4574817,"Libická, Prague - Vinohrady",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,133,505,132,121,192,420,346,422,801,357,,45 m²,,Personal,Brick building,,,,,Raised ground floor,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,"CZK 5,000",Furnished,2,No,Yes,No,No,Yes,No,No,01. 04. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,80 m²,"CZK 35,000",Personal,Brick building,District heating,,A,,,,,,,,,,
705824,"CZK 19,500",50.03977,14.56813,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,"CZK 3,500",Partially furnished,1,No,Yes,Yes,Yes,No,Yes,Yes,01. 04. 2022,284,868,533,733,658,325,426,597,"1,226",335,New build,129 m²,"CZK 25,000",Personal,Brick building,,,G,,,,,,,,,,
616328,"CZK 11,500",50.101137,14.369987,Prague - Dejvice,1 bedroom,"CZK 2,700",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,262,864,505,501,382,410,807,790,839,377,Excellent,50 m²,"CZK 11,500",Personal,Brick building,Central heating,Overall,,,Ground floor,Standard materials and solutions,50 m²,,,,,,
604344,"CZK 14,000",50.056015,14.441224,"Na Veselí, Prague - Nusle",1 bedroom with open-plan kitchen,CZK 990,Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2020,27,"1,158",180,647,119,537,375,349,"1,067",149,Excellent,55 m²,"CZK 14,000",Cooperative,Brick building,Gas boiler,,,,,,,,,,,,
488832,"CZK 11,000",50.0576298,14.2845344,"Sazovická, Prague - Zličín",Studio,"CZK 3,280",Partially furnished,1,No,No,No,No,No,No,No,,214,"1,023",643,572,778,697,167,919,208,,,40 m²,"CZK 20,000",Personal,Brick building,,,A,,,,,,,,,,
705362,"CZK 15,000",50.10341,14.51085,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,"CZK 4,300",Furnished,5,Yes,No,No,No,No,No,No,01. 03. 2022,344,162,"1,197",617,893,"1,249",972,45,,,New build,54 m²,"CZK 20,000",Personal,Brick building,,,C,,,,,,,,,,
495644,"CZK 12,000",50.0296532,14.449589,"Štúrova, Prague - Krč",Small studio,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,No,Yes,01. 03. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,,24 m²,"CZK 15,000",Personal,Prefab concrete building,,,C,,,Premium materials and solutions,,,,,,,
705335,"CZK 18,000",50.08962,14.46521,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,139,750,163,51,36,309,640,670,545,200,Excellent,50 m²,"CZK 10,000",Personal,Brick building,,,G,,,,,,,,,,
423801,"CZK 16,500",50.0987807,14.395203,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,5,No,No,No,No,No,No,No,01. 09. 2020,71,69,166,157,84,176,598,362,374,189,,52 m²,"CZK 35,000",Personal,Brick building,Gas boiler,Interior,D,1 to 10 years years,Top floor,Premium materials and solutions,,,,,,,
361871,"CZK 13,500",50.1341967,14.5084069,"Vratimovská, Prague - Letňany",2 bedroom,"CZK 2,950",Partially furnished,6,Yes,No,No,No,No,No,No,07. 02. 2022,120,837,185,513,386,385,63,330,218,232,,50 m²,"CZK 17,000",Personal,Prefab concrete building,,Overall,C,,,,,,,,,,
704555,"CZK 18,000",50.1037268,14.4539924,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,60,629,33,219,91,134,665,627,217,509,Excellent,51 m²,"CZK 25,000",Personal,Brick building,,,G,,,,,,,,,,
679210,"CZK 22,000",50.09587,14.5245,"Za mosty, Prague - Hloubětín",3 bedroom,"CZK 5,000",Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,01. 05. 2022,380,"1,355","1,139","1,037","1,422","1,246","1,366",723,411,,Excellent,162 m²,"CZK 27,000",Personal,Brick building,Gas boiler,,G,,Ground floor,Premium materials and solutions,60 m²,,,,,,
5676,"CZK 11,000",50.0837286,14.4467234,"Krásova, Prague - Žižkov",1 bedroom,"CZK 5,000",Furnished,,No,No,No,No,No,No,No,12. 02. 2022,164,291,147,318,97,227,74,119,451,372,Excellent,46 m²,"CZK 16,000",Personal,Brick building,Central heating,,,,Ground floor,,,,,,,,
705993,"CZK 16,990",50.1319892,14.3674824,"K Horoměřicům, Prague - Suchdol",2 bedroom,"CZK 3,500",Partially furnished,2,Yes,No,No,No,No,No,No,15. 02. 2022,104,"1,112",613,746,644,"1,093","1,117","1,102","1,128",74,Excellent,68 m²,"CZK 16,990",Personal,Brick building,District heating,Overall,G,10 to 30 years years,Middle floor,Standard materials and solutions,,Yes,,,,,
705001,"CZK 20,500",50.04991,14.45568,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,"CZK 5,900",Furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,16. 05. 2022,302,383,325,412,265,282,649,509,439,159,New build,53 m²,"CZK 41,000",Personal,Brick building,,,B,,,,,,,,,,
705281,"CZK 15,990",50.03045,14.37274,"Záhorského, Prague - Hlubočepy",1 bedroom with open-plan kitchen,"CZK 5,510",Partially furnished,1,Yes,No,Yes,Yes,No,Yes,No,06. 02. 2022,134,714,282,711,132,703,419,199,617,56,Excellent,47 m²,"CZK 31,980",Cooperative,Prefab concrete building,,,G,,,,,,,,,,
116849,"CZK 13,000",50.074803,14.4918779,Prague - Strašnice,2 bedroom,"CZK 4,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,159,211,138,209,154,185,149,437,663,198,,60 m²,"CZK 13,000",Personal,Brick building,,,,,,,,,,,,,
705273,"CZK 15,000",50.0295549,14.4496701,Prague - Krč,1 bedroom with open-plan kitchen,"CZK 3,000",,,No,No,No,No,No,Yes,No,01. 06. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,Excellent,43 m²,"CZK 18,000",Cooperative,Prefab concrete building,Central heating,,,10 to 30 years years,Middle floor,,,,,,,,
705964,"CZK 16,000",50.11920735,14.455230576854,Prague - Libeň,2 bedroom,"CZK 4,000",Furnished,1,No,No,No,No,No,No,Yes,11. 02. 2022,598,515,733,478,479,657,859,908,688,,New build,60 m²,"CZK 20,000",Personal,Brick building,,,A,,,,,,,,,,539
705962,"CZK 16,000",50.0871987,14.465781135876,Prague - Žižkov,3 bedroom,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,Yes,11. 02. 2022,245,593,312,283,263,434,516,195,286,277,Excellent,60 m²,"CZK 2,000",Personal,Brick building,,,A,,,,,,,,,,
705961,"CZK 18,801",50.0871987,14.465781135876,Prague - Žižkov,3 bedroom,"CZK 6,000",Partially furnished,1,No,No,No,No,No,Yes,No,10. 02. 2022,245,593,312,283,263,434,516,195,286,277,Excellent,70 m²,"CZK 2,000",Personal,Brick building,,,A,,,,,,,,,,
705951,"CZK 10,500",50.1095024,14.5594286,"Hajní, Prague - Kyje",Small studio,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,No,15. 02. 2022,234,"1,055",228,269,"1,009",673,309,,,,Excellent,27 m²,"CZK 21,000",Personal,Brick building,,,C,,,,,,,,,,
705932,"CZK 10,000",50.07191,14.46059,"Tolstého, Prague - Vršovice",Studio,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,10. 02. 2022,147,767,114,543,37,541,355,274,732,160,Excellent,30 m²,"CZK 10,500",Personal,Brick building,District heating,,D,,Middle floor,Standard materials and solutions,,,,,,,
705930,"CZK 11,490",50.10532666666,14.50215055555,"Freyova, Prague - Vysočany",Studio,"CZK 2,926",Furnished,3,No,No,No,No,No,Yes,No,,407,741,349,410,282,694,475,506,687,234,New build,32 m²,"CZK 14,416",Personal,Brick building,,,B,,,,,Yes,"CZK 14,416

                                
                                
                
i",,,,
398657,"CZK 15,900",50.0560071,14.446201,"U Družstva Život, Prague - Nusle",1 bedroom with open-plan kitchen,"CZK 1,412",Partially furnished,3,No,No,No,No,No,No,No,,362,967,113,521,349,959,264,180,844,345,,56 m²,"CZK 15,900",Personal,Brick building,,Overall,,1 to 10 years years,,Premium materials and solutions,,,,,,,
705804,"CZK 6,000",50.0372335,14.5076748,"Donovalská, Prague - Chodov",2 bedroom with open-plan kitchen,"CZK 2,000",Furnished,6,Yes,No,No,No,No,Yes,No,10. 02. 2022,91,842,183,263,420,425,414,258,142,,Excellent,72 m²,"CZK 10,000",Personal,Prefab concrete building,,,G,,,,,,,,,,
705905,"CZK 19,990",50.11795972222,14.46150583333,"V Holešovičkách, Prague - Libeň",3 bedroom,"CZK 3,259",Furnished,3,Yes,No,No,No,No,No,No,,243,689,606,833,393,496,846,908,"1,353",793,Excellent,71 m²,"CZK 23,249",Personal,Brick building,,,G,,,,,,"CZK 23,249

                                
                                
                
i",,,,
705211,"CZK 15,500",50.12325,14.48417,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,"CZK 3,550",Furnished,8,No,No,No,No,No,Yes,No,21. 02. 2022,250,"1,274",121,"1,212",280,586,190,331,210,142,Excellent,65 m²,"CZK 20,000",Personal,Other,,,B,,,,,,,,,,
679206,"CZK 16,500",50.1157973,14.3816068,Prague - Dejvice,2 bedroom,CZK 999,Partially furnished,4,No,No,Yes,Yes,Yes,Yes,No,15. 02. 2022,274,469,392,"1,484",928,441,"1,059",613,,,Excellent,60 m²,"CZK 20,000",Personal,Brick building,,,G,,,,,,,,,,
671386,"CZK 16,000",50.09274,14.34471,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,"CZK 4,800",Furnished,1,No,No,No,No,No,No,No,15. 07. 2021,423,661,374,480,455,550,462,341,969,180,Excellent,53 m²,"CZK 20,000",Personal,Brick building,District heating,,G,,Middle floor,,,,,,,,
573611,"CZK 20,000",50.0446343,14.4604346,"Pod Dálnicí, Prague - Michle",3 bedroom,"CZK 4,000",Partially furnished,21,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,145,683,243,741,310,479,549,414,374,67,,85 m²,"CZK 24,000",Cooperative,Prefab concrete building,District heating,Overall,,,Middle floor,,,,,,,,
487779,"CZK 17,000",50.0892763,14.3838556,"Za Hládkovem, Prague - Střešovice",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,4,Yes,No,No,No,No,Yes,No,16. 03. 2022,616,413,460,195,"1,322",479,375,383,267,,Excellent,53 m²,"CZK 17,000",Personal,Brick building,Central heating,Overall,C,1 to 10 years years,Middle floor,Standard materials and solutions,,,,,,,
349589,"CZK 13,500",50.0682921,14.4560677,"Orelská, Prague - Vršovice",Studio,CZK 950,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,137,178,114,148,98,138,229,382,275,401,Good,37 m²,"CZK 13,500",Personal,Brick building,Gas boiler,Overall,,1 to 10 years years,Middle floor,Standard materials and solutions,,,,,,,
531338,"CZK 27,000",50.10576,14.45912,"Sanderova, Prague - Holešovice",1 bedroom with open-plan kitchen,"CZK 5,500",Furnished,8,Yes,No,Yes,No,Yes,Yes,No,15. 02. 2022,501,"1,268",631,712,440,588,"1,060","1,023",499,259,New build,58 m²,"CZK 54,000",Personal,Other,Central heating,,B,,,,,Yes,,,,,
705853,"CZK 10,000",50.13059,14.4859,"Černého, Prague - Střížkov",Studio,"CZK 2,000",Partially furnished,9,No,No,Yes,Yes,No,Yes,No,09. 02. 2022,299,"1,330",492,"1,365",389,484,245,869,"1,091",142,Excellent,28 m²,"CZK 12,000",Personal,Prefab concrete building,,,G,,,,,,,,,,
705161,"CZK 11,500",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,"CZK 2,600",Partially furnished,1,Yes,No,No,No,No,No,No,05. 02. 2022,316,993,46,504,172,928,349,323,"1,018",266,Excellent,42 m²,"CZK 15,000",Other,Brick building,,,G,,,,,,,,,,
627179,"CZK 13,000",50.063704,14.438168,"Boleslavova, Prague - Nusle",Studio,CZK 500,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,199,211,74,145,214,287,375,308,434,163,Excellent,32 m²,"CZK 12,000",Personal,Brick building,Central heating,,G,,Raised ground floor,,,,,,,,
705117,"CZK 17,500",50.04267,14.31281,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,3,No,No,Yes,Yes,Yes,No,No,04. 02. 2022,285,513,258,826,814,456,722,586,"1,058",609,New build,53 m²,"CZK 17,500",Personal,Other,,,G,,,,,,,,,,
656973,"CZK 10,852",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,"CZK 3,311",Furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,203,"1,202",318,"1,023",78,445,306,355,606,,New build,15 m²,"CZK 13,986",Other,Other,,,G,1 to 10 years years,,,,Yes,,,,,
705700,"CZK 14,000",49.99128,14.40904,"U Vlečky, Prague - Modřany",1 bedroom with open-plan kitchen,"CZK 2,500",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 02. 2022,258,214,226,"1,151",29,,,,,,Good,46 m²,"CZK 25,000",Personal,Low-energy building,,Interior,G,,,,,,,,,,
705686,"CZK 14,000",50.04577,14.32639,"Sezemínská, Prague - Stodůlky",1 bedroom with open-plan kitchen,"CZK 3,400",Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,412,506,450,376,286,453,42,215,432,4,Excellent,43 m²,"CZK 28,000",Personal,Prefab concrete building,,,G,,,,,,,,,,
705683,"CZK 13,990",50.02904722222,14.52763944444,"Tatarkova, Prague - Háje",1 bedroom with open-plan kitchen,"CZK 2,909",Furnished,2,No,No,No,No,No,Yes,No,,292,651,149,322,332,382,437,317,442,286,Excellent,43 m²,"CZK 16,899",Personal,Prefab concrete building,,,C,,,,,,"CZK 16,899

                                
                                
                
i",,,,
705004,"CZK 15,200",50.12809,14.50268,"Chotěšovská, Prague - Letňany",1 bedroom with open-plan kitchen,"CZK 3,400",Furnished,2,Yes,No,No,Yes,No,Yes,No,01. 03. 2022,517,"1,133",325,"1,162",797,"1,071",581,811,245,,Excellent,53 m²,"CZK 18,600",Personal,Low-energy building,,,G,,,,,,,,,,
704925,"CZK 17,000",50.02624,14.52365,"Doubravická, Prague - Chodov",2 bedroom with open-plan kitchen,"CZK 5,500",Partially furnished,10,No,No,No,No,No,Yes,No,03. 02. 2022,169,949,182,781,202,444,389,552,877,135,Excellent,70 m²,"CZK 17,000",Cooperative,Prefab concrete building,,,G,,,,,,,,,,
304046,"CZK 10,000",50.0678085,14.4327085,Prague - Vinohrady,Studio,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,10. 02. 2022,153,761,146,773,143,515,439,641,193,280,Excellent,45 m²,"CZK 20,000",Personal,Brick building,Gas boiler,,,,,,,,,,,,
396219,"CZK 32,000",50.0743702,14.4380747,"Francouzská, Prague - Vinohrady",3 bedroom,"CZK 5,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,15. 02. 2022,83,328,33,311,17,257,197,373,742,638,,100 m²,"CZK 32,000",Personal,Brick building,Central heating,,,,Middle floor,,,,,,,,
705510,"CZK 8,106",50.05397,14.3422,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,"CZK 7,894",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,243,534,240,539,442,204,423,163,"1,153",129,Good,45 m²,"CZK 27,000",Personal,Prefab concrete building,District heating,,B,,,,,,,,,,
597702,"CZK 7,500",50.077415,14.474404,"Soběslavská, Prague - Vinohrady",Small studio,"CZK 1,500",Unfurnished,,No,No,No,No,No,Yes,No,01. 04. 2022,133,837,86,238,24,246,493,960,236,138,Good,32 m²,"CZK 20,000",Personal,Brick building,District heating,Exterior,D,over 50 years years,Raised ground floor,Standard materials and solutions,60 m²,,,,,,
653951,"CZK 10,000",50.0773535,14.4743644,Prague - Vinohrady,1 bedroom with open-plan kitchen,"CZK 1,500",Unfurnished,,No,No,No,No,No,Yes,No,01. 04. 2022,133,837,86,238,24,246,493,960,235,138,Good,45 m²,"CZK 20,000",Personal,Brick building,District heating,Exterior,F,over 50 years years,Middle floor,Standard materials and solutions,50 m²,,,,,,
704730,"CZK 18,500",50.0886,14.34208,"Pláničkova, Prague - Veleslavín",1 bedroom with open-plan kitchen,"CZK 4,300",Partially furnished,3,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,209,553,208,189,154,225,399,287,851,218,Excellent,59 m²,"CZK 37,000",Personal,Brick building,,,G,,,,,,,,,,
581545,"CZK 19,000",50.079043,14.450264,"Laubova, Prague - Vinohrady",1 bedroom,"CZK 4,000",Furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,190,255,21,254,95,282,123,285,713,150,Excellent,50 m²,"CZK 23,000",Cooperative,Brick building,,Overall,G,over 50 years years,,,,,,,,,
704704,"CZK 33,000",50.10545,14.46595,"Menclova, Prague - Libeň",2 bedroom with open-plan kitchen,"CZK 6,100",Furnished,3,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,392,"1,103",544,666,320,515,786,"1,166",541,483,New build,86 m²,"CZK 50,000",Personal,Other,,,B,,,,,,,,,,
704707,"CZK 14,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,"CZK 3,500",Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,162,159,"1,182",251,525,370,326,898,414,,Excellent,53 m²,"CZK 28,000",Personal,Brick building,,,G,,,,,,,,,,
486847,"CZK 22,000",50.0783916,14.4563703,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,"CZK 3,500",Furnished,5,Yes,Yes,No,No,No,No,No,,127,336,85,145,47,342,466,581,922,219,,65 m²,"CZK 40,000",Personal,Brick building,,,,,,,,,,,,,
