Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Ownership,EPC,Heating,Floor space,Fully furnished,Floor,Building type,Age,Reconstruction,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Condition,Balcony,Lift,Designe,Parking,Garage,Cellar,New-build,Domácí mazlíčci vítáni,Terrace,Enclosed balcony,Administrative fee,Plot space,Plot type
"CZK 23,000","CZK 6,000","CZK 35,000",730656,3+kk,8/21/2022,,G,,84 m²,Partly,4,Brick,,,184.94,655.02,3.59,431.68,73.84,430.02,244.62,333.82,572.87,269.17,Prague - Vršovice,50.07191,14.45951,Very good,1.0,1.0,,,,1.0,,,,,,,
"CZK 25,000","CZK 5,000","CZK 30,000",564309,4+1,9/1/2022,Personal,B,Distance,90 m²,Unfurnished,5,Prefab concrete,10 to 30 years,Complete,355.55,874.19,250.25,415.09,350.44,770.08,245.79,688.45,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,Very good,,1.0,Standard,,,1.0,,,,1.0,,,
"CZK 20,000","CZK 6,000","CZK 46,000",730774,2+kk,10/1/2022,,G,,63 m²,Fully furnished,3,Brick,10 to 30 years,,158.74,1188.58,757.59,1555.19,328.52,591.88,877.03,1380.22,1106.35,584.36,Prague - Horní Počernice,50.10818,14.60192,Good,1.0,1.0,Standard,,1.0,1.0,,,,,,,
"CZK 13,000","CZK 2,500","CZK 11,000",112065,Small studio,,Cooperative,C,Gas boiler,32 m²,Fully furnished,3,Brick,,Complete,295.27,769.79,360.39,695.89,310.63,789.36,458.91,343.44,592.3,202.7,"Ruská 90, Prague - Vršovice",50.0729513923,14.4642949104,Very good,,1.0,Standard,,,1.0,,,,,,,
"CZK 24,000","CZK 5,000","CZK 75,000",729939,3+kk,8/15/2022,,G,Central,80 m²,Fully furnished,3,Brick,10 to 30 years,Complete,404.22,627.09,484.92,932.02,709.91,847.27,542.04,621.82,662.9,305.7,Prague - Horní Měcholupy,50.04295,14.54968,New-build,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,
"CZK 8,300",CZK 0,"CZK 12,000",730065,4+1,10/10/2022,,G,,30 m²,Fully furnished,2,Brick,,,416.15,1119.2,164.68,682.83,309.93,545.96,146.46,1060.0,596.48,112.48,Prague - Karlín,50.09357,14.46052,Good,,,,,,1.0,,,,,,,
"CZK 18,000","CZK 5,000","CZK 30,000",552552,2+kk,9/1/2022,Personal,,,63 m²,Partly,3,Brick,,,280.09,1497.21,807.48,1588.99,980.25,1360.6,1441.37,1351.06,2122.56,1106.49,Prague - Uhříněves,50.034912,14.5808621,Very good,1.0,1.0,,,,1.0,,,,,,,
"CZK 21,000","CZK 2,091","CZK 47,000",730638,3+kk,8/20/2022,,C,,68 m²,Partly,8,Prefab concrete,,,359.8,896.27,372.32,643.41,170.94,405.27,358.15,398.69,688.26,211.72,Prague - Chodov,50.02743,14.52485,Very good,,1.0,,,,1.0,,,,1.0,,,
"CZK 14,000","CZK 7,500","CZK 16,000",621436,Studio,9/1/2022,Personal,G,,40 m²,Fully furnished,1,Brick,,,324.8,935.35,338.0,1038.12,168.04,650.8,580.16,549.31,350.29,231.28,"Nad Závěrkou, Prague - Břevnov",50.082898,14.379058,Very good,,,,,,1.0,,,,,,,
"CZK 21,000","CZK 6,000","CZK 50,000",730609,3+kk,9/1/2022,,G,,63 m²,Partly,2,Brick,,,261.41,912.52,281.87,426.36,218.4,429.59,471.08,561.14,311.81,403.98,Prague - Nusle,50.059,14.43643,Very good,,,,,,1.0,,,,,,,
"CZK 8,000","CZK 3,000","CZK 11,000",730602,Small studio,8/20/2022,Personal,G,Electric boiler,20 m²,Partly,2,Brick,Over 50 years,,21.66,563.57,388.46,96.14,90.12,213.81,275.66,777.19,740.71,286.45,Prague - Smíchov,50.07176,14.4021,Wrong,,1.0,,,,,,,,,,,
"CZK 14,900","CZK 3,300","CZK 30,000",570282,Studio,10/1/2022,Personal,B,,33 m²,Fully furnished,2,Brick,,,217.82,1579.87,778.68,898.42,525.92,766.94,621.01,720.34,2166.54,559.12,"Štverákova, Prague - Horní Počernice",50.1118599,14.6268181,,1.0,1.0,,,,,1.0,,,,,,
"CZK 20,000","CZK 2,500","CZK 22,000",577284,2+kk,10/23/2022,Cooperative,,Distance,62 m²,Partly,1,Low-energy,Up to 10 years,,33.11,987.61,363.88,969.16,628.75,914.45,908.02,958.36,839.36,322.99,"Saarinenova, Prague - Hloubětín",50.1067841,14.5284169,New-build,,1.0,Luxurious,,,,1.0,,1.0,,,,
"CZK 9,300","CZK 4,500","CZK 15,000",729762,Studio,8/20/2022,,G,,26 m²,Partly,2,Brick,,,114.97,208.62,396.31,1615.36,9.96,1381.57,274.93,170.26,414.89,259.12,Prague - Střešovice,50.08912,14.38529,Very good,1.0,1.0,,1.0,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 47,000",730581,Studio,8/20/2022,,C,Central,30 m²,Fully furnished,3,Brick,,Complete,249.44,775.46,296.54,454.56,346.44,471.4,754.24,623.73,388.52,189.67,Prague - Strašnice,50.07918,14.48536,New-build,1.0,,Luxurious,,,,1.0,,1.0,,,,
"CZK 22,500","CZK 5,000","CZK 45,000",683548,2+kk,10/1/2022,Personal,D,Distance,68 m²,Partly,4,Brick,,,231.82,688.19,238.77,396.79,288.67,346.25,666.97,484.38,370.9,167.66,"Janýrova, Prague - Strašnice",50.0792694,14.4866147,Very good,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,
"CZK 12,250","CZK 2,615","CZK 20,000",485661,Studio,9/1/2022,Personal,C,Distance,50 m²,Partly,,Prefab concrete,10 to 30 years,Interior,227.37,259.16,190.25,329.28,123,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,Very good,,,,,,,,,,,,,
"CZK 8,000","CZK 1,500",CZK 0,666742,Small studio,8/22/2022,Personal,A,Central,14 m²,Fully furnished,1,Brick,10 to 30 years,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,"Bělohorská, Prague - Břevnov",50.07573,14.33054,Good,,,Standard,1.0,,,,,,,,,
"CZK 22,000","CZK 6,500","CZK 42,000",607367,2+kk,9/1/2022,Personal,E,Gas boiler,55 m²,Fully furnished,4,Brick,Up to 10 years,Interior,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,Very good,,1.0,Standard,,,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",547090,Studio,9/1/2022,Personal,,Central,30 m²,Partly,4,Prefab concrete,,Complete,102.18,995.39,143.74,941.57,148.56,695.47,686.19,602.9,719.44,255.35,"K Olympiku, Prague - Karlín",50.0979809,14.4663685,Very good,1.0,,,,,,,,,,,,
"CZK 12,000",CZK 750,"CZK 12,000",730527,1 bedroom,9/1/2022,,G,,45 m²,Partly,4,Brick,,,153.35,303.75,10.45,286.53,24.33,238.01,302.67,247.29,712.85,737.48,Prague - Vinohrady,50.07217,14.43243,Good,,,,,,,,,,,,,
"CZK 39,900","CZK 7,900","CZK 60,000",677432,2+kk,9/29/2022,Personal,A,,96 m²,Fully furnished,3,Low-energy,,,166.67,762.32,499.85,585.69,59.37,484.49,448.28,585.57,856.34,214.37,"Kobrova, Prague - Smíchov",50.07381,14.39677,New-build,1.0,1.0,,1.0,1.0,1.0,,,,,,,
"CZK 25,000","CZK 8,000","CZK 50,000",488207,3+kk,10/1/2022,Personal,D,Gas boiler,68 m²,Partly,,Brick,10 to 30 years,,136.58,210.07,741.46,5420.28,333.42,723.25,620.46,489.5,285.8,101.34,"Velkoosecká, Prague - Vinoř",50.1438182,14.576116,Very good,,,Standard,1.0,1.0,,,,1.0,,,,
"CZK 32,000","CZK 4,604","CZK 64,000",729774,3+kk,8/13/2022,,A,,91 m²,Unfurnished,3,Brick,,,326.52,558.95,229.44,287.34,32.38,621.26,339.05,1276.69,241.73,262.25,Prague - Bubeneč,50.10305,14.41876,Very good,,1.0,,,,1.0,,,,,,,
"CZK 2,000",CZK 0,CZK 0,369211,Other,8/19/2022,Personal,,,9 m²,Unfurnished,1,Prefab concrete,,,204.31,206.71,126.28,1523.05,151.11,979.08,947.47,574.14,754.43,155.95,"Svitákova, Prague - Stodůlky",50.0472687,14.3039981,,,,,1.0,1.0,,,,,,,,
"CZK 16,000","CZK 4,500","CZK 20,500",729781,2 bedroom,9/30/2022,,G,,58 m²,Partly,2,Brick,,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,Very good,,,,1.0,,,,,,,,,
"CZK 37,000","CZK 7,500","CZK 78,000",730479,3+1,8/19/2022,,G,,120 m²,Partly,6,Brick,,,257.07,413.9,172.69,369.66,65.95,126.45,206.73,296.92,511.52,310.58,Prague - Nové Město,50.07662,14.42275,Very good,,1.0,,,,,,,1.0,,,,
"CZK 44,000","CZK 6,000",CZK 2,358804,4+kk,9/1/2022,Personal,,,130 m²,Fully furnished,2,Brick,,Complete,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,,1.0,,,,1.0,,,,,,,,
"CZK 16,990","CZK 5,013","CZK 22,003",730413,3+1,9/13/2022,Personal,G,,67 m²,Partly,8,Prefab concrete,,,142.33,1028.73,157.64,1021.39,379.02,436.55,471.91,701.13,557.49,431.47,"Olbramovická, Prague - Kamýk",50.01687861111,14.43642138888,Very good,,1.0,,,,1.0,,,,1.0,"CZK 22,003",,
"CZK 30,000","CZK 5,000","CZK 36,000",413976,4+kk,10/1/2022,Personal,C,Central,111 m²,Partly,2,Brick,,,239.09,979.8,527.41,944.98,440.24,499.97,912.62,449.03,393.93,401.17,"Melodická, Prague - Stodůlky",50.0515016,14.3302032,,1.0,1.0,,,1.0,,1.0,,1.0,,,,
"CZK 23,000","CZK 2,000","CZK 44,000",510077,3+1,9/1/2022,Personal,,Central,74 m²,Partly,3,Brick,,Complete,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,,,,Standard,,,1.0,,,,,,,
"CZK 10,500","CZK 2,000","CZK 13,500",597400,Small studio,9/1/2022,Personal,G,Other,22 m²,Unfurnished,1,Brick,Up to 10 years,Complete,95.04,732.43,109.54,315.94,102.2,56.39,560.57,736.83,1049.15,353.35,"Trojská, Prague - Kobylisy",50.121955,14.4518,Good,,,Standard,,,,,,,,,,
"CZK 38,000","CZK 4,000","CZK 60,000",730311,3+1,8/22/2022,,C,,135 m²,Unfurnished,1,Brick,,,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,Very good,,,,,,,,,,,,,
"CZK 22,000","CZK 5,500","CZK 44,000",531774,2+kk,8/1/2022,Personal,,,57 m²,Fully furnished,2,Brick,,,125.6,843.19,329.07,492.47,121.62,345.28,400.13,325.73,977.92,292.95,"Trmická, Prague - Prosek",50.1180113,14.4964518,Good,,,,,,,,,1.0,,,,
"CZK 16,500","CZK 4,500","CZK 20,000",443036,2+kk,10/1/2022,Personal,C,,54 m²,Unfurnished,2,Brick,10 to 30 years,Interior,366.55,1891.02,174.93,1565.56,1164.21,652.38,915.51,1300.32,1003.83,7.27,"Pod Harfou, Prague - Vysočany",50.1033467,14.5114565,,1.0,1.0,Standard,1.0,1.0,,,,,,,,
"CZK 35,000","CZK 5,000","CZK 40,000",729675,2 bedroom,9/1/2022,,G,,52 m²,Fully furnished,3,Brick,,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,Very good,,,,,,,,,,1.0,,,
"CZK 13,490","CZK 2,245","CZK 15,735",730281,Studio,9/13/2022,Personal,B,,32 m²,Unfurnished,4,Other,,,94.95,1132.45,103.67,538.53,105.16,438.79,18.24,373.78,179.33,116.36,"Kovářská, Prague - Libeň",50.10573416666,14.49143999999,New-build,,1.0,,,,,1.0,,,,"CZK 15,735",,
"CZK 7,880",CZK 0,"CZK 7,000",727583,4+kk,7/27/2022,,C,,75 m²,Partly,1,Prefab concrete,,,420.52,1658.05,1076.45,1709.11,538.55,1279.92,1010.73,544.61,894.08,350.84,Prague - Modřany,50.00685,14.43654,Very good,,,,,,1.0,,,,1.0,,,
"CZK 17,000",CZK 0,"CZK 25,000",646389,2+kk,9/1/2022,Personal,G,,45 m²,Partly,3,Prefab concrete,,,229.05,428.91,317.53,743.48,407.24,177.07,644.95,176.06,563.33,55.22,"Heranova, Prague - Stodůlky",50.04552,14.312901,Very good,,1.0,,,,,,,,,,,
"CZK 16,490","CZK 1,171","CZK 17,661",730250,2+kk,9/13/2022,Cooperative,G,,44 m²,Partly,4,Brick,,,291.46,380.53,115.23,69.0,67.47,276.05,173.81,624.08,397.73,27.54,"Jaselská, Prague - Bubeneč",50.09875527777,14.40048833333,Good,,1.0,,,,,,,,,"CZK 17,661",,
"CZK 19,000","CZK 1,500","CZK 38,000",730244,2+kk,10/1/2022,,G,,56 m²,Partly,5,Brick,,,224.14,656.8,214.71,257.03,52.44,140.05,289.35,427.62,159.48,537.34,Prague - Holešovice,50.10079,14.43043,Very good,1.0,1.0,,1.0,,1.0,,,,,,,
"CZK 14,900","CZK 3,000","CZK 30,000",657536,Studio,11/1/2022,Personal,B,Central,39 m²,Partly,7,Other,Up to 10 years,,54.47,1047.39,47.89,203.63,180.78,183.66,351.8,729.1,319.84,105.46,"Kurta Konráda, Prague - Libeň",50.10375,14.48892,New-build,1.0,1.0,Luxurious,,,1.0,,,1.0,1.0,,,
"CZK 12,990","CZK 2,312","CZK 15,302",730236,Studio,9/12/2022,Personal,D,,40 m²,Fully furnished,4,Brick,,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,Very good,,,,,,,,,,,"CZK 15,302",,
"CZK 12,990","CZK 2,312","CZK 15,302",730237,Studio,9/12/2022,Personal,D,,40 m²,Fully furnished,4,Brick,,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,Very good,,,,,,,,,,,"CZK 15,302",,
"CZK 16,990","CZK 2,000","CZK 30,000",730217,1 bedroom,9/15/2022,,C,,31 m²,Partly,1,Other,,,229.79,293.08,77.08,237.88,34.66,198.17,64.92,281.76,68.07,564.67,Prague - Žižkov,50.08538,14.44998,Very good,,1.0,,,,,,,,,,,
"CZK 30,000","CZK 5,000","CZK 50,000",730208,3+kk,8/17/2022,,G,,88 m²,Fully furnished,4,Low-energy,,,617.6,1263.84,484.11,2402.58,455.18,2080.47,784.66,1309.64,1735.19,224.38,Prague - Dolní Chabry,50.13929,14.4453,New-build,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,
"CZK 24,000","CZK 3,000","CZK 24,000",730205,3+1,8/17/2022,,G,,76 m²,Partly,1,Prefab concrete,,,395.99,509.43,163.26,504.86,440.33,508.9,453.56,279.74,995.17,176.46,Prague - Hlubočepy,50.03685,14.37189,Very good,1.0,1.0,,,,,,,,,,,
"CZK 19,500","CZK 4,000","CZK 20,000",593841,2+kk,9/1/2022,Personal,G,Distance,56 m²,Partly,3,Brick,Up to 10 years,,262.67,736.25,283.72,756.23,562.34,942.85,698.71,478.02,754.83,151.91,"Univerzitní, Prague - Malešice",50.086497,14.503346,New-build,1.0,1.0,Standard,1.0,1.0,,1.0,,,,,,
"CZK 22,000","CZK 4,000","CZK 26,000",197779,2+kk,9/1/2022,Personal,,Central,60 m²,Fully furnished,5,Low-energy,Up to 10 years,,195.44,463.66,233.63,209.44,268.34,316.67,397.32,439.16,752.79,118.29,"Pod Kavalírkou, Prague - Košíře",50.069057434,14.3726345429,Very good,1.0,1.0,Luxurious,,,1.0,,,,,,,
"CZK 16,500","CZK 1,500","CZK 40,000",540296,Studio,8/1/2022,Personal,B,Central,38 m²,Unfurnished,2,Brick,Up to 10 years,,328.87,550.39,296.78,869.14,876.08,495.04,770.6,639.3,895.74,648.15,"Toufarova, Prague - Stodůlky",50.04291025,14.31233705,New-build,1.0,1.0,Luxurious,,,,1.0,,,,,,
"CZK 46,000","CZK 10,000","CZK 92,000",607655,4+1,1/15/2022,Personal,G,,145 m²,Fully furnished,1,Brick,,,311.3,589.1,133.67,266.28,158.68,250.34,458.19,609.91,273.19,516.0,"Krakovská, Prague - Nové Město",50.079114,14.428088,Very good,1.0,1.0,,,,,,,,,,,
"CZK 17,990","CZK 4,649","CZK 22,639",730097,3+kk,9/13/2022,Personal,G,,70 m²,Partly,4,Prefab concrete,,,18.89,637.86,620.35,1804.84,624.01,576.78,115.89,801.14,901.7,732.61,"Vlastina, Prague - Liboc",50.09144722222,14.31673388888,Very good,1.0,,,,,1.0,,,,,"CZK 22,639",,
"CZK 8,000","CZK 4,000","CZK 9,000",661029,Small studio,5/3/2021,,D,Distance,20 m²,Fully furnished,3,Other,,,145.71,232.54,165.62,167.34,301.43,310.99,241.66,363.24,523.55,380.64,"Vladivostocká, Prague - Vršovice",50.068585,14.4713735,Very good,,1.0,Standard,,,,,,,,,,
"CZK 28,000","CZK 3,904","CZK 28,000",729808,4+1,8/14/2022,,G,Central,90 m²,Partly,1,Prefab concrete,,,372.64,553.15,87.51,772.99,216.28,446.53,178.69,794.53,458.59,198.12,Prague - Chodov,50.03011,14.48337,Good,,1.0,,,,1.0,,1.0,,,,,
"CZK 10,500","CZK 1,000","CZK 12,000",414688,2+kk,9/10/2022,Personal,C,Central,38 m²,Fully furnished,4,Brick,Up to 10 years,,118.09,371.62,7.97,75.43,20.86,115.04,321.87,702.68,523.32,460.15,"Nuselská, Prague - Nusle",50.0635878,14.4426882,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,296","CZK 40,000",730004,2+kk,11/1/2022,,B,,56 m²,Fully furnished,3,Brick,,,154.0,292.25,263.42,401.63,213.4,265.17,710.68,813.9,917.59,101.49,Prague - Uhříněves,50.02973,14.59703,New-build,1.0,1.0,,,,1.0,1.0,,,,,,
"CZK 13,600","CZK 2,890","CZK 27,200",415651,1 bedroom,9/1/2022,Other,D,,45 m²,Partly,1,Brick,,Complete,230.65,1392.41,158.0,877.3,201.79,445.72,362.79,745.16,457.82,104.46,"Primátorská, Prague - Libeň",50.1127192,14.472558,Very good,,1.0,Standard,,,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 50,000",568046,2+kk,8/1/2019,Personal,,,50 m²,Partly,2,Brick,,,115.31,41.79,81.3,214.82,175.84,170.31,293.77,664.87,602.76,201.56,"Vodárenská, Prague - Podolí",50.0585362,14.4205989,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,253","CZK 34,000",730003,3+kk,8/15/2022,,C,,48 m²,Partly,13,Prefab concrete,,,90.35,334.37,180.12,161.08,60.98,190.91,204.53,131.75,1042.05,295.0,Prague - Vokovice,50.0981,14.35827,Very good,,1.0,,1.0,,1.0,,,,1.0,,,
"CZK 15,500","CZK 3,000","CZK 30,000",660950,Studio,10/1/2022,Personal,D,Distance,37 m²,Fully furnished,1,Brick,,Interior,58.78,415.44,123.63,280.09,0.14,348.3,97.19,129.32,470.2,310.79,"Soukenická, Prague - Nové Město",50.09157,14.43123,Very good,,1.0,Standard,1.0,,1.0,,,,,,,
"CZK 8,000",CZK 600,"CZK 7,999",729995,Other,8/15/2022,,G,Electric boiler,20 m²,Partly,,Brick,,,88.55,218.51,87.34,265.33,101.22,363.34,431.17,555.65,409.01,250.43,Prague - Vršovice,50.067,14.4571,Good,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 20,000",697632,2 bedroom,9/1/2022,Personal,G,Electric boiler,50 m²,Partly,2,Brick,,Complete,202.75,626.69,131.47,235.42,366.83,797.87,96.63,608.21,504.06,68.68,"náměstí Na Balabence, Prague - Libeň",50.10566,14.48235,Very good,,1.0,Standard,,,1.0,,,,1.0,,,
"CZK 17,900","CZK 3,000","CZK 35,800",255108,2+kk,10/1/2022,Personal,,Central,55 m²,Partly,2,Brick,Up to 10 years,,232.03,881.46,24.72,712.58,417.16,837.22,211.45,2077.16,1086.46,149.0,"Sazovická, Prague - Zličín",50.0577682148,14.2825120987,New-build,,1.0,Luxurious,1.0,1.0,1.0,1.0,,,1.0,,,
"CZK 14,000","CZK 2,880","CZK 28,000",729823,1 bedroom,8/14/2022,,G,,32 m²,Partly,1,Brick,,,1183.93,1684.93,1612.87,2153.03,1884.46,1989.34,1758.52,1694.5,1317.94,184.88,Prague - Malá Chuchle,50.02254,14.3885,Very good,,,,1.0,,,,,1.0,,,,
"CZK 18,000","CZK 4,000","CZK 25,000",422289,3+kk,9/1/2022,Cooperative,,Central,62 m²,Partly,1,Prefab concrete,,Interior,349.4,572.95,463.03,504.55,608.98,829.85,376.29,223.35,863.97,146.24,"Borošova, Prague - Háje",50.0303216,14.5380942,Very good,,,Standard,,,,,,,1.0,,,
"CZK 16,240","CZK 4,760","CZK 21,000",598253,3+kk,9/1/2022,Cooperative,E,,62 m²,Fully furnished,2,Brick,,,43.9,1481.21,321.11,1214.55,271.5,1639.89,581.9,182.8,842.09,733.21,"Jeremenkova, Prague - Podolí",50.045654,14.419161,Good,1.0,,,,,1.0,,,,,,,
"CZK 25,500","CZK 4,200","CZK 51,000",656580,3+kk,10/15/2022,Personal,G,,79 m²,Partly,3,Brick,,,165.26,428.49,81.56,324.24,167.43,267.04,108.89,330.95,485.95,263.54,Prague - Žižkov,50.0827042,14.455385,Very good,,1.0,,,,1.0,,,,,,,
"CZK 12,000","CZK 3,000","CZK 23,000",666043,Studio,9/1/2022,Personal,D,Electric boiler,29 m²,Partly,8,Prefab concrete,,Bathroom unit,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,Very good,,1.0,Standard,1.0,,,,,,,,,
"CZK 12,000","CZK 2,000","CZK 20,000",729925,Studio,10/1/2022,,C,,22 m²,Partly,5,Other,,,121.93,541.11,118.49,181.69,179.17,561.9,303.13,231.52,434.09,517.31,Prague - Žižkov,50.08574,14.44495,Very good,1.0,,,,,,,,,,,,
"CZK 17,500","CZK 4,000","CZK 17,500",729918,Small studio,9/1/2022,,B,,46 m²,Partly,4,Low-energy,,,429.47,593.72,439.47,420.44,320.34,450.26,320.19,168.85,825.59,243.46,Prague - Vokovice,50.09832,14.35548,Very good,,1.0,,,1.0,1.0,,,,,,,
"CZK 21,900","CZK 3,783","CZK 40,000",728853,2+kk,10/1/2022,,G,,65 m²,Fully furnished,9,Brick,,,187.61,796.91,219.72,789.56,413.49,693.0,349.3,774.1,429.2,512.14,Prague - Kamýk,50.01897,14.43788,New-build,,1.0,,1.0,,,,,1.0,,,,
"CZK 16,900",CZK 750,"CZK 14,300",729856,2 bedroom,8/14/2022,,E,,62 m²,Unfurnished,1,Brick,,,40.93,198.52,62.04,554.48,113.39,283.91,131.16,351.89,510.24,156.24,Prague - Smíchov,50.067,14.3991,Good,,,,,,,,,,,,,
"CZK 17,000","CZK 5,400","CZK 17,000",588609,3+1,9/1/2022,Personal,B,Gas boiler,82 m²,Partly,2,Brick,,,106.81,1582.69,758.53,967.11,749.47,746.79,501.07,640.27,2235.23,368.23,"Ve žlíbku, Prague - Horní Počernice",50.108993,14.624449,Very good,1.0,,,,,,,,,,,,
"CZK 11,000","CZK 4,000","CZK 11,000",729801,Studio,10/1/2022,,A,,27 m²,Partly,4,Brick,,,338.16,922.53,683.97,787.42,808.57,379.1,480.13,748.05,1280.49,389.82,Prague - Horní Měcholupy,50.04028,14.56921,New-build,1.0,1.0,,,,1.0,1.0,,,,,,
"CZK 13,500","CZK 2,500",CZK 0,451453,4+kk,11/1/2022,Personal,,,25 m²,Fully furnished,1,Brick,,,162.87,669.15,307.6,738.52,0.72,352.26,230.38,221.64,673.67,213.34,"Pernerova, Prague - Karlín",50.0893256,14.4450233,,,1.0,,,,,,,,,,,
"CZK 17,900",CZK 0,"CZK 17,900",594058,2+kk,8/9/2022,Personal,B,Central,46 m²,Partly,2,Prefab concrete,,Complete,257.54,337.71,751.77,963.98,478.77,823.83,405.65,1042.81,2237.1,283.15,"K Rovinám, Prague - Jinonice",50.052495,14.365057,Very good,,,Standard,,,,,,,,,,
"CZK 15,000","CZK 2,500","CZK 10,000",355657,Studio,10/1/2022,Personal,C,Electric boiler,31 m²,Fully furnished,6,Prefab concrete,Up to 10 years,Complete,116.53,539.22,323.54,628.53,89.16,929.12,412.29,436.2,125.33,160.97,"Topolová, Prague - Záběhlice",50.056367,14.5081821,Very good,,1.0,Standard,,,,1.0,,,,,,
"CZK 14,000","CZK 3,900","CZK 25,000",590617,2 bedroom,9/15/2022,Other,E,Central,56 m²,Partly,1,Other,,,160.54,500.04,164.13,314.58,170.86,270.69,164.67,274.83,505.0,419.68,"Kolátorova, Prague - Břevnov",50.084717,14.371051,Very good,,1.0,,,,1.0,,,,,,,
"CZK 10,500","CZK 2,400","CZK 12,000",698535,Studio,7/1/2022,Personal,G,Central,30 m²,Fully furnished,2,Prefab concrete,,,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,Good,,1.0,,,,,,,,,,,
"CZK 20,000","CZK 5,500","CZK 30,000",728974,2+kk,8/7/2022,,G,,50 m²,Fully furnished,,Brick,,,163.17,1460.32,391.65,714.12,243.34,686.55,366.05,249.98,869.35,280.34,Prague - Bubeneč,50.10882,14.4003,Very good,,,,,1.0,1.0,,,,,,,
"CZK 18,500","CZK 5,990","CZK 23,000",513052,3+1,9/1/2022,Personal,A,Central,75 m²,Fully furnished,6,Prefab concrete,,Exterior,351.74,1212.9,293.28,850.1,350.33,207.65,366.1,626.86,1723.21,98.13,Prague - Černý Most,50.1063173,14.572282,Good,1.0,1.0,Standard,,,,,,,,,,
"CZK 20,990","CZK 3,407","CZK 24,397",729697,2+kk,9/12/2022,Personal,C,,58 m²,Unfurnished,2,Other,,,356.7,653.35,563.88,2270.73,373.52,776.99,782.38,587.03,1560.51,157.37,"Hrašeho, Prague - Čimice",50.13851916666,14.42648583333,New-build,1.0,1.0,,1.0,,1.0,1.0,,,,"CZK 24,397",,
"CZK 25,900","CZK 4,900","CZK 30,000",729635,3+1,9/1/2022,Personal,G,,77 m²,Fully furnished,6,Prefab concrete,,,378.13,329.47,218.08,830.86,307.8,245.23,708.3,212.6,553.81,45.31,Prague - Stodůlky,50.04532,14.31142,Very good,,1.0,,,,,,,,1.0,,,
"CZK 22,000",CZK 0,"CZK 22,000",432247,1 bedroom,9/1/2022,Personal,,Gas boiler,45 m²,Fully furnished,2,Brick,,,197.76,857.82,342.23,943.3,410.97,290.24,475.46,954.62,856.38,529.02,"U Druhé baterie, Prague - Břevnov",50.0895188,14.366109,,,,,,,,,,,,,,
"CZK 18,990","CZK 6,589","CZK 25,579",729548,4+1,9/13/2022,Personal,G,,84 m²,Unfurnished,8,Prefab concrete,,,273.87,940.98,374.29,874.09,464.62,193.19,470.74,576.14,1527.54,192.25,"Generála Janouška, Prague - Černý Most",50.10628638888,14.57028777777,Very good,,1.0,,,,,,,,,"CZK 25,579",,
"CZK 21,000","CZK 4,500","CZK 42,000",131474,2+kk,9/1/2022,Personal,,,64 m²,Fully furnished,6,Brick,10 to 30 years,Complete,161.62,207.64,86.06,137.14,73.03,80.74,397.84,733.04,245.51,397.15,"Sochařská, Prague - Bubeneč",50.1008477,14.4247118,Very good,1.0,1.0,Luxurious,,,1.0,,,,,,,
