Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Administration fee,Ownership Type,PENB,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,,54 m²,"CZK 3,200","CZK 25,000",Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,338,"1,295","1,172",125,464,648,154,,,,,Personal,C,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,Excellent,46 m²,"CZK 3,072","CZK 20,000",Prefab concrete building,Unfurnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,,Standard materials and solutions,District heating,Middle floor,147,602,403,532,526,417,576,"1,072","1,256",213,,Cooperative,B,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 500,"CZK 18,000",Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,77,528,199,185,134,113,178,326,"1,199",203,,Personal,G,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,Good,74 m²,"CZK 5,500","CZK 17,500",Prefab concrete building,Partially furnished,9,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,,,,,346,387,347,359,434,413,766,190,"1,016",195,,Personal,G,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 22,000",Brick building,Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,,,Central heating,,238,556,185,374,136,83,194,243,327,288,,Personal,,,,,,,
494698,"CZK 11,000",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 3,644","CZK 15,000",Prefab concrete building,Furnished,8,Yes,No,No,No,No,Yes,No,01. 04. 2021,,Standard materials and solutions,District heating,,101,643,176,946,292,77,207,699,228,207,,Personal,G,Overall,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 2,388",,Brick building,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,,,,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,Personal,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,151","CZK 13,141",Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,,,,,,225,965,229,"1,246",744,804,435,414,"1,250",333,"CZK 13,141

                                
                                
                
i",Personal,C,,,,,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,92 m²,,,Low-energy building,Furnished,3,Yes,No,No,No,Yes,No,No,01. 04. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,72,79,73,507,170,109,748,448,956,514,,Personal,C,Overall,Yes,,,,
33641,"CZK 14,000",50.0768071,14.4045114,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,,52 m²,"CZK 2,400","CZK 16,400",Brick building,Unfurnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,,,Central heating,Top floor,85,218,24,76,80,112,226,917,737,366,,Personal,G,Interior,,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,32 m²,"CZK 4,000","CZK 25,000",Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,,,,,97,"1,011",149,702,163,793,227,941,"1,059",361,,Personal,G,,,,,,
709119,"CZK 16,000",50.10268,14.43487,"Schnirchova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 6,000","CZK 16,000",Brick building,Partially furnished,5,No,Yes,No,No,No,Yes,No,03. 03. 2022,,,,,267,800,35,312,42,194,339,488,988,,,Personal,G,,,,,,
709762,"CZK 19,990",50.05513722222,14.45547277777,"U plynárny, Prague - Michle",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,399","CZK 24,389",Brick building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,,,,,100,83,221,615,219,"1,128",627,759,595,783,"CZK 24,389

                                
                                
                
i",Personal,D,,,,,,
650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,Excellent,27 m²,"CZK 2,000","CZK 20,000",Brick building,Furnished,,No,No,No,No,No,No,No,01. 04. 2022,,,Other,Raised ground floor,448,"1,073",220,673,331,537,194,"1,124",587,67,,Personal,G,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",Brick building,Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,,Premium materials and solutions,,Top floor,285,"1,315",723,"1,481",316,793,716,746,565,137,,Personal,G,,,,,,
667783,"CZK 16,000",50.07054,14.48633,"Na Hroudě, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 4,500","CZK 35,000",Brick building,Furnished,3,No,No,No,No,No,Yes,No,02. 04. 2022,,Standard materials and solutions,District heating,Middle floor,185,789,470,541,137,264,430,645,406,326,,Personal,G,Overall,,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 13,827",Brick building,Unfurnished,2,No,No,No,No,No,No,No,,,,,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,"CZK 13,827

                                
                                
                
i",Personal,E,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",Brick building,Furnished,,No,No,No,No,No,No,No,05. 09. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Ground floor,481,545,76,818,122,721,324,85,854,384,,Personal,C,Overall,,10 m²,,,
468820,"CZK 13,000",50.0684978,14.3880015,"Nad Popelkou, Prague - Smíchov",1 bedroom,,55 m²,"CZK 2,800","CZK 27,000",Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,46,980,655,"1,173",630,"1,067",691,"1,059",531,171,,Personal,C,Overall,,,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,Yes,No,09. 03. 2022,,Standard materials and solutions,District heating,Middle floor,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,,Personal,F,Interior,,,,,
594681,"CZK 23,000",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,Excellent,69 m²,"CZK 3,000","CZK 23,000",Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,04. 04. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,236,281,437,333,536,245,781,823,218,,,Personal,C,Interior,,,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 10,000",Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,22. 03. 2022,1 to 10 years years,,,Ground floor,294,"1,036",883,529,956,891,788,593,512,,,Personal,G,Interior,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",Other,Partially furnished,1,No,No,No,No,No,No,No,28. 02. 2022,,,,,132,567,84,270,174,313,455,733,633,592,,Personal,C,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,500","CZK 25,000",Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 05. 2022,,Standard materials and solutions,District heating,Middle floor,167,338,"1,221",191,382,347,339,"1,245",168,,,Personal,G,Interior,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,,,,,142,108,94,612,75,377,285,257,475,229,,Personal,B,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,,,,,251,321,336,323,663,,,,,,,Personal,G,,,,,,
573384,"CZK 15,000",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,000",Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,,,,,117,832,337,527,229,230,258,254,535,387,,Personal,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,300,442,115,421,2,720,478,325,960,178,,Personal,,Overall,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,,Standard materials and solutions,,Middle floor,344,516,175,300,231,257,414,608,874,175,,Cooperative,G,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,,,,,251,321,336,323,663,,,,,,,Personal,G,,,,,,
709110,"CZK 11,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 14,309",Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,,,,,,137,407,"1,155",771,446,538,"1,265",988,380,,"CZK 14,309

                                
                                
                
i",Personal,B,,Yes,,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,,,,,225,508,498,551,257,504,945,874,761,446,,Personal,G,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 6,000","CZK 50,000",Brick building,Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,,Premium materials and solutions,Central heating,Ground floor,188,806,833,819,685,637,730,"1,285",528,,,Personal,B,Overall,,400 m²,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,269,"1,137",519,463,776,574,573,797,414,,,Personal,B,,Yes,,,,
708817,"CZK 13,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 14,899",Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,,,,,262,866,58,258,76,285,186,141,550,295,"CZK 14,899

                                
                                
                
i",Personal,G,,,,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939",Brick building,Furnished,3,No,No,No,No,No,Yes,No,,,,,,161,630,144,170,10,330,214,535,575,472,"CZK 23,939

                                
                                
                
i",Personal,D,,,,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,Ihned,,,,,616,635,679,601,597,633,102,,,,,Personal,C,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,46 m²,"CZK 3,000",,Brick building,Furnished,3,No,No,No,No,No,No,No,18. 04. 2022,,,,,419,521,337,494,365,347,274,616,"1,157",136,,Personal,,,,,,,
708630,"CZK 10,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 12,035",Prefab concrete building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,,,,,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,"CZK 12,035

                                
                                
                
i",Cooperative,G,,,,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,,Premium materials and solutions,Gas boiler,Middle floor,231,"1,189",577,"1,091",361,"1,057",505,626,611,,,Personal,G,Overall,,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,162,361,105,219,130,170,647,472,736,207,,Personal,B,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,,,,,204,353,71,"1,315",572,409,460,631,"1,299",338,,Personal,A,,,,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,,,,257,556,290,355,329,553,325,907,208,171,,Personal,G,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Brick building,Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,,,,,149,"1,491",806,"1,399",240,"1,457",128,,,,,Cooperative,G,,,,,,
667734,"CZK 15,000",50.12418,14.50187,"Novoborská, Prague - Prosek",3 bedroom,Good,61 m²,"CZK 4,000","CZK 19,000",Prefab concrete building,Furnished,2,No,No,Yes,No,No,No,No,20. 04. 2022,,,,,329,420,311,509,242,707,335,191,204,,,Cooperative,E,,,,,,
707556,"CZK 18,000",50.03233,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 36,000",Brick building,Furnished,1,No,No,Yes,Yes,Yes,Yes,Yes,28. 02. 2022,,,,,195,"1,067",233,"1,076",574,"1,020",592,"1,095",737,276,,Personal,G,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,,Standard materials and solutions,Central heating,,186,360,229,249,340,367,374,"1,197",192,,,Cooperative,G,Interior,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",Prefab concrete building,Furnished,1,No,No,No,No,No,Yes,No,11. 03. 2022,,,,,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,,Personal,G,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,800","CZK 17,800",Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,,,,,99,76,76,"1,426","1,021",126,842,867,,,,Personal,A,,,30 m²,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,Excellent,67 m²,"CZK 4,500","CZK 33,600",Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,21. 02. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,302,839,466,"1,326",305,474,512,354,751,609,,Personal,,,,,,,
554687,"CZK 15,500",50.0707338,14.4627954,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,New build,40 m²,"CZK 3,000","CZK 25,000",Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,15. 04. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,36,806,20,596,173,640,366,334,837,347,,Personal,,,Yes,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,39 m²,"CZK 3,000",,Prefab concrete building,Furnished,2,No,No,No,No,Yes,Yes,No,21. 02. 2022,,,,,514,563,440,487,523,834,"1,462",667,500,,,Personal,G,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922",Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,,,,,,277,349,465,"1,083",310,523,291,373,412,196,"CZK 11,922

                                
                                
                
i",Cooperative,C,,,,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,New build,32 m²,"CZK 2,335","CZK 20,000",Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,,Personal,C,,Yes,33 m²,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,700","CZK 14,700",Prefab concrete building,Partially furnished,,No,No,No,No,No,Yes,No,27. 02. 2022,,,,,49,706,228,667,179,531,418,234,"1,463",427,,Personal,C,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 6,000","CZK 33,000",Brick building,Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,,,,,,Personal,G,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,Good,33 m²,"CZK 1,600","CZK 10,900",Prefab concrete building,Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,,,,,224,465,185,453,176,457,321,461,208,186,,Personal,C,,,,,,
705302,"CZK 20,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,New build,45 m²,"CZK 6,000","CZK 26,000",Brick building,Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,1 to 10 years years,Premium materials and solutions,District heating,,205,213,65,159,76,25,315,317,"1,004",211,,,G,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,Excellent,45 m²,"CZK 2,100","CZK 16,000",Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,30 to 50 years years,Standard materials and solutions,Other,Middle floor,166,905,275,496,315,720,523,277,891,334,,Personal,G,Overall,,,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 1,700","CZK 18,000",Brick building,Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,,,,,150,397,110,388,95,207,304,316,662,421,,Personal,B,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,,47 m²,"CZK 3,000","CZK 12,500",Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,,Personal,C,,Yes,,,,
707946,"CZK 9,990",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,Good,28 m²,"CZK 2,366","CZK 12,356",Prefab concrete building,Unfurnished,13,No,No,Yes,No,No,Yes,No,,,,,,53,483,315,587,138,767,408,397,963,300,"CZK 12,356

                                
                                
                
i",Cooperative,C,,,,,,
707917,"CZK 21,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,Good,73 m²,"CZK 1,519","CZK 23,509",Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,,,,,100,596,94,110,196,382,291,484,998,533,"CZK 23,509

                                
                                
                
i",Personal,C,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,New build,42 m²,"CZK 3,400","CZK 12,000",Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,1 to 10 years years,,Central heating,Middle floor,20,131,179,675,271,337,277,,,,,Personal,,Overall,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 4,000","CZK 44,000",Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,15. 06. 2022,,,,,5,538,0,513,298,393,607,931,490,,,Personal,G,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,Excellent,47 m²,"CZK 12,000","CZK 10,000",Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,,,,,187,867,168,370,190,330,531,343,280,330,,Personal,G,,,,,,
