Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Age,Heating,Total number of floors,PENB,Design,Renovation,Developer name,Project name,Kód jednotky,Front garden,Administration fee,Investment Advisor
241625,"CZK 15,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom with open-plan kitchen,48 m²,"CZK 1,900",Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,03. 04. 2022,186,177,"1,337",331,980,"1,134","1,350",939,316,,,"CZK 25,000",Personal,Brick building,Yes,1 to 10 years years,Gas boiler,Middle floor,,Premium materials and solutions,Overall,,,,10 m²,,
543933,"CZK 22,900",50.1050022,14.3961888,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",2 bedroom,78 m²,"CZK 3,900",Partially furnished,4,Yes,Yes,Yes,Yes,Yes,Yes,No,15. 05. 2022,153,790,174,218,84,194,264,262,468,103,,"CZK 45,000",Personal,Brick building,Yes,1 to 10 years years,Gas boiler,Attic,,Premium materials and solutions,Overall,,,,10 m²,,
711784,"CZK 14,000",50.0841662,14.4515896,"Seifertova, Prague - Žižkov",1 bedroom,39 m²,"CZK 2,500",Partially furnished,4,No,No,No,No,No,No,No,28. 03. 2022,83,107,13,101,33,122,299,347,363,463,Excellent,"CZK 16,500",Personal,Brick building,,,,,G,,,,,,,,
648507,"CZK 20,000",50.086382,14.445103,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,63 m²,"CZK 2,000",Unfurnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 05. 2022,166,680,439,635,157,648,415,455,497,649,Excellent,"CZK 40,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,C,Standard materials and solutions,Overall,,,,,,
545416,"CZK 17,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,61 m²,"CZK 1,600",Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,126,555,100,102,59,417,178,355,334,272,Excellent,"CZK 35,800",Personal,Brick building,,1 to 10 years years,Gas boiler,Middle floor,,Standard materials and solutions,Overall,,,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,29 m²,"CZK 2,634",Furnished,4,No,No,Yes,No,No,Yes,No,,500,"1,309",655,877,"1,474",388,,,,,Excellent,"CZK 15,624",Personal,Brick building,,,,,B,,,,,,,"CZK 15,624

                                
                                
                
i",
711672,"CZK 29,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,78 m²,"CZK 3,664",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,59,388,358,354,96,318,302,653,"1,005",772,Excellent,"CZK 60,000",Personal,Brick building,,,,,G,,,,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,74 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 09. 2022,89,654,340,626,459,432,305,249,"1,245",322,,"CZK 44,000",Personal,Brick building,,,Central heating,Top floor,,Standard materials and solutions,Overall,,,,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,86 m²,"CZK 4,000",Partially furnished,7,No,Yes,No,No,No,No,Yes,01. 04. 2022,511,"1,208",327,246,506,"1,008","1,178",306,,,New build,"CZK 40,000",Personal,Brick building,,1 to 10 years years,Central heating,,,,,,,,,,
712029,"CZK 23,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,70 m²,"CZK 1,234",Unfurnished,2,No,No,No,No,No,Yes,No,,114,770,169,294,55,98,477,456,857,,Excellent,"CZK 25,224",Personal,Brick building,,,,,A,,,,,,,"CZK 25,224

                                
                                
                
i",
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 3,014",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,584,735,483,794,51,850,423,575,412,560,Excellent,"CZK 18,706",Personal,Brick building,,,,,C,,,,,,,"CZK 18,706

                                
                                
                
i",
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,80 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,159,379,137,87,20,155,398,847,114,372,,"CZK 30,000",Other,Brick building,,,,,,,,,,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Partially furnished,3,Yes,No,No,No,No,No,No,,107,625,744,645,878,517,517,535,716,,,"CZK 16,500",Personal,Brick building,,,Gas boiler,,C,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,48 m²,"CZK 4,500",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,419,659,"1,181",370,"1,106",,,,,,New build,"CZK 30,000",Personal,Brick building,Yes,1 to 10 years years,District heating,Top floor,B,Premium materials and solutions,,,,,,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,37 m²,CZK 900,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,165,"1,206",215,849,308,"1,301",108,193,636,240,,"CZK 12,000",Personal,Brick building,,,Other,,,Standard materials and solutions,,,,,,,
711070,"CZK 16,900",50.0573177,14.4207856,Prague - Podolí,1 bedroom with open-plan kitchen,59 m²,"CZK 3,100",Partially furnished,2,Yes,No,No,No,No,Yes,No,04. 07. 2022,172,280,180,81,167,277,67,681,458,95,Excellent,"CZK 25,000",Personal,Brick building,,,,,C,,,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,42 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,05. 02. 2022,316,993,46,504,172,928,349,323,"1,018",266,Excellent,"CZK 15,000",Other,Brick building,,,Other,Raised ground floor,G,Standard materials and solutions,,,,,,,
436587,"CZK 6,900",50.0835307,14.5007042,"Káranská, Prague - Malešice",Small studio,17 m²,"CZK 1,800",Furnished,1,No,No,No,No,No,No,No,23. 03. 2022,328,298,328,341,344,503,262,289,703,118,,"CZK 8,700",Personal,Brick building,,,,,,,,,,,,,
596754,"CZK 30,000",50.053638,14.355187,"Za Zámečkem, Prague - Jinonice",3 bedroom with open-plan kitchen,130 m²,"CZK 10,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,21. 03. 2022,376,883,245,949,420,609,461,787,"1,290",596,Excellent,"CZK 79,998",Personal,Brick building,,1 to 10 years years,Central heating,Raised ground floor,C,Premium materials and solutions,Overall,,,,,,
457216,"CZK 25,900",50.0701197,14.4094656,"Vltavská, Prague - Smíchov",2 bedroom,56 m²,"CZK 3,900",Furnished,2,No,No,No,No,No,Yes,No,10. 05. 2022,335,773,142,252,2,482,802,"1,070",734,220,,"CZK 30,000",Personal,Brick building,,1 to 10 years years,,Middle floor,D,Premium materials and solutions,Interior,,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",Personal,Brick building,,,,,C,,,,,,,,
680446,"CZK 72,000",50.09961,14.4244,"Ovenecká, Prague - Holešovice",5 bedroom with open-plan kitchen,234 m²,"CZK 4,000",Partially furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,01. 11. 2021,69,159,85,31,97,65,326,409,498,,New build,"CZK 144,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Top floor,C,Premium materials and solutions,Overall,,,,,,
711434,"CZK 8,490",50.10360722222,14.536865,"Šestajovická, Prague - Hloubětín",Studio,30 m²,"CZK 2,687",Furnished,1,No,No,No,No,No,Yes,No,,150,287,296,269,313,233,200,160,157,116,Good,"CZK 11,177",Personal,Prefab concrete building,,,,,D,,,,,,,"CZK 11,177

                                
                                
                
i",
710836,"CZK 12,200",50.05346,14.34362,"Blattného, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 1,300",Partially furnished,6,No,No,No,No,No,No,No,01. 04. 2022,335,552,309,598,390,274,281,222,"1,303",210,Excellent,"CZK 8,000",Personal,Prefab concrete building,,,,,C,,,,,,,,
711361,"CZK 18,990",50.10032583333,14.42747916666,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,48 m²,"CZK 4,098",Furnished,3,Yes,No,Yes,No,No,Yes,No,,143,403,32,72,15,197,339,176,434,,Good,"CZK 23,088",Personal,Brick building,,,,,F,,,,,,,"CZK 23,088

                                
                                
                
i",
289499,"CZK 15,000",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",2 bedroom,63 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,71,334,187,202,113,9,263,225,368,177,Good,,Cooperative,Brick building,,,Other,Middle floor,G,,Exterior,,,,,,
708392,"CZK 12,000",50.09870265,14.434113817606,Prague - Holešovice,Studio,27 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,83,843,18,53,67,114,138,"1,337",311,511,Excellent,"CZK 12,000",Personal,Brick building,,,Central heating,Middle floor,G,,,,,,,,
710582,"CZK 22,000",50.07464,14.39318,"Švédská, Prague - Smíchov",3 bedroom,93 m²,CZK 650,Partially furnished,3,Yes,No,No,No,No,No,No,16. 03. 2022,236,"1,156",101,897,540,851,483,763,"1,254",626,Good,"CZK 20,000",Personal,Brick building,,,,,G,,,,,,,,
711085,"CZK 15,000",50.03172,14.53492,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Furnished,7,No,No,Yes,No,No,Yes,No,21. 03. 2022,40,287,311,329,271,581,375,222,631,156,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,,D,,,,,,,,
561837,"CZK 13,000",50.0290466,14.5305879,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,254,593,117,280,345,406,382,271,466,165,,"CZK 16,000",Personal,Prefab concrete building,,,,,A,,,,,,,,
710517,"CZK 14,500",50.06583,14.45058,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,CZK 600,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,175,435,132,543,147,279,411,421,188,593,Excellent,"CZK 14,500",Personal,Brick building,,,Gas boiler,Middle floor,G,,Interior,,,,,,
710403,"CZK 9,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",Studio,20 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Excellent,"CZK 1,500",Personal,Brick building,,,,,G,,,,,,,,
710405,"CZK 12,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",1 bedroom with open-plan kitchen,67 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Good,"CZK 20,000",Personal,Brick building,,,,,G,,,,,,,,
521368,"CZK 17,000",50.1027761,14.4971369,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Partially furnished,6,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,221,603,340,203,200,104,527,"1,217",650,405,Excellent,"CZK 24,000",Personal,Brick building,,,,Top floor,,,,,,,,,
710272,"CZK 16,000",50.0741622,14.3950806,Prague - Smíchov,2 bedroom,45 m²,"CZK 3,500",,,No,No,No,No,No,No,No,,30,945,277,636,226,677,221,"1,022",993,368,Good,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
460121,"CZK 15,600",50.074587,14.443176,"Moravská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Furnished,3,No,No,Yes,No,No,Yes,No,,169,27,121,533,102,404,206,285,522,276,Excellent,"CZK 18,300",Personal,Brick building,,,,Middle floor,,Standard materials and solutions,Overall,,,,,,
710699,"CZK 9,490",50.02972083333,14.44998888888,"Štúrova, Prague - Krč",Studio,26 m²,"CZK 3,100",Partially furnished,,No,No,No,No,No,No,No,,113,"1,284",200,101,713,832,"1,163",548,369,,Good,"CZK 12,590",Personal,Prefab concrete building,,,,,G,,,,,,,"CZK 12,590

                                
                                
                
i",
575334,"CZK 25,000",50.0312027,14.4462594,"Pod Višňovkou, Prague - Krč",3 bedroom,98 m²,"CZK 7,000",Furnished,1,Yes,No,No,No,No,No,Yes,01. 05. 2022,138,"1,466",435,"1,412",434,856,882,"1,114",934,755,Excellent,"CZK 30,000",Personal,Brick building,,,Gas boiler,Raised ground floor,D,,Overall,,,,500 m²,,
710052,"CZK 14,000",50.00821,14.4063,"Vojtova, Prague - Modřany",1 bedroom,51 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,10. 03. 2022,150,"1,086",483,989,492,725,257,690,"1,373",207,Excellent,"CZK 18,500",Personal,Brick building,,,,Ground floor,G,,Overall,,,,,,
591600,"CZK 13,000",50.035578,14.410744,"Nad Malým Mýtem, Prague - Braník",1 bedroom with open-plan kitchen,42 m²,"CZK 1,600",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2020,183,357,225,246,209,387,265,"1,108",138,,Excellent,"CZK 25,000",Personal,Brick building,,1 to 10 years years,Other,Middle floor,E,Premium materials and solutions,Interior,,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,120 m²,"CZK 8,000",Partially furnished,3,Yes,No,No,No,Yes,No,No,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,,"CZK 18,000",Personal,Prefab concrete building,,,,Top floor,,,,,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,46 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,251,837,87,390,146,303,395,262,429,278,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
285346,"CZK 15,500",50.0127154,14.623104,Prague - Kolovraty,1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,78,498,293,157,95,181,502,409,176,,,,Personal,Brick building,,,Central heating,,,,Interior,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,425,779,668,351,314,585,"1,221",720,601,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,Central heating,Raised ground floor,,Standard materials and solutions,Overall,,,,,,
709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,68 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,154,840,"1,433",272,"1,491",97,,,,,Excellent,"CZK 78,000",Cooperative,Brick building,,,,,G,,,,,,,,
546070,"CZK 12,000",50.138952817143,14.513084457672,"Stará náves, Prague - Letňany",Studio,34 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,09. 03. 2022,390,393,567,846,295,344,454,723,703,146,New build,"CZK 16,500",Personal,Brick building,Yes,1 to 10 years years,District heating,Middle floor,A,Premium materials and solutions,Overall,,,,,,
286098,"CZK 13,500",50.057543,14.5025042,"U Zahradního města, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,No,No,,148,66,447,517,390,472,451,421,668,112,New build,"CZK 28,000",Personal,Brick building,,10 to 30 years years,Central heating,Middle floor,,Standard materials and solutions,,,,,,,
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Furnished,13,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,248,361,245,432,290,974,"1,069",895,656,,Excellent,"CZK 35,000",Personal,Prefab concrete building,,,Central heating,Middle floor,E,Standard materials and solutions,,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,37 m²,"CZK 3,200",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,452,563,"1,404",572,972,"1,255","1,221",294,133,,New build,"CZK 20,000",Personal,Brick building,,,,,B,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,72 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,311,762,258,352,250,361,291,585,379,318,Excellent,"CZK 35,000",Personal,Brick building,,,,,G,,,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,103 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,128,334,130,181,125,343,247,698,465,172,Excellent,"CZK 35,000",Personal,Brick building,,,Gas boiler,Middle floor,G,Premium materials and solutions,Overall,,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,600",Furnished,3,Yes,No,No,No,No,Yes,Yes,14. 03. 2022,834,671,590,850,"1,352","1,492",650,,,,New build,"CZK 15,000",Cooperative,Brick building,,,,,B,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,182 m²,CZK 500,Partially furnished,4,No,Yes,No,No,No,Yes,No,07. 03. 2022,366,767,307,317,1,330,23,447,454,379,Excellent,"CZK 29,000",Personal,Brick building,,,,,G,,,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,New build,"CZK 36,000",Personal,Prefab concrete building,,,,,B,,,,,,,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,28 m²,"CZK 2,859",Unfurnished,1,No,No,No,No,No,No,No,,216,681,568,922,838,635,868,471,,,Good,"CZK 12,849",Personal,Brick building,,,,,G,,,,,,,"CZK 12,849

                                
                                
                
i",
709395,"CZK 11,200",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,46 m²,"CZK 3,072",Unfurnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,147,602,403,532,526,417,576,"1,072","1,256",213,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,,,District heating,Middle floor,B,Standard materials and solutions,,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,74 m²,"CZK 5,500",Partially furnished,9,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,346,387,347,359,434,413,766,190,"1,016",195,Good,"CZK 17,500",Personal,Prefab concrete building,,,,,G,,,,,,,,
562457,"CZK 19,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,238,556,185,374,136,83,194,243,327,288,,"CZK 22,000",Personal,Brick building,,,Central heating,,,,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 2,388",Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,Personal,Brick building,,,,,,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,45 m²,"CZK 3,151",Furnished,6,No,No,Yes,No,No,Yes,No,,225,965,229,"1,246",744,804,435,414,"1,250",333,Good,"CZK 13,141",Personal,Prefab concrete building,,,,,C,,,,,,,"CZK 13,141

                                
                                
                
i",
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,92 m²,,Furnished,3,Yes,No,No,No,Yes,No,No,01. 04. 2022,72,79,73,507,170,109,748,448,956,514,New build,,Personal,Low-energy building,Yes,1 to 10 years years,Gas boiler,Top floor,C,Premium materials and solutions,Overall,,,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 1,339",Unfurnished,2,No,No,No,No,No,No,No,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,Good,"CZK 13,827",Personal,Brick building,,,,,E,,,,,,,"CZK 13,827

                                
                                
                
i",
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,,G,,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,,G,,,,,,,,
705302,"CZK 20,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,45 m²,"CZK 6,000",Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,"CZK 26,000",,Brick building,,1 to 10 years years,District heating,,G,Premium materials and solutions,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,42 m²,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,"CZK 12,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,,,Overall,,,,,,
706855,"CZK 27,000",50.07376,14.4094,"Janáčkovo nábřeží, Prague - Smíchov",3 bedroom,116 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,06. 03. 2022,262,441,205,366,124,520,448,"1,069","1,283",675,Excellent,"CZK 54,000",Personal,Brick building,,,Gas boiler,Middle floor,G,Premium materials and solutions,Overall,,,,,,
