Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Balcony,Terrace,Garage,Refundable security deposit,EPC,Condition,Building type,New-build,Designe,Age,Terasa 3 m²,Parking,Balkón 7.5 m²,Sklep 4 m²,Ownership,Heating,Balkón 4 m²,Reconstruction,Sklep 6 m²,Lodžie 7 m²,Cellar,Balkón 6 m²,Balkón 7 m²,Terasa 16 m²,Domácí mazlíčci vítáni,Terasa 18 m²,Sklep 3 m²,Sklep 2 m²,Lodžie 3 m²,Balkón 8 m²,Balkón 5 m²,Sklep 7 m²,Terasa 35 m²,Sklep 1 m²,Terasa 15 m²,Administrative fee,Terasa 5 m²,Lodžie 6 m²,Terasa 11 m²,Terasa 100 m²,Balkón 3 m²,Balkón 12 m²,Terasa 10 m²,Sklep 5 m²,Terasa 24 m²,Sklep 0.1 m²,Lodžie 4.6 m²,Terasa 20 m²,Terasa 30 m²,Terasa 40 m²,Balkón 9.8 m²,Balkón 2 m²,Enclosed balcony,Lodžie 5 m²,Sklep 8 m²,Lodžie 4 m²,Lodžie 8 m²,Sklep 1.5 m²,Terasa 25 m²,Balkón 9 m²,Lodžie 28 m²,Terasa 7 m²,Terasa 12 m²,Lodžie 8.7 m²,Sklep 2.7 m²,Balkón 20 m²,Terasa 80 m²,Terasa 17 m²,Terasa 78 m²,Balkón 10 m²,Terasa 2 m²,Balkón 15 m²,Sklep 2.4 m²,Terasa 6 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 54 m²,Terasa 42 m²,Terasa 50 m²,Sklep 10 m²,Lodžie 12 m²,Balkón 29 m²,Terasa 49 m²,Sklep 44 m²,Terasa 4 m²,Terasa 21 m²,Lodžie 10 m²,Sklep 9 m²,Sklep 1.2 m²,Balkón 33 m²,Terasa 12.7 m²,Terasa 70 m²,Balkón 1 m²,Balkón 3.2 m²,Terasa 9 m²,Balkón 60 m²,Terasa 60 m²,Balkón 40 m²,Terasa 13 m²,Balkón 16 m²,Sklep 12 m²,Terasa 14 m²,Terasa 350 m²,Terasa 27 m²,Terasa 300 m²,Balkón 2.6 m²,Terasa 8 m²,Lodžie 6.1 m²,Sklep 17 m²,Sklep 8.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 5.1 m²,Balkón 28 m²,Balkón 1.5 m²,Terasa 200 m²,Sklep 15 m²,Terasa 37 m²,Balkón 8.73 m²,Terasa 2.67 m²,Lodžie 15 m²,Balkón 11 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 13 m²,Terasa 29 m²,Terasa 83 m²,Sklep 6.4 m²,Terasa 23 m²,Balkón 96 m²,Terasa 27.6 m²,Lodžie 2.7 m²,Sklep 20 m²,Terasa 14.1 m²
"CZK 16,990","CZK 4,074",745810,2 bedroom,11/8/2022,58 m²,Partly,4,411.69,553.69,396.58,541.0,401.84,631.23,689.73,642.13,716.32,150.77,"Želivecká, Prague - Záběhlice",50.06069972222,14.49897416666,1.0,1.0,,,"CZK 21,064",C,Very good,Prefab concrete,,,,,,,,Cooperative,,,,,,1.0,,,,,,,,,,,,,,,"CZK 21,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,900",744919,2+kk,12/1/2022,68 m²,Fully furnished,1,189.54,200.34,81.95,324.1,65.33,303.75,312.39,405.58,519.29,209.1,"Semanského, Prague - Uhříněves",50.02976745,14.5999606,,,,,"CZK 20,000",A,New-build,Brick,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,000","CZK 5,000",731753,3+kk,10/1/2022,62 m²,Partly,9,282.04,976.86,137.68,1624.39,519.38,742.9,629.66,1257.83,99.38,73.97,Prague - Krč,50.02579,14.4531,1.0,,,,"CZK 40,000",B,New-build,Prefab concrete,,Luxurious,30 - 50 years,,,,,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 4,000",745512,3+1,10/28/2022,85 m²,Fully furnished,2,154.46,1523.49,59.59,1034.62,192.1,603.03,389.21,803.33,568.83,252.78,"Konšelská, Prague - Libeň",50.11324,14.47492,,,,,"CZK 50,000",G,Very good,Brick,,,,,1.0,,,,,,Complete,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,000","CZK 7,000",531337,4+kk,11/15/2022,99 m²,Partly,1,409.28,912.83,374.07,1181.86,534.31,330.36,383.6,681.95,1247.73,308.1,"Učňovská, Prague - Hrdlořezy",50.0934671,14.5034678,1.0,,,,"CZK 58,000",B,Very good,Other,,,,,1.0,,,Personal,Distance,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,700",745423,2+kk,10/17/2022,50 m²,Fully furnished,2,170.17,1331.31,235.88,524.55,177.99,210.9,532.56,369.39,754.76,240.87,"Čimická, Prague - Kobylisy",50.12578,14.44526,,,,,"CZK 15,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,900","CZK 4,000",729925,3+kk,12/1/2022,77 m²,Partly,3,124.98,538.05,121.55,184.75,182.23,558.84,300.08,228.47,431.04,520.36,"Husinecká, Prague - Žižkov",50.085698,14.4449948,1.0,,,,"CZK 40,000",B,Very good,Brick,,Standard,Up to 10 years,,,,,Personal,Other,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 6,000",745387,2+kk,11/1/2022,70 m²,Partly,1,548.51,958.65,209.76,813.47,342.04,407.39,376.28,213.4,415.34,74.61,"K Červenému vrchu, Prague - Vokovice",50.09736,14.34976,1.0,,,1.0,"CZK 22,000",C,New-build,Other,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,500",745365,2+kk,10/16/2022,43 m²,Partly,7,26.14,587.47,436.0,556.42,499.93,230.47,344.18,278.7,958.74,190.58,"Skuteckého, Prague - Řepy",50.06833,14.31078,1.0,,,,"CZK 30,000",G,Very good,Prefab concrete,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,700","CZK 10,000",744863,2 bedroom,10/11/2022,67 m²,Unfurnished,,226.56,660.22,91.3,1120.16,29.25,895.83,91.81,405.77,522.69,431.66,"Loretánské náměstí, Prague - Hradčany",50.08802,14.39124,,,,,"CZK 37,700",G,Good,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 2,500",745049,Studio,11/15/2022,37 m²,Partly,-1,272.37,1407.9,290.0,1612.95,279.34,1577.83,572.88,263.2,810.24,640.2,"Na Zvoničce, Prague - Podolí",50.04535,14.41601,,,,,"CZK 20,000",E,Very good,Brick,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 10,000",744845,3+1,11/15/2022,113 m²,Fully furnished,2,224.78,783.29,66.44,302.04,20.76,398.22,443.05,197.34,496.42,432.11,"Podskalská, Prague - Nové Město",50.07115,14.41512,1.0,,,,"CZK 80,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000",419552,2+kk,11/1/2022,45 m²,Fully furnished,4,472.37,659.55,520.83,1853.1,533.78,604.41,617.13,1320.88,1016.22,623.38,Prague - Krč,50.0202884,14.4581795,,1.0,,,"CZK 31,999",C,,Prefab concrete,,,,,,,,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 39,000","CZK 2,500",625360,3+kk,12/1/2022,126 m²,Fully furnished,5,49.97,864.55,46.98,249.95,24.15,222.38,235.59,451.59,693.85,155.78,"Jugoslávských Partyzánů, Prague - Bubeneč",50.106642,14.395113,1.0,,,1.0,"CZK 42,000",C,Very good,Brick,,Luxurious,Up to 10 years,,,,,Personal,Gas boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000",CZK 540,688475,2 bedroom,11/1/2022,45 m²,Partly,,404.77,533.0,140.78,371.82,76.23,229.39,441.11,538.84,586.84,467.4,"Kubelíkova, Prague - Žižkov",50.08217,14.45096,1.0,,,,"CZK 26,000",G,Very good,Brick,,Standard,,,,,,Personal,Electric boiler,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,000",744837,Studio,10/24/2022,20 m²,Fully furnished,2,111.59,946.82,745.53,921.73,511.03,604.13,558.29,447.02,622.04,401.09,"Gallašova, Prague - Řepy",50.0703,14.31362,,,,,"CZK 13,000",B,New-build,Low-energy,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000",745354,1 bedroom,10/16/2022,50 m²,Fully furnished,1,65.0,251.76,61.02,218.46,52.06,58.04,164.23,271.98,446.91,314.94,Prague - Žižkov,50.08422,14.45335,,,,,"CZK 16,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,500",744798,2 bedroom,10/11/2022,78 m²,Partly,1,283.66,282.14,280.67,2183.26,268.28,237.11,346.53,1238.87,1242.04,406.51,"Častavina, Prague - Ruzyně",50.09121,14.31214,,,,,"CZK 34,000",G,Very good,Brick,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,900","CZK 3,500",583541,2+kk,11/1/2022,60 m²,Fully furnished,2,237.23,597.82,1049.92,3136.93,107.47,3099.76,994.39,648.68,1348.4,364.51,"Kupkova, Prague - Kolovraty",50.014838,14.634532,,1.0,,1.0,"CZK 20,000",A,New-build,Brick,,Standard,Up to 10 years,,1.0,,,Personal,Gas boiler,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000",CZK 0,745301,2+kk,12/15/2022,64 m²,Partly,10,262.51,1342.9,731.85,1255.43,593.48,1297.0,1336.67,1330.28,1269.13,32.91,Prague - Hlubočepy,50.02854,14.36319,1.0,,,,"CZK 40,000",A,New-build,Low-energy,1.0,,Up to 10 years,,1.0,,,,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,691",744637,1 bedroom,10/10/2022,34 m²,Partly,5,181.5,335.0,32.99,312.26,13.67,249.36,223.84,210.73,359.75,550.7,Prague - Vinohrady,50.07642,14.44088,1.0,,,,"CZK 20,000",C,Good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,990","CZK 2,312",730237,Studio,11/9/2022,40 m²,Fully furnished,4,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,,,,,"CZK 15,302",D,Very good,Brick,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,"CZK 15,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,400",745002,3+kk,11/1/2022,65 m²,Partly,4,193.25,1008.45,25.5,662.04,61.11,397.89,146.88,259.24,306.97,12.29,"Kovářská, Prague - Libeň",50.10673,14.49094,1.0,,,,"CZK 30,000",G,Very good,Brick,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 2,000",567658,2+kk,7/13/2019,64 m²,Partly,2,49.79,1132.95,616.83,831.4,122.25,724.18,546.24,657.87,146.25,419.32,"V Cibulkách, Prague - Košíře",50.0671646,14.3632991,,,,,"CZK 28,000",D,,Brick,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,900","CZK 4,000",155003,2 bedroom,11/1/2022,60 m²,Fully furnished,3,427.69,829.55,591.59,1193.91,612.18,900.67,512.09,134.42,1021.44,323.45,Prague - Smíchov,50.0741843,14.3824809,,,,,"CZK 20,000",,Good,Brick,,Standard,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 2,973",745244,Studio,10/31/2022,46 m²,Partly,4,106.39,1031.64,62.02,489.56,102.35,469.58,272.31,414.34,298.59,124.25,"U Svobodárny, Prague - Libeň",50.10581,14.48876,1.0,,,,"CZK 36,000",C,Very good,Low-energy,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,490","CZK 2,900",717564,Studio,1/1/2023,33 m²,Partly,1,35.91,299.47,79.06,1208.1,163.63,1043.04,191.46,606.95,391.26,214.48,"Wassermannova, Prague - Hlubočepy",50.02801,14.36646,1.0,,,,"CZK 30,000",B,New-build,Brick,1.0,Standard,Up to 10 years,,,,,Personal,Distance,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,000","CZK 8,000",745234,3+kk,10/15/2022,155 m²,Fully furnished,,436.84,1817.25,24.08,1118.51,385.48,386.79,770.49,285.66,355.82,733.32,"Heinemannova, Prague - Dejvice",50.11185,14.39179,1.0,,,,"CZK 70,000",B,New-build,Brick,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
"CZK 14,000","CZK 2,523",471504,Studio,12/1/2022,34 m²,Partly,2,205.76,1151.67,496.99,3761.55,186.62,473.71,891.0,3184.2,1049.62,248.14,Prague - Dolní Měcholupy,50.0671011,14.5518474,,,,,"CZK 20,000",,,Brick,,,,,,,,Personal,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000",586897,2 bedroom,12/1/2022,65 m²,Partly,2,314.59,438.63,213.56,333.02,191.17,290.08,265.12,461.03,725.05,219.96,"Herálecká I, Prague - Krč",50.045743,14.44413,,,,,"CZK 46,000",,Very good,Brick,,,,,1.0,,1.0,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,500","CZK 3,000",745209,3+kk,1/1/2023,58 m²,Fully furnished,3,123.93,1019.24,125.91,504.12,326.9,146.6,363.86,919.31,224.05,242.87,Prague - Libeň,50.11009,14.47243,1.0,,,,"CZK 45,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,490","CZK 1,338",745196,2+kk,11/8/2022,50 m²,Unfurnished,4,161.74,886.21,70.29,233.21,24.36,206.26,288.11,242.58,561.86,473.24,"Biskupcova, Prague - Žižkov",50.08975722222,14.47122972222,,,,,"CZK 19,828",G,Very good,Brick,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,"CZK 19,828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 5,600",743404,2+kk,12/1/2022,41 m²,Fully furnished,1,185.4,1147.42,553.91,1089.01,228.24,1180.13,934.98,744.87,369.73,188.5,Prague - Záběhlice,50.05411,14.48379,1.0,,,,"CZK 20,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 4,400",744505,3+kk,10/9/2022,94 m²,Partly,2,47.68,1264.71,656.97,1387.9,395.53,505.14,642.58,613.1,398.54,396.34,"K Vystrkovu, Prague - Modřany",49.99955,14.40699,1.0,,,1.0,"CZK 42,000",B,Very good,Low-energy,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
"CZK 32,000","CZK 5,000",745170,3+kk,11/1/2022,79 m²,Partly,1,175.04,155.88,199.58,596.5,254.15,235.44,857.52,472.57,771.66,537.67,"Ke Stírce, Prague - Kobylisy",50.12049,14.46131,,,,1.0,"CZK 60,000",E,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 6,000",744501,2+kk,12/1/2022,45 m²,Unfurnished,6,96.06,1703.37,234.3,1375.7,273.11,214.33,591.15,237.64,742.6,189.12,"Rembrandtova, Prague - Strašnice",50.06755,14.51236,1.0,,,,"CZK 14,000",G,Very good,Prefab concrete,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,900","CZK 6,000",714313,2+kk,11/21/2022,54 m²,Fully furnished,2,272.02,210.14,23.15,386.93,95.61,262.55,143.76,286,485.98,170.46,"Kollárova, Prague - Karlín",50.09127,14.44921,1.0,,,,CZK 0,C,New-build,Brick,1.0,Luxurious,10 to 30 years,,1.0,,,Personal,Central,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
"CZK 43,000","CZK 10,500",745147,3+kk,10/14/2022,96 m²,Fully furnished,13,160.09,231.78,139.7,386.05,109.39,363.64,563.06,425.65,443.47,142.21,"Ke Kapslovně, Prague - Žižkov",50.08553,14.4691,1.0,,,1.0,"CZK 53,500",G,New-build,Low-energy,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
"CZK 13,000","CZK 3,500",704809,Studio,11/1/2022,17 m²,Fully furnished,6,258.87,1176.88,518.78,460.6,457.79,197.31,707.5,932.29,451.17,572.73,"Lisabonská, Prague - Libeň",50.10365925,14.496393654922,1.0,,,,"CZK 16,000",G,New-build,Brick,,,,,,,,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 10,000",745111,2+kk,10/13/2022,39 m²,Partly,1,47.35,624.74,139.16,54.88,35.44,112.05,267.04,160.87,300.77,333.98,"Olšanské náměstí, Prague - Žižkov",50.08219,14.45888,1.0,,,,"CZK 18,000",E,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500","CZK 3,500",745095,Studio,10/30/2022,30 m²,Partly,1,152.76,611.02,20.34,707.05,97.29,684.98,340.72,341.67,299.98,189.85,Prague - Michle,50.04618,14.46108,,,,,"CZK 10,500",G,Very good,Brick,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",713312,2+kk,9/1/2022,65 m²,Partly,2,320.54,804.25,643.24,6158.2,842.45,668.33,418.35,358.48,633.23,430.5,"Moravanská, Prague - Vinoř",50.1484241,14.58219925,,,,,"CZK 21,000",B,Very good,Brick,,Luxurious,Up to 10 years,,1.0,,,Personal,Electric boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490",CZK 999,745085,Studio,11/8/2022,35 m²,Fully furnished,1,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,,,"CZK 13,489",G,Very good,Brick,,,,,,,,Personal,,,,,,1.0,,,,,,,,,,,,,,,"CZK 13,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,000",729672,2 bedroom,10/17/2022,62 m²,Partly,1,200.61,166.19,23.02,137.79,65.44,186.98,128.66,345.5,166.13,479.79,"Štítného, Prague - Žižkov",50.085196862514,14.450864016521,1.0,,,,"CZK 40,000",C,Very good,Other,,,,,,,,,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 1,049",745071,2 bedroom,11/8/2022,70 m²,Unfurnished,3,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,,,"CZK 19,039",G,Very good,Brick,,,,,,,,Personal,,,,,,1.0,,,,,,,,,,,,,,,"CZK 19,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
