Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Sklep 2 m²,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Lodžie 7.5 m²,Parking,Balkón 5 m²,Terasa 16.1 m²,Sklep 3.1 m²,Lodžie 7 m²,Age,Designe,Terasa 8 m²,Sklep 3 m²,New-build,Lodžie 4 m²,Sklep 4 m²,Administrative fee,Sklep 1 m²,Cellar,Domácí mazlíčci vítáni,Garage,Balkón 1 m²,Balkón 7 m²,Lodžie 3 m²,Lodžie 9 m²,Enclosed balcony,Balkón 6 m²,Sklep 8 m²,Balkón 9 m²,Terasa 10 m²,Sklep 5 m²,Balkón 3 m²,Lodžie 5 m²,Sklep 7 m²,Sklep 6 m²,Balkón 8 m²,Terasa 20 m²,Balkón 2 m²,Terasa 12 m²,Balkón 4 m²,Lodžie 8 m²,Balkón 13 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Lodžie 6 m²,Terasa 19 m²,Balkón 12 m²,Sklep 20 m²,Terasa 30 m²,Terasa 7 m²,Lodžie 10 m²,Balkón 10 m²,Sklep 4.1 m²,Sklep 3.5 m²,Sklep 30 m²,Lodžie 1 m²,Lodžie 2 m²,Terasa 14 m²,Balkón 6.1 m²,Terasa 10.1 m²,Terasa 5 m²,Terasa 14.1 m²,Sklep 10 m²,Sklep 6.4 m²,Terasa 40 m²,Balkón 35 m²,Terasa 16 m²,Balkón 33 m²,Balkón 60 m²,Balkón 32 m²,Terasa 32 m²,Water,Sewage,Balkón 70 m²,Plot space,Sklep 44 m²
"CZK 11,490","CZK 2,945","CZK 14,435",735581,Studio,10/14/2022,1,Brick,,32 m²,Unfurnished,Very good,Personal,G,,,,238.59,576.86,229.13,268.85,232.47,367.92,374.85,528.7,504.18,461.86,"Hošťálkova, Prague - Břevnov",50.08293472222,14.37008416666,,,,,,,,,,,,,,,,"CZK 14,435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,990","CZK 2,949","CZK 16,939",735578,1 bedroom,10/14/2022,3,Brick,,38 m²,Fully furnished,Very good,Personal,D,,,,356.01,895.24,106.52,408.38,184.1,967.39,447.07,313.63,863.22,150.36,"U družstva Repo, Prague - Nusle",50.057498931885,14.446800231934,1.0,,,,,,,,,,,,,,,"CZK 16,939",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 5,000","CZK 16,000",456060,Studio,9/4/2022,1,Brick,,43 m²,Partly,Good,Personal,F,,,,195.33,1244.79,148.35,850.86,191.61,350.92,186.93,273.29,353.93,199.18,Prague - Vokovice,50.0978176,14.3459099,,,,1.0,,,,,Over 50 years,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,500","CZK 15,500",212190,Studio,10/1/2022,1,Brick,Other,36 m²,Fully furnished,,Personal,,,,,189.7,1326.67,371.17,391.43,388.62,128.14,559.88,1082.07,600.96,593.69,"Českomoravská, Prague - Libeň",50.1028249,14.4966813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,490","CZK 4,424","CZK 25,914",735471,2 bedroom,10/13/2022,5,Brick,,85 m²,Partly,Very good,Personal,G,,,1.0,411.48,480.93,233.74,478.91,83.59,408.06,289.69,73.27,91.64,140.17,"Na Balkáně, Prague - Žižkov",50.09490333333,14.48939916666,1.0,,,,,,,,,,,,,,,"CZK 25,914",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,990","CZK 1,953","CZK 17,943",735464,3+1,10/13/2022,7,Prefab concrete,,58 m²,Partly,Very good,Cooperative,G,,,1.0,81.2,538.01,352.16,523.22,360.47,332.22,189.5,132.25,1123.67,311.71,"Novodvorská, Prague - Braník",50.02687027777,14.42904444444,,,,,,,,,,,,,,,,"CZK 17,943",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,100","CZK 15,000",733270,2+kk,10/1/2022,,Prefab concrete,Distance,48 m²,Fully furnished,Very good,,C,Bathroom unit,,,75.97,940.38,255.24,863.44,61.31,812.69,738.49,520.91,194.73,88.27,Prague - Řepy,50.066,14.29848,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,499","CZK 1,000","CZK 18,000",732406,Small studio,9/5/2022,3,Brick,Electric boiler,40 m²,Partly,Very good,,G,,,,125.86,217.39,168.26,2409.84,102.11,269.28,349.76,144.45,1228.34,258.85,Prague - Braník,50.03521,14.41167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 2,100","CZK 40,000",389966,2+kk,11/1/2022,2,Brick,Gas boiler,50 m²,Fully furnished,Good,Cooperative,G,Interior,,,60.84,331.87,96.69,176.28,83.63,235.29,35.21,109.64,643.61,208.21,Prague - Vinohrady,50.0757959,14.4544847,,1.0,,,,,,,Over 50 years,Luxurious,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 20,000",515356,2+kk,12/1/2022,3,Brick,Central,40 m²,Partly,New-build,Personal,B,,,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,Prague - Kyje,50.115837,14.563305,1.0,,,1.0,,,,,Up to 10 years,Standard,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,000","CZK 5,500","CZK 50,000",731960,3+kk,10/1/2022,5,Brick,Electric boiler,81 m²,Fully furnished,New-build,,B,,,1.0,393.03,1027.39,258.04,1001.43,706.51,542.62,526.95,452.48,1226.06,80.7,Prague - Střížkov,50.13044,14.49426,,1.0,,1.0,,,,,Up to 10 years,Standard,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 6,000","CZK 35,000",496025,3+kk,10/1/2022,1,Brick,Central,94 m²,Partly,,Personal,,,,1.0,215.86,646.3,97.29,444.91,98.85,617.11,559.33,677.46,638.21,226.22,"V Kapslovně, Prague - Žižkov",50.086872,14.4629213,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 4,000","CZK 15,000",613420,Studio,10/1/2022,3,Prefab concrete,,31 m²,,Very good,Personal,B,Complete,,1.0,265.39,510.79,358.01,1348.79,523.71,610.43,33.71,489.51,816.07,237.2,"Bachova, Prague - Chodov",50.030742,14.512007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,500","CZK 4,000","CZK 43,000",725359,2 bedroom,8/28/2022,1,Brick,,80 m²,Partly,Very good,Personal,,,,,379.01,2220.31,438.76,1628.78,367.87,1674.19,2055.82,2977.16,401.69,189.22,Prague - Hostavice,50.08462,14.55603,1.0,1.0,,1.0,,,,,10 to 30 years,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,990","CZK 3,554","CZK 16,544",732649,1 bedroom,10/13/2022,2,Brick,,37 m²,Fully furnished,Good,Personal,G,,,,205.96,1473.39,136.32,1145.72,182.43,123.65,514.34,163.28,592.77,122.93,"Vyžlovská, Prague - Strašnice",50.06713416666,14.51026305555,1.0,,,,,,,,,,,,,,,"CZK 16,544",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,500","CZK 44,000",731901,2+kk,9/29/2022,7,Low-energy,,50 m²,Fully furnished,New-build,,E,,,,311.79,937.12,217.43,494.16,172.3,251.34,607.78,1093.67,297.97,798.29,Prague - Holešovice,50.10363,14.43617,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 2,500","CZK 25,000",731890,1 bedroom,8/31/2022,5,Prefab concrete,,34 m²,Unfurnished,Very good,,G,,,1.0,246.83,1125.71,266.13,1352.95,317.8,547.91,323.27,954.4,383.94,131.64,Prague - Záběhlice,50.05399,14.49154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 3,892","CZK 24,000",731882,2+kk,8/31/2022,1,Low-energy,Central,80 m²,Partly,Very good,,G,,,1.0,405.6,1464.68,497.77,1080.01,146.99,1119.79,1146.85,267.71,674.66,28.68,Prague - Liboc,50.08978,14.33119,1.0,,,,,,,,Up to 10 years,Standard,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 1,100","CZK 36,000",572986,3+1,10/1/2022,1,Brick,Gas boiler,75 m²,Partly,Very good,Personal,,Complete,,1.0,20.73,736.07,76.78,653.85,228.84,695.13,411.28,309.72,543.02,290.23,"Dvacátého osmého pluku, Prague - Vršovice",50.070779649373,14.463591322468,1.0,,,,,,,,Up to 10 years,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,999","CZK 2,999","CZK 26,000",661680,Studio,10/1/2022,3,Other,Distance,34 m²,Fully furnished,Very good,Personal,D,Complete,,,426.94,712.38,385.38,392.11,337.62,363.52,409.86,737.2,814.72,12.05,"Kvestorská, Prague - Michle",50.04843,14.44784,,,,1.0,,,,,,Luxurious,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",650442,2+kk,3/15/2021,6,Brick,,75 m²,Fully furnished,New-build,Personal,A,,,1.0,439.43,329.93,177.27,299.2,234.8,530.92,164.73,508.99,866.38,246.87,Prague - Vinohrady,50.079607,14.453788,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 35,000",731959,2 bedroom,9/1/2022,2,Brick,,55 m²,Fully furnished,Very good,,G,,,,105.35,795.48,322.76,1323.56,370.38,345.89,985.47,791.63,751.1,302.83,Prague - Smíchov,50.05994,14.40353,1.0,,,,,,,,Over 50 years,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,900","CZK 3,000","CZK 30,000",690553,2 bedroom,12/1/2022,4,Brick,Electric boiler,64 m²,Partly,Very good,Personal,B,Complete,,,173.2,143.72,55.5,115.32,75.38,164.5,161.13,377.97,198.6,457.31,"Štítného, Prague - Žižkov",50.0851483,14.4512417,,,,,1.0,,,,Up to 10 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000",CZK 0,"CZK 13,000",731744,1 bedroom,8/30/2022,-2,Brick,,25 m²,Partly,Very good,,G,,,1.0,526.23,1761.75,670.71,1678.77,518.16,1314.39,103.82,711.14,1340.53,1014.3,Prague - Smíchov,50.05165,14.40599,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 4,000","CZK 19,500",731640,2 bedroom,9/15/2022,1,Brick,Central,57 m²,Partly,Good,,B,,,,42.28,1333.45,38.11,1050.56,53.56,352.31,487.68,225.33,739.54,307.67,Prague - Strašnice,50.06666,14.49611,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",724007,2 bedroom,10/1/2022,7,Prefab concrete,,50 m²,Partly,Good,,F,,,1.0,389.25,774.13,323.7,739.31,727.09,294.3,706.95,822.24,966.06,553.44,Prague - Stodůlky,50.05252,14.33426,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 45,000",612642,2 bedroom,1/1/2023,3,Brick,Distance,56 m²,Partly,Very good,Personal,C,,,,237.36,1110.63,155.7,1248.46,259.1,342.61,159.41,583.65,268.8,74.08,"Na Korábě, Prague - Libeň",50.11433,14.467836,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 3,500","CZK 30,000",219421,1 bedroom,8/31/2022,2,Brick,,55 m²,Partly,,Personal,,Complete,,,184.81,1643.59,178.56,1325.68,325.07,964.92,1135.51,971.01,218.31,274.23,"U Pekařky, Prague - Libeň",50.1138842,14.479848,,,,1.0,,,,,10 to 30 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 2,900","CZK 30,000",488732,Studio,9/22/2019,2,Brick,Gas boiler,38 m²,Fully furnished,,Personal,,Complete,,,185.99,1644.78,177.37,1326.86,326.25,966.1,1134.32,969.81,217.12,273.03,"U Pekařky, Prague - Libeň",50.1138957,14.4798538,,,,1.0,,,,,Up to 10 years,Standard,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 1,800","CZK 38,000",496824,2 bedroom,9/1/2022,2,Brick,Gas boiler,69 m²,Partly,,Personal,,Interior,,,191.28,442.28,71.73,199.8,77.02,134.35,347.72,484.05,479.89,421.08,"Žitná, Prague - Nové Město",50.0777397,14.4219854,,,,,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 3,500","CZK 39,000",731539,2+kk,10/1/2022,3,Low-energy,Central,55 m²,Partly,New-build,Personal,A,,,1.0,379.03,601.9,459.73,906.83,703.12,822.08,516.85,596.63,646.89,471.36,Prague - Horní Měcholupy,50.04235,14.54955,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 4,800","CZK 40,000",731524,2+kk,10/31/2022,4,Brick,,50 m²,Fully furnished,New-build,,G,,,1.0,175.62,1229.93,607.72,1211.48,880.36,1156.77,1160.04,1191.59,1059.99,422.63,Prague - Hloubětín,50.10861,14.52706,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 2,500","CZK 48,000",658687,2+kk,9/1/2022,5,Brick,Gas boiler,59 m²,Fully furnished,Very good,Personal,,,,1.0,360.18,307.48,138.21,231.62,151.3,290.16,315.54,832.17,205.65,218.51,"U Studánky, Prague - Bubeneč",50.10168,14.4242,,,,,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 4,000","CZK 20,000",727571,2 bedroom,9/1/2022,4,Prefab concrete,,54 m²,Partly,Good,Cooperative,G,,,,163.71,536.01,341.23,457.12,274.45,408.39,674.65,441.76,1026.37,118.68,Prague - Malešice,50.08159,14.5055,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 5,000","CZK 45,000",625132,3+kk,10/15/2022,5,Brick,,120 m²,Partly,Very good,Personal,G,,,1.0,298.02,582.29,118.5,369.23,72.95,352.83,295.23,336.0,673.21,91.68,"Baranova, Prague - Žižkov",50.079934,14.457769,1.0,1.0,,,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,990","CZK 3,058","CZK 14,048",732159,Studio,10/13/2022,4,Brick,,23 m²,Fully furnished,Very good,Personal,G,,,,15.46,1094.5,175.72,946.19,95.9,1117.76,284.87,278.35,479.27,212.72,"Novovysočanská, Prague - Vysočany",50.10008444444,14.48660861111,,,,,,,,,,,,,,,,"CZK 14,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,990","CZK 3,058","CZK 14,048",732158,Studio,10/13/2022,4,Brick,,23 m²,Fully furnished,Very good,Personal,G,,,,15.46,1094.5,175.72,946.19,95.9,1117.76,284.87,278.35,479.27,212.72,"Novovysočanská, Prague - Vysočany",50.10008444444,14.48660861111,,,,,,,,,,,,,,,,"CZK 14,048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,990","CZK 5,534","CZK 18,524",732149,2+kk,10/13/2022,4,Prefab concrete,,40 m²,,Very good,Personal,C,,,,466.84,536.29,200.59,248.7,291.65,544.25,780.91,337.4,2013.04,436.09,"Bryksova, Prague - Černý Most",50.10644083333,14.58310111111,,,,,,,,,,,,,,,,"CZK 18,524",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,990","CZK 5,485","CZK 28,475",732145,3+1,10/13/2022,3,Prefab concrete,,78 m²,,New-build,Personal,C,,,1.0,323.76,705.08,150.61,289.27,137.57,191.46,271.87,285.43,411.99,165.39,"Rostovská, Prague - Vršovice",50.06818611111,14.44945,1.0,,,,,,,,,,,,1.0,,,"CZK 28,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,490","CZK 3,776","CZK 30,266",732137,3+1,10/13/2022,3,Brick,,100 m²,,Good,Personal,G,,,1.0,113.53,208.15,165.67,265.24,65.65,355.59,292.01,406.64,233.87,311.04,"Novákových, Prague - Libeň",50.10404611111,14.47706416666,1.0,,,,,,,,,,,,,,,"CZK 30,266",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,000","CZK 3,000","CZK 5,000",731366,Studio,9/8/2022,1,Brick,,30 m²,Fully furnished,Very good,,A,,,,473.13,1927.82,412.01,2234.74,517.28,1651.24,435.03,1290.93,1025.58,581.62,Prague - Ruzyně,50.08148,14.31969,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 55,000","CZK 12,000","CZK 60,000",600532,4+1,8/26/2022,6,Brick,Central,165 m²,Partly,Very good,Personal,G,Interior,,1.0,281.19,218.92,349.21,355.1,68.81,419.51,195.94,539.69,525.15,308.24,"Janáčkovo Nábřeží, Prague - Smíchov",50.0756819,14.4085242,,1.0,,,,,,,Up to 10 years,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 9,000","CZK 30,000",606435,3+1,9/12/2022,2,Brick,,136 m²,Unfurnished,Good,Personal,G,,,1.0,281.19,218.92,349.21,355.1,68.81,419.51,195.94,539.69,525.15,308.24,"Janáčkovo Nábřeží, Prague - Smíchov",50.075681,14.408523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 7,300","CZK 25,000",708480,2 bedroom,11/1/2022,3,Prefab concrete,Distance,53 m²,Unfurnished,Very good,Personal,G,Complete,,1.0,102.94,180.37,269.43,254.61,232.0,280.22,515.14,307.34,1413.59,372.74,"Súdánská, Prague - Vokovice",50.09793,14.3627,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 47,000",731205,Studio,11/1/2022,8,Low-energy,Central,38 m²,Partly,New-build,Personal,B,,,1.0,406.29,744.63,290.7,539.71,319.88,734.62,509.68,1006.76,121.55,355.04,Prague - Strašnice,50.0802779,14.4893397,1.0,1.0,,1.0,,,,,,Luxurious,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000","CZK 4,000","CZK 32,000",731196,Studio,11/1/2022,1,Low-energy,Electric boiler,50 m²,Fully furnished,New-build,,G,,,1.0,203.59,507.92,184.04,131.46,104.78,320.04,818.18,896.49,475.93,304.76,Prague - Karlín,50.09559,14.45041,,1.0,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 30,000",731189,3+kk,8/25/2022,3,Brick,,74 m²,Fully furnished,Very good,,D,,,1.0,229.91,1113.04,519.35,817.69,31.77,459.1,564.26,341.15,1210.19,261.87,Prague - Smíchov,50.07301,14.39351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,900","CZK 5,000","CZK 15,000",704560,Small studio,2/1/2022,,Brick,Distance,24 m²,Fully furnished,Very good,Personal,G,Complete,,1.0,208.09,1050.02,484.52,1141.14,41.87,1050.17,479.93,690.56,563.24,566.57,"Hornoměcholupská, Prague - Hostivař",50.0522,14.53259,,,,,,,,,Up to 10 years,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 30,000",629291,Studio,9/1/2022,5,Brick,Distance,47 m²,Fully furnished,Very good,Cooperative,G,Interior,,1.0,276.61,560.88,139.9,347.82,51.54,374.24,316.63,357.41,694.61,113.09,"Baranova, Prague - Žižkov",50.079706,14.45761,,1.0,,,,,,,Over 50 years,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,900","CZK 4,100","CZK 20,000",575066,2+kk,9/1/2022,2,Brick,Gas boiler,39 m²,Partly,New-build,Personal,C,,,,294.15,1090.88,1361.47,2008.89,273.84,2133.53,1506.12,2642.51,2083.45,916.82,"Želetická, Prague - Sobín",50.0641756,14.27305515,1.0,,,,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,500","CZK 19,500",483606,Studio,10/1/2022,3,Brick,,42 m²,Partly,New-build,Personal,A,,,,59.17,832.58,69.81,317.47,265.17,136.69,236.43,732.66,112.87,308.78,Prague - Libeň,50.1080371,14.4724508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,000","CZK 2,500","CZK 10,500",354692,Other,6/27/2022,1,Brick,,20 m²,Fully furnished,,Personal,G,,,,47.34,1364.56,146.9,862.47,60.54,597.08,709.83,707.89,933.65,594.52,"Klapkova, Prague - Kobylisy",50.1295387,14.4551659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,900","CZK 24,900",486388,2+kk,10/1/2022,2,Brick,Central,70 m²,Fully furnished,Very good,Personal,,Interior,,,121.36,784.7,346.8,960.08,589.09,899.5,373.04,268.68,423.1,127.11,"Na Vršku, Prague - Smíchov",50.0745045,14.3736779,,,,,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,200","CZK 1,050","CZK 10,000",731390,,8/27/2022,,,,23 m²,,,,,,,,115.09,1032.67,80.25,311.2,75.8,134.11,370.43,418.92,410.08,300.64,Prague - Žižkov,50.09084,14.47161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,900",CZK 740,"CZK 59,800",238692,4+kk,7/22/2022,3,Brick,,146 m²,Partly,Good,Personal,C,Complete,,,109.74,980.99,386.17,954.65,148.18,1005.58,631.08,500.51,373.2,376.53,"Hornoměcholupská, Prague - Hostivař",50.0521645,14.5301399,,,,,,,,,,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 2,000","CZK 36,000",605812,Studio,9/11/2022,5,Brick,Central,42 m²,Partly,Very good,Personal,,Complete,,1.0,165.64,741.92,52.41,96.6,104.88,171.12,251.74,483.54,150.69,593.26,"Veverkova, Prague - Holešovice",50.100125,14.431629,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000",CZK 0,"CZK 14,000",583578,,10/2/2022,1,Brick,Gas boiler,15 m²,Fully furnished,Good,Cooperative,C,Complete,,1.0,205.33,658.07,330.79,666.41,147.84,610.89,238.11,457.49,14.87,566.93,"Krouzova, Prague - Modřany",50.012335913975,14.418793902307,,,,,,,,,10 to 30 years,Standard,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
