Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,New building,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
714149,"CZK 13,000",50.09172,14.44197,"Prvního pluku, Prague - Karlín",Studio,26 m²,"CZK 2,500",Unfurnished,2,No,No,No,No,No,Yes,No,15. 06. 2022,Excellent,,Other,Other,G,178,418,151,176,28,151,401,899,263,325,,,,,,,,,,,,
682537,"CZK 21,000",50.12858,14.44067,"Chotovická, Prague - Kobylisy",2 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,02. 05. 2022,New build,"CZK 50,000",Personal,Brick building,G,453,853,667,"1,183",669,619,816,589,523,166,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Interior,,,,,
714125,"CZK 11,000",50.1001944,14.4359751,"Farského, Prague - Holešovice",Studio,35 m²,"CZK 2,000",Partially furnished,6,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 20,000",Personal,Brick building,G,92,"1,045",22,255,181,187,174,"1,380",604,769,,,,,,,,,,,,
400631,"CZK 10,900",50.0174124,14.3528786,"U Svahu, Prague - Slivenec",Studio,35 m²,"CZK 2,940",Partially furnished,2,No,No,Yes,No,No,Yes,No,14. 04. 2022,New build,"CZK 13,840",Personal,Brick building,B,552,911,983,"1,030","1,066","1,217",646,,,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,,,,,,,
673571,"CZK 15,000",50.07159,14.40686,"Staropramenná, Prague - Smíchov",1 bedroom with open-plan kitchen,35 m²,"CZK 2,000",Furnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,Excellent,"CZK 17,000",Personal,Brick building,G,119,466,30,128,37,308,560,"1,040","1,081",506,,,Gas boiler,,,,Interior,,,,,
714050,"CZK 14,000",50.0565447,14.291731850686,"Do Zahrádek I, Prague - Třebonice",Studio,30 m²,"CZK 2,000",Furnished,1,Yes,No,No,No,No,No,No,13. 04. 2022,New build,"CZK 16,000",Personal,Brick building,B,252,"1,167",549,493,805,604,603,827,444,,,,,,,,,,,,,
713340,"CZK 14,500",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",Studio,31 m²,"CZK 2,900",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,New build,"CZK 15,000",Personal,Brick building,C,367,619,"1,082",628,"1,294","1,097",890,112,,,,,,,,,,,,,,
537589,"CZK 18,500",50.0787851,14.4605997,"Jičínská, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 1970,Excellent,"CZK 37,000",Personal,Brick building,A,39,336,123,153,117,153,645,534,689,73,,,,,,,,,,,,
713303,"CZK 13,000",50.10745,14.44647,"Osadní, Prague - Holešovice",1 bedroom,45 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 17,000",Personal,Brick building,G,73,462,168,475,205,330,259,815,385,187,,,,,,,,,,,,
257303,"CZK 18,000",50.0702435,14.3993777,"Na Zatlance, Prague - Smíchov",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,No,01. 07. 2022,,"CZK 30,000",Personal,Brick building,,329,223,215,246,224,306,73,691,743,262,over 50 years years,Standard materials and solutions,Other,Middle floor,,,Interior,,,,,
519620,"CZK 17,000",50.0610745,14.4381486,Prague - Nusle,1 bedroom with open-plan kitchen,57 m²,"CZK 2,500",Partially furnished,2,Yes,No,Yes,No,No,No,No,10. 04. 2022,Excellent,"CZK 25,000",Personal,Brick building,,134,655,158,471,93,382,369,753,93,202,,,,,,20 m²,,,,,,
713250,"CZK 15,000",50.0701838,14.4021308,"Karla Engliše, Prague - Smíchov",1 bedroom with open-plan kitchen,64 m²,"CZK 3,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,New build,"CZK 20,000",,Brick building,,125,373,219,81,55,115,351,847,"1,021",405,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
713902,"CZK 10,500",50.0636028,14.435896,"Boleslavova, Prague - Nusle",1 bedroom,50 m²,CZK 490,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 10,500",Personal,Brick building,G,367,379,243,313,382,484,259,353,404,331,,,,,,,,,,,,
590755,"CZK 16,800",50.073647,14.416906,"Na Moráni, Prague - Nové Město",2 bedroom,60 m²,CZK 500,,5,No,No,No,No,No,No,No,12. 04. 2022,Good,"CZK 16,782",Personal,Brick building,A,136,344,79,149,75,217,342,430,752,269,,,,,,,,,,,,
713143,"CZK 24,000",50.08531,14.34044,"Plojharova, Prague - Břevnov",3 bedroom,70 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 48,000",Personal,Brick building,G,192,884,534,587,289,570,226,375,881,372,,,,,,,,,,,,
400345,"CZK 14,000",50.1194442,14.4815146,"Hejnická, Prague - Střížkov",2 bedroom,64 m²,"CZK 2,000",Partially furnished,3,No,Yes,No,No,Yes,No,No,16. 05. 2022,Excellent,"CZK 28,000",Personal,Brick building,,268,"1,472",400,"1,410",77,"1,088",538,562,634,262,10 to 30 years years,,Gas boiler,Attic,,120 m²,,,,,,
713794,"CZK 15,500",50.0848285,14.3763459,"Bělohorská, Prague - Břevnov",Studio,29 m²,"CZK 2,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 20,000",Other,Brick building,F,53,824,62,397,57,161,81,398,262,273,,,,,,,,,,,,
713618,"CZK 10,000",50.06458,14.40079,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,000",Partially furnished,2,Yes,No,Yes,No,No,No,No,01. 05. 2022,Good,"CZK 10,000",Personal,Brick building,G,263,540,292,883,413,627,239,212,455,136,,,,,,,,,,,,
529688,"CZK 16,000",50.0748582,14.5011723,"U Kombinátu, Prague - Strašnice",1 bedroom with open-plan kitchen,71 m²,"CZK 5,000",Partially furnished,5,No,No,No,No,No,No,No,01. 09. 2018,Good,"CZK 32,000",Personal,Brick building,,383,822,90,873,249,827,118,397,995,541,10 to 30 years years,Standard materials and solutions,Gas boiler,Attic,,,,,,,,
713052,"CZK 11,400",50.04374,14.51342,"Bratislavská, Prague - Hostivař",Small studio,31 m²,"CZK 2,500",Furnished,3,Yes,No,No,No,No,Yes,No,06. 04. 2022,New build,"CZK 25,000",Personal,Prefab concrete building,C,178,355,421,403,"1,191",556,"1,036",237,,,,,,,,,,,,,,
632492,"CZK 16,000",50.111335,14.39601,"Šestidomí, Prague - Bubeneč",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,Yes,04. 04. 2022,Excellent,"CZK 19,500",Personal,Brick building,G,181,258,998,393,773,866,558,647,331,,,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,
713725,"CZK 13,000",50.10219,14.40399,"Raisova, Prague - Bubeneč",2 bedroom,53 m²,"CZK 3,700",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,Good,"CZK 20,000",Personal,Brick building,G,314,842,165,568,146,620,415,550,577,134,,,,,,,,,,,,
368861,"CZK 11,000",50.0855492,14.4700332,"Jana Želivského, Prague - Žižkov",Studio,35 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,No,No,No,20. 05. 2022,,"CZK 15,986",Personal,Brick building,G,23,239,67,341,97,376,517,444,478,500,,,,Middle floor,,,,,,,,
712986,"CZK 16,000",50.05311,14.33451,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,05. 04. 2022,New build,"CZK 20,000",Personal,Brick building,C,326,689,159,654,642,209,622,604,946,558,,,,,,,,,,,,
375504,"CZK 16,600",50.0678382,14.3706854,Prague - Košíře,1 bedroom with open-plan kitchen,58 m²,"CZK 2,773",Partially furnished,2,No,No,No,No,Yes,Yes,No,21. 05. 2022,Excellent,"CZK 16,600",Personal,Brick building,,348,583,98,393,284,341,406,"1,061",433,249,1 to 10 years years,,,Middle floor,,,,,,,,
713672,"CZK 10,900",50.11526,14.56224,"Sicherova, Prague - Kyje",Studio,31 m²,"CZK 3,828",Unfurnished,1,No,Yes,Yes,No,No,Yes,No,19. 04. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,134,879,669,"1,248","1,186",682,,,,,1 to 10 years years,Standard materials and solutions,,Ground floor,,71 m²,,,,,,
713662,"CZK 15,000",50.10898,14.44592,"Vrbenského, Prague - Holešovice",1 bedroom,38 m²,"CZK 5,000",Furnished,6,No,No,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 15,000",Personal,Brick building,D,155,688,102,642,119,330,220,"1,047",563,175,,,,,,,,,,,,
713641,"CZK 21,000",50.11743,14.49199,"Na Vyhlídce, Prague - Prosek",4 bedroom with open-plan kitchen,100 m²,"CZK 5,000",Unfurnished,1,No,No,No,No,No,No,No,01. 05. 2022,Good,"CZK 42,000",Personal,Brick building,G,220,"1,072",524,783,465,671,407,341,958,277,,Standard materials and solutions,Gas boiler,,,,,,,,,
713635,"CZK 13,000",50.14884,14.52835,"Něvská, Prague - Čakovice",2 bedroom,52 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,15. 04. 2022,Excellent,"CZK 26,000",Personal,Brick building,G,246,735,499,365,440,796,719,280,,,,,,,,,,,,,,
712844,"CZK 28,000",50.05301,14.49077,"Záběhlická, Prague - Záběhlice",2 bedroom with open-plan kitchen,130 m²,"CZK 4,800",Partially furnished,1,No,Yes,No,Yes,No,No,No,01. 07. 2022,Excellent,"CZK 28,000",Personal,Brick building,,255,"1,227",274,"1,200",287,700,476,882,518,332,,,,,,,,,,,,
712743,"CZK 11,500",50.10449,14.4784,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,35 m²,"CZK 1,750",Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 11,500",Personal,Brick building,A,69,285,111,311,7,237,333,461,213,358,,,,,,,,,,,,
624122,"CZK 14,000",50.089335,14.307978,"Vlastina, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,000",Partially furnished,13,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 16,000",Personal,Prefab concrete building,C,106,194,217,208,204,265,430,"1,354","1,274",129,,,,,,,,,,,,
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,104 m²,"CZK 5,000",Furnished,2,Yes,No,No,No,No,Yes,No,,,"CZK 24,000",Personal,Brick building,,207,217,10,27,71,369,212,536,997,339,,,,,,,,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,02. 04. 2022,New build,,Personal,Brick building,C,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,,,,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,Excellent,"CZK 17,000",Personal,Brick building,E,134,"1,188",701,844,84,737,559,715,108,501,,,,,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 3,300",Partially furnished,9,No,No,Yes,No,Yes,Yes,No,01. 08. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,C,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,,,District heating,Middle floor,,,,,,,,
647985,"CZK 12,000",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,50 m²,"CZK 4,000",Unfurnished,,No,Yes,No,No,Yes,No,No,25. 04. 2022,Excellent,"CZK 5,000",Personal,Brick building,C,514,627,473,447,572,399,312,784,,,,,Central heating,Ground floor,,,,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,44 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 39,000",Personal,Other,G,128,799,"1,247",498,"1,226",453,"1,132",560,802,,,,,,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,57 m²,"CZK 3,936",,2,No,No,Yes,Yes,No,Yes,No,,Excellent,"CZK 19,926",Personal,Prefab concrete building,C,165,"1,020",411,489,573,576,224,148,405,281,,,,,,,,"CZK 19,926

                                
                                
                
i",,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,45 m²,"CZK 2,943",Furnished,4,Yes,No,No,No,No,Yes,No,,Good,"CZK 14,933",Personal,Prefab concrete building,C,178,963,191,183,917,452,"1,343",320,,,,,,,,,,"CZK 14,933

                                
                                
                
i",,,,
713406,"CZK 40,000",50.07726,14.46341,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,306 m²,"CZK 6,000",Furnished,8,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,Excellent,"CZK 80,000",Personal,Brick building,B,145,66,8,176,59,252,279,629,324,278,,,,,,,,,,,,
552412,"CZK 32,000",50.10777,14.52681,"Saarinenova, Prague - Hloubětín",2 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Unfurnished,1,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,New build,"CZK 32,000",Personal,Brick building,A,117,"1,157",556,"1,138",820,954,"1,104",903,"1,030",363,1 to 10 years years,Premium materials and solutions,District heating,Ground floor,Yes,70 m²,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,71 m²,"CZK 3,800",Furnished,6,No,No,No,Yes,No,Yes,No,02. 04. 2022,Good,"CZK 33,600",Personal,Prefab concrete building,G,252,431,162,595,403,325,455,608,576,198,,,,,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,64 m²,"CZK 5,500",Furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Overall,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Unfurnished,2,No,No,No,No,No,No,No,,,"CZK 12,500",Personal,Prefab concrete building,,245,401,719,361,790,326,"1,046",459,201,,,,District heating,Middle floor,,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,107 m²,"CZK 3,900",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,07. 04. 2022,Good,,Personal,Prefab concrete building,G,137,942,134,960,611,909,186,827,731,76,,,,,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,,"CZK 19,500",Personal,Brick building,B,246,257,379,339,405,40,617,740,869,72,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,10,No,No,Yes,No,No,Yes,No,01. 05. 2022,New build,"CZK 14,500",Personal,Brick building,C,97,753,403,335,416,420,281,383,249,43,,,,,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,83 m²,"CZK 6,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,Good,"CZK 30,000",Personal,Brick building,D,76,276,60,33,22,244,199,387,508,418,,,Central heating,Middle floor,,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,115 m²,"CZK 6,000",Furnished,1,Yes,No,No,No,Yes,No,No,07. 04. 2022,Excellent,"CZK 45,000",Personal,Brick building,C,286,"1,098","1,057",349,886,283,,,,,,,,,,,,,,,,
713199,"CZK 9,490",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,29 m²,"CZK 1,646",Furnished,2,No,No,No,No,No,Yes,No,,Excellent,"CZK 11,136",Personal,Prefab concrete building,B,124,832,279,864,474,918,287,590,958,217,,,,,,,,"CZK 11,136

                                
                                
                
i",,,,
712506,"CZK 35,000",50.0762,14.44983,"Slezská, Prague - Vinohrady",3 bedroom,95 m²,"CZK 5,000",Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Brick building,E,144,329,135,144,57,216,290,180,632,156,,,,,,,,,,,,
661029,"CZK 6,000",50.068585,14.4713735,"Vladivostocká, Prague - Vršovice",Small studio,20 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,03. 05. 2021,Excellent,"CZK 9,000",,Other,D,137,233,164,167,282,552,245,363,313,352,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,Good,,Personal,Prefab concrete building,G,176,602,276,414,330,131,264,273,997,316,,,,,,,,,,,,
712211,"CZK 23,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,58 m²,CZK 550,Partially furnished,6,Yes,Yes,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 22,000",Personal,Brick building,G,201,358,94,578,109,482,159,401,728,541,,,Gas boiler,,,,,,,,,
712911,"CZK 14,990",50.04725,14.32024222222,"Kettnerova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,189",Partially furnished,4,No,No,Yes,Yes,No,Yes,No,,Excellent,"CZK 19,179",Personal,Prefab concrete building,C,198,"1,133",368,379,625,371,706,67,627,39,,,,,,,,"CZK 19,179

                                
                                
                
i",,,,
326108,"CZK 25,980",49.98316135,14.36402275,"Tachovská, Prague - Radotín",4 bedroom with open-plan kitchen,124 m²,"CZK 8,980",Furnished,4,No,No,Yes,Yes,Yes,No,Yes,04. 05. 2022,Excellent,CZK 123,Personal,Brick building,B,169,642,168,234,192,160,425,833,650,251,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,,Interior,,,,,
712896,"CZK 12,990",50.12419944444,14.48515805555,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,41 m²,"CZK 2,290",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,Excellent,"CZK 15,280",Personal,Prefab concrete building,G,123,"1,187",163,"1,125",250,459,241,204,211,152,,,,,,,,"CZK 15,280

                                
                                
                
i",,,,
617411,"CZK 17,000",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",2 bedroom,51 m²,CZK 500,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,Excellent,"CZK 35,000",Personal,Brick building,G,9,"1,082",6,933,86,"1,250",154,209,467,248,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,,Overall,,,,,
596800,"CZK 11,500",50.100593,14.488647,"Novovysočanská, Prague - Vysočany",Studio,29 m²,CZK 490,Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 23,980",Personal,Brick building,G,9,"1,082",6,933,86,"1,250",154,209,467,248,1 to 10 years years,,Other,Raised ground floor,,,Overall,,,,,
537538,"CZK 65,000",50.0794233,14.3794742,"Atletická, Prague - Břevnov",2 bedroom with open-plan kitchen,100 m²,"CZK 15,000",Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,,"CZK 70,000",,Other,,302,"1,223",778,"1,104",193,"1,214","1,134",989,377,610,,Premium materials and solutions,,,,50 m²,,,,,,
630182,"CZK 17,500",50.055756,14.433425,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,54 m²,"CZK 1,400",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,15. 05. 2022,Excellent,"CZK 17,500",Personal,Brick building,C,86,"1,182",26,252,263,280,586,312,216,97,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,,,Overall,,,,,
712745,"CZK 20,000",50.01912,14.40123,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,77 m²,"CZK 4,000",Furnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,New build,"CZK 24,000",Personal,Brick building,B,458,543,"1,446",669,"1,397",,,,,,,,,,,,,,,,,
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,71 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 22,900",Personal,Brick building,C,373,344,395,681,492,430,559,227,660,301,,Standard materials and solutions,Gas boiler,Middle floor,,,Overall,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,New build,"CZK 40,000",Personal,Brick building,A,82,709,316,521,441,224,371,380,"1,105",307,1 to 10 years years,,,,,,,,,,,
425445,"CZK 12,000",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,22 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 07. 2022,Excellent,"CZK 14,000",Personal,Brick building,,96,"1,112",343,721,186,792,491,465,675,180,1 to 10 years years,,,,,,Overall,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,57 m²,"CZK 8,200",,4,No,No,Yes,No,No,No,No,03. 04. 2022,Excellent,"CZK 13,000",Personal,Prefab concrete building,C,99,"1,101",484,776,320,535,595,575,746,424,,Standard materials and solutions,District heating,Top floor,,,,,,,,
517158,"CZK 36,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,85 m²,"CZK 6,000",Furnished,3,Yes,No,No,Yes,No,No,No,13. 04. 2022,,"CZK 60,000",Personal,Brick building,G,295,930,440,566,439,345,742,855,774,312,,,Gas boiler,Attic,,,Overall,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,600",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,30. 03. 2022,New build,"CZK 33,000",Personal,Brick building,B,514,"1,282",576,977,362,838,360,777,"1,073",198,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
