Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,EPC,Condition,Building type,Designe,Domácí mazlíčci vítáni,Balcony,Terrace,Garage,Ownership,Balkón 5 m²,Parking,Cellar,Balkón 4 m²,New-build,Age,Balkón 3.2 m²,Terasa 11 m²,Sklep 1 m²,Balkón 2 m²,Sklep 5 m²,Heating,Reconstruction,Balkón 12 m²,Sklep 3 m²,Sklep 2 m²,Lodžie 3 m²,Sklep 10 m²,Balkón 1 m²,Lodžie 4 m²,Balkón 50 m²,Lodžie 50 m²,Terasa 50 m²,Balkón 3 m²,Terasa 24 m²,Sklep 4 m²,Administrative fee,Terasa 12 m²,Lodžie 7 m²,Sklep 8 m²,Lodžie 8.7 m²,Sklep 2.7 m²,Terasa 10 m²,Lodžie 5 m²,Lodžie 10 m²,Terasa 9.7 m²,Sklep 6 m²,Balkón 60 m²,Terasa 60 m²,Balkón 40 m²,Balkón 6 m²,Sklep 15 m²,Balkón 18 m²,Balkón 10 m²,Terasa 2 m²,Enclosed balcony,Terasa 5 m²,Balkón 73 m²,Terasa 13 m²,Lodžie 6 m²,Terasa 17.3 m²,Terasa 6 m²,Sklep 12 m²,Terasa 28 m²,Terasa 350 m²,Balkón 8 m²,Balkón 29 m²,Terasa 30 m²,Sklep 7 m²,Terasa 27 m²,Terasa 25 m²,Terasa 300 m²,Lodžie 8 m²,Terasa 9 m²,Balkón 7 m²,Terasa 78 m²,Balkón 2.6 m²,Sklep 58 m²,Balkón 6.4 m²,Sklep 1.3 m²,Balkón 2.5 m²,Terasa 14 m²,Terasa 8 m²,Terasa 4 m²,Lodžie 12 m²,Lodžie 6.1 m²,Sklep 17 m²,Sklep 1.2 m²,Sklep 8.1 m²,Terasa 40 m²,Terasa 32 m²,Terasa 70 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 3.2 m²,Lodžie 5.1 m²,Terasa 21 m²,Balkón 28 m²,Balkón 1.5 m²,Terasa 17 m²,Balkón 14 m²,Sklep 2.4 m²,Terasa 200 m²,Balkón 9 m²,Lodžie 14.6 m²,Terasa 1 m²,Terasa 37 m²,Balkón 8.73 m²,Terasa 2.67 m²,Lodžie 15 m²,Terasa 18 m²,Balkón 11 m²,Terasa 15 m²,Balkón 2.29 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 13 m²,Balkón 33 m²,Terasa 29 m²,Terasa 100 m²,Terasa 20 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Lodžie 2.7 m²,Lodžie 13 m²,Sklep 20 m²,Terasa 14.1 m²,Balkón 70 m²,Terasa 3 m²,Sklep 44 m²
"CZK 21,000","CZK 4,500",742161,2+kk,11/15/2022,53 m²,Unfurnished,2,1.0,323.57,962.34,242.42,636.89,346.36,660.48,373.36,617.87,946.73,449.0,Prague - Vysočany,50.10394,14.50117,"CZK 35,000",C,New-build,Other,Luxurious,,1.0,,,,,1.0,1.0,,1.0,Up to 10 years,,,,,,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 6,900","CZK 2,500",619886,Small studio,9/30/2022,18 m²,Partly,2,,249.79,1708.58,113.54,1390.67,390.06,1029.9,1070.5,905.99,153.29,209.21,"U Pekařky, Prague - Libeň",50.114484,14.479922,"CZK 15,000",D,Very good,Brick,,,,,,Personal,,1.0,,,,10 to 30 years,,,,,,Gas boiler,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 3,000",713794,Studio,11/1/2022,29 m²,Partly,3,,72.17,928.49,62.47,657.79,57.04,161.06,90.0,269.83,262.88,195.72,"Bělohorská, Prague - Břevnov",50.0848285,14.3763459,"CZK 31,000",F,Very good,Brick,,,1.0,,,Other,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 130,000","CZK 15,000",657851,5+kk,11/1/2022,212 m²,Unfurnished,5,,47.35,338.16,268.77,405.29,56.59,440.45,149.29,578.87,65.72,473.48,"Pařížská, Prague - Josefov",50.09109,14.4181,"CZK 145,000",G,Very good,Brick,,,1.0,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,500",CZK 0,487732,2 bedroom,9/21/2022,70 m²,Fully furnished,5,1.0,45.07,254.62,58.08,69.03,65.62,124.49,80.49,249.04,532.79,425.07,Prague - Nové Město,50.0907964,14.4344543,"CZK 40,000",B,Very good,Brick,Luxurious,,,,,Personal,,,,,,30 - 50 years,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
"CZK 45,000",CZK 500,705966,5+kk,11/1/2022,225 m²,Fully furnished,4,,383.4,464.91,311.5,169.02,128.56,150.33,236.84,203.18,166.7,484.8,"Štefánikova, Prague - Smíchov",50.07244,14.40378,"CZK 90,000",G,Very good,Brick,,,,1.0,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,800","CZK 2,700",686806,2+kk,11/1/2021,50 m²,Partly,6,,341.01,773.86,320.1,674.48,231.7,312.09,392.02,211.19,959.37,224.24,"Šluknovská, Prague - Střížkov",50.12745,14.49346,"CZK 15,000",C,Very good,Prefab concrete,,1.0,,,,Personal,,,,,,,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,500","CZK 3,300",670026,2+kk,11/1/2022,44 m²,Partly,2,1.0,242.0,1405.77,434.48,1311.82,233.48,695.96,611.05,544.66,531.26,281.92,"Františka Kadlece, Prague - Libeň",50.11547,14.47512,"CZK 33,000",B,New-build,Brick,,,,,,Personal,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,700","CZK 3,800",743400,2+kk,11/5/2022,43 m²,Fully furnished,2,,237.87,1287.33,190.89,934.23,122.27,393.45,229.47,315.82,276.88,160.96,"V Nových Vokovicích, Prague - Vokovice",50.09832,14.34626,"CZK 22,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,235","CZK 1,026",742461,2+kk,9/26/2022,54 m²,Partly,3,,18.5,371.18,6.53,190.2,36.0,307.18,237.06,563.57,255.25,269.42,Prague - Vysočany,50.11091,14.50469,"CZK 60,000",C,Good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,800","CZK 2,000",594155,2 bedroom,9/28/2022,70 m²,Partly,5,1.0,180.45,297.95,31.26,18.69,38.85,70.81,283.36,496.63,63.69,291.86,"Vítězné Náměstí, Prague - Bubeneč",50.100844,14.397107,"CZK 30,000",G,Very good,Brick,Standard,,,,,Personal,,,,,,Over 50 years,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,200",742438,Studio,10/31/2022,32 m²,Unfurnished,3,1.0,82.28,235.54,175.06,282.55,25.92,289.11,326.1,408.92,261.26,279.79,Prague - Libeň,50.10434,14.47655,"CZK 40,000",B,New-build,Low-energy,Luxurious,,1.0,,1.0,,,1.0,,,1.0,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
"CZK 21,000","CZK 4,000",742408,2+kk,9/26/2022,57 m²,Fully furnished,3,1.0,775.63,1124.08,151.0,1162.46,925.06,1202.53,1363.78,1028.59,1024.31,562.69,Prague - Michle,50.06349,14.47525,"CZK 30,000",G,Very good,Brick,,,,,1.0,Personal,,,,,1.0,,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 4,500",742413,Studio,9/26/2022,44 m²,Fully furnished,6,1.0,91.34,289.99,135.8,261.29,109.15,224.49,370.49,555.32,136.36,268.8,Prague - Žižkov,50.08845,14.45856,"CZK 24,000",G,New-build,Prefab concrete,,,,,,,,,,,1.0,,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"CZK 17,500","CZK 4,500",742347,2 bedroom,9/26/2022,56 m²,Fully furnished,1,,196.15,771.25,179.82,752.8,535.1,698.09,734.74,742,623.01,547.04,Prague - Hloubětín,50.10598,14.53004,"CZK 22,000",C,Very good,Brick,Standard,,,,,Personal,,,,,,,,,,,,Distance,Exterior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 5,000",742414,Studio,9/26/2022,50 m²,Partly,3,,292.09,955.74,561.03,1131.12,703.65,1113.74,487.59,246.81,593.83,457.03,Prague - Smíchov,50.07581,14.37733,"CZK 25,000",G,Very good,Brick,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,500",460612,Studio,1/1/2023,35 m²,Fully furnished,2,1.0,311.66,482.42,100.38,298.64,247.57,304.86,311.93,388.36,530.84,197.19,"Musílkova, Prague - Košíře",50.0682369,14.3709869,"CZK 16,500",,New-build,Brick,Luxurious,,,,,Personal,,,1.0,,1.0,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 8,819",736368,2+kk,11/1/2022,90 m²,Partly,4,,161.3,899.35,320.1,1764.87,3.18,853.19,435.36,1102.65,913.61,415.0,Prague - Kyje,50.10999,14.5568,"CZK 40,000",A,Very good,Brick,,1.0,1.0,1.0,1.0,Personal,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,500","CZK 3,000",685793,Studio,1/1/2023,32 m²,Fully furnished,1,1.0,132.4,938.46,793.91,3228.89,790.55,1127.88,1007.64,732.62,1086.85,163.65,"Herlíkovická, Prague - Kbely",50.1402604,14.5483307,"CZK 20,000",G,Very good,Brick,,,1.0,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,640","CZK 3,930",742451,3+1,9/26/2022,78 m²,Partly,3,1.0,169.53,887.1,454.88,614.34,497.07,297.89,499.37,333.12,614.85,562.37,Prague - Nové Město,50.07109,14.42438,"CZK 30,000",G,Very good,Brick,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 6,000",742704,3+1,9/27/2022,130 m²,Fully furnished,3,,175.67,448.58,146.4,155.54,115.17,267.09,400.17,588.24,840.27,392.74,Prague - Libeň,50.12142,14.45561,"CZK 50,000",G,Very good,Brick,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,800","CZK 5,000",685115,2+kk,11/1/2022,50 m²,Fully furnished,4,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,"CZK 34,800",B,New-build,Brick,,,,,1.0,Personal,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,500",CZK 810,66020,3+1,12/1/2022,92 m²,Unfurnished,4,,86.41,247.65,127.67,383.86,45.89,297.15,239.35,336.95,241.86,302.77,"Roháčova, Prague - Žižkov",50.0866182,14.4531338,"CZK 45,000",D,Very good,Brick,,,,,,Personal,,,,,,Up to 10 years,,,,,,Gas boiler,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000","CZK 3,000",742208,3+1,9/25/2022,100 m²,Fully furnished,1,,104.39,719.33,165.04,617.79,89.21,293.25,443.52,264.6,390.67,258.37,Prague - Vinohrady,50.08064,14.44551,"CZK 32,000",G,Good,Brick,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,500","CZK 4,800",300918,2 bedroom,10/11/2022,75 m²,Fully furnished,3,1.0,153.84,546.07,129.37,250.39,6.05,256.0,392.67,452.44,94.87,358.53,"Žitná, Prague - Nové Město",50.0772666,14.4282929,"CZK 57,000",,Very good,Brick,Luxurious,,1.0,,,Personal,,,,,,,,,,,,Gas boiler,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,500","CZK 4,800",620328,2+kk,11/1/2022,74 m²,Fully furnished,3,1.0,533.13,419.32,209.19,397.85,87.38,800.72,424.26,566.95,731.39,177.99,Prague - Staré Město,50.08553055,14.410704804813,"CZK 57,000",G,Very good,Brick,Luxurious,,1.0,1.0,,Personal,,,,,,,,,,,,Gas boiler,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 8,733",730067,Studio,9/26/2022,56 m²,Fully furnished,3,1.0,189.18,160.11,178.24,180.32,20.05,230.44,266.64,745.59,557.09,388.8,Prague - Holešovice,50.09921,14.42274,"CZK 20,000",G,Very good,Brick,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,500",741051,Studio,9/18/2022,43 m²,Partly,5,1.0,248.1,552.43,228.55,227.79,126.9,364.56,755.86,984,520.44,452.81,Prague - Karlín,50.0958,14.452,"CZK 32,000",B,New-build,Prefab concrete,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 3,000",1042,2 bedroom,9/24/2022,63 m²,Partly,4,1.0,142.41,481.87,71.06,177.29,57.92,259.28,585.64,582.33,278.55,351.13,"Přístavní, Prague - Holešovice",50.1042582072,14.4526219368,"CZK 20,000",,Very good,Brick,Standard,1.0,,,,Personal,,,1.0,,,Over 50 years,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 4,500",742431,2+kk,10/31/2022,42 m²,Unfurnished,3,1.0,258.84,666.15,577.46,729.96,786.05,822.47,373.87,501.15,1150.56,203.16,Prague - Řepy,50.0655,14.31544,"CZK 15,000",G,Wrong,Prefab concrete,,,,,,,,,,,,,,,,,,Distance,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 2,000",425448,Small studio,9/1/2022,18 m²,Fully furnished,1,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 13,000",,Very good,Brick,Standard,,,,,Personal,,,,,,Up to 10 years,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,000",713340,Studio,10/1/2022,31 m²,Partly,5,1.0,367.44,1689.51,618.77,1671.06,1083.25,628.15,1339.2,1360.76,889.22,111.8,"Sousedíkova, Prague - Vysočany",50.10526,14.51782,"CZK 17,500",C,New-build,Brick,,,1.0,,,Personal,,1.0,1.0,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490","CZK 3,381",742598,2+kk,11/2/2022,50 m²,Unfurnished,3,,641.93,1436.31,635.57,1163.6,183.54,667.98,489.38,970.95,1286.54,223.71,"Proutěná, Prague - Újezd u Průhonic",50.02269166666,14.525865,"CZK 15,871",C,Good,Prefab concrete,,,,,,Personal,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,"CZK 15,871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,990","CZK 2,699",742597,2 bedroom,11/2/2022,61 m²,Partly,4,1.0,0.15,992.83,170.64,629.18,148.61,566.06,365.63,340.22,707.13,139.55,"Na Veselí, Prague - Nusle",50.05627166666,14.44106,"CZK 17,689",C,Good,Brick,,,1.0,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 17,689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000",CZK 500,741675,3+kk,9/23/2022,72 m²,Partly,1,,42.08,898.73,111.88,819.27,180.03,265.17,622.01,722.88,808.87,348.91,Prague - Krč,50.04207,14.45988,"CZK 44,000",C,Very good,Brick,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 7,000",741646,2 bedroom,11/1/2022,55 m²,Partly,4,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,"CZK 22,000",G,Very good,Brick,,,,,,Personal,,,,,,,,,,,,,Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,000",729534,1 bedroom,8/11/2022,41 m²,Partly,1,,54.32,79.0,92.18,437.62,95.28,96.47,704.6,445.94,745.03,511.05,Prague - Libeň,50.11973,14.45931,"CZK 18,500",G,Very good,Brick,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 5,000",741557,Studio,9/21/2022,29 m²,Fully furnished,4,,172.02,1332.68,152.73,1274.27,325.33,778.95,735.42,1137.24,228.53,364.95,Prague - Záběhlice,50.05513,14.4865,"CZK 16,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 2,700",741001,Studio,9/18/2022,50 m²,Partly,4,1.0,91.34,289.99,135.8,261.29,109.15,224.49,370.49,555.32,136.36,268.8,Prague - Žižkov,50.08845,14.45856,"CZK 66,000",A,New-build,Brick,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 15,500","CZK 5,875",455170,2+kk,11/20/2022,48 m²,Fully furnished,1,,71.5,898.38,291.78,831.18,444.97,533.0,270.89,1255.38,663.36,192.7,"U Pergamenky, Prague - Holešovice",50.1108959,14.4470802,"CZK 26,000",,Very good,Brick,,,,,,Cooperative,,1.0,,,,,,,,,,Central,Complete,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 4,500",429293,2+kk,9/25/2022,53 m²,Unfurnished,5,1.0,48.72,1285.22,71.13,89.87,159.58,137.84,152.0,374.63,188.75,251.3,"Na Vápence, Prague - Žižkov",50.0912147,14.4749068,"CZK 23,500",,,Brick,,,,,,Personal,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,990","CZK 6,196",741850,4+kk,11/2/2022,102 m²,Unfurnished,2,1.0,115.56,1196.02,226.73,1606.13,237.07,486.21,613.38,59.58,766.34,635.62,"Čertův vršek, Prague - Libeň",50.11769,14.47228277777,"CZK 42,186",B,New-build,Other,,,1.0,,,Personal,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,"CZK 42,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,990","CZK 4,583",741656,2+kk,11/2/2022,46 m²,Fully furnished,1,1.0,123.36,802.41,254.48,648.54,635.91,677.61,340.53,263.7,702.13,155.35,"Hausmannova, Prague - Modřany",50.01154222222,14.41741694444,"CZK 21,573",D,Very good,Prefab concrete,,,1.0,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 21,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 2,000",740680,1 bedroom,11/1/2022,37 m²,Partly,3,1.0,176.89,533.1,217.69,224.17,0.26,288.29,208.28,312.97,152.44,171.63,Prague - Háje,50.03194,14.52646,"CZK 28,000",G,Very good,Prefab concrete,,,,,,Personal,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,990","CZK 4,793",741411,2+kk,11/2/2022,63 m²,Fully furnished,7,1.0,86.4,955.05,138.72,956.14,315.93,277.37,510.58,227.96,243.49,105.06,"Malkovského, Prague - Letňany",50.14192027777,14.50722222222,"CZK 19,783",C,Very good,Prefab concrete,,,,,,Personal,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,"CZK 19,783",,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
