Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,Balcony,Cellar,Lift,New-build,Parking,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Ownership,Designe,Reconstruction,Terrace,Heating,Enclosed balcony,Administrative fee,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 17,500","CZK 3,500","CZK 17,500",721101,1 bedroom,6/4/2022,2,G,55 m²,Fully furnished,Very good,Brick,,1.0,1.0,,,,72.22,1225.7,298.96,773.98,308.54,841.8,430.52,405.12,805.26,149.47,Prague - Nusle,50.05724,14.44223,,,,,,,,,,,
"CZK 11,990","CZK 1,832","CZK 13,822",721355,Studio,7/4/2022,1,C,32 m²,Unfurnished,Very good,Brick,,1.0,,,,,125.74,1146.22,511.32,3648.35,614.73,1206.09,628.93,748.82,2686.03,528.71,"Zaječická, Prague - Čimice",50.14475222222,14.43788305555,,Personal,,,,,,"CZK 13,822",,,
"CZK 14,000","CZK 5,000","CZK 38,000",721345,2+kk,7/1/2022,2,G,56 m²,Partly,Very good,Brick,1.0,1.0,1.0,,,,175.68,800.35,136.1,1892.03,48.48,754.18,418.06,1323.1,1437.52,483.07,Prague - Kyje,50.10907,14.5569,,,,,,,,,,,
"CZK 17,000",CZK 500,"CZK 51,000",721327,2+kk,6/6/2022,2,G,43 m²,Partly,Very good,Brick,1.0,1.0,,,,,89.44,2449.97,396.25,2229.84,351.79,239.5,969.81,1872.52,964.09,479.2,Prague - Motol,50.0728,14.34733,,,,,,,,,,,
"CZK 8,600","CZK 2,000","CZK 6,000",418711,Small studio,6/6/2022,1,,32 m²,Fully furnished,,Brick,,,,,,,194.84,1392.89,337.67,1435.71,572.93,1488.97,1537.98,1335.75,719.9,762.39,"Stochovská, Prague - Ruzyně",50.0836206,14.3137171,,Personal,,,,Electric boiler,,,,,
"CZK 21,000","CZK 4,000","CZK 21,000",720688,3+1,6/1/2022,1,G,75 m²,Unfurnished,Very good,Prefab concrete,,,1.0,,1.0,,,,,,,,,,,,Prague - Háje,50.03876,14.51301,,,,,,,1.0,,,,
"CZK 17,000","CZK 3,700","CZK 20,700",721285,2+kk,6/6/2022,2,D,32 m²,Fully furnished,New-build,Brick,,,1.0,,,,213.68,237.44,110.87,187.38,100.17,34.0,268.55,445.91,602.31,294.45,Prague - Vinohrady,50.07566,14.4526,,,,,,,,,,,
"CZK 20,500","CZK 4,500","CZK 40,000",451727,2+kk,8/15/2022,4,D,60 m²,Fully furnished,Very good,Brick,,1.0,1.0,,1.0,,33.59,265.39,177.74,53.75,58.81,191.64,319.23,631.48,112.02,103.98,"Jandova, Prague - Vysočany",50.1114866,14.5022675,Up to 10 years,Personal,Luxurious,Complete,1.0,Distance,,,,,
"CZK 15,000","CZK 3,000","CZK 15,000",461948,2+kk,7/1/2022,1,B,33 m²,Fully furnished,Very good,Brick,,1.0,,,,,266.04,203.12,139.36,411.1,117.47,124.21,136.38,288.4,584.83,100.09,"Osadní, Prague - Holešovice",50.1009738,14.4469827,,Personal,,Complete,,,,,,,
"CZK 19,000","CZK 2,500","CZK 57,000",720039,2 bedroom,5/27/2022,3,B,68 m²,Partly,Very good,Brick,1.0,1.0,,,,,,,,,,,,,,,Prague - Hlubočepy,50.03211,14.39374,,,,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 15,000",720667,2 bedroom,5/31/2022,3,G,59 m²,Fully furnished,Very good,Brick,,1.0,,,1.0,,,,,,,,,,,,Prague - Hostivař,50.05228,14.52512,Over 50 years,,,,,,,,,,
"CZK 11,500","CZK 3,460","CZK 15,000",653759,Small studio,6/6/2022,3,F,19 m²,Fully furnished,Very good,Brick,,,,,,,132.17,248.07,236.17,370.42,103.22,149.69,403.32,591.47,853.58,161.38,"Kováků, Prague - Smíchov",50.06767,14.40148,,Personal,,,,Electric boiler,,,,,
"CZK 12,000","CZK 3,000","CZK 24,000",681213,Studio,7/1/2022,5,A,33 m²,Partly,New-build,Brick,1.0,,1.0,,,,370.14,907.36,125.85,3513.82,194.98,1454.89,768.73,243.17,1926.96,275.36,"Bermanova, Prague - Čakovice",50.1556,14.51636,,Personal,,,,,,,,,
"CZK 15,000","CZK 3,500","CZK 15,000",721197,1 bedroom,6/5/2022,1,B,70 m²,Partly,Very good,Brick,,,1.0,,1.0,,229.59,1011.55,218.76,406.79,139.91,319.66,396.12,579.94,792.95,300.17,Prague - Dejvice,50.10583,14.39269,,,,,,,1.0,,,,
"CZK 22,559","CZK 4,441","CZK 40,000",491588,2+kk,7/1/2022,2,,68 m²,Fully furnished,New-build,Low-energy,1.0,1.0,1.0,1.0,1.0,1.0,254.47,754.68,260.66,686.33,268.19,950.17,987.5,609.11,862.73,285.33,"Na Vysoké I, Prague - Radlice",50.0581444,14.3811837,Up to 10 years,Personal,,,,Central,,,,,
"CZK 17,500","CZK 3,200","CZK 17,500",720257,Studio,10/1/2022,2,B,34 m²,Fully furnished,Very good,Brick,,,,,,,,,,,,,,,,,Prague - Střešovice,50.08844,14.38422,10 to 30 years,,Luxurious,Complete,1.0,Central,,,,,
"CZK 10,000","CZK 2,500","CZK 20,000",721189,Studio,7/1/2022,2,G,32 m²,Fully furnished,New-build,Brick,,1.0,,,,,340.48,3275.02,596.68,3441.22,354.19,2924.85,2686.79,2636.67,2801.37,364.67,Prague - Cholupice,49.98824,14.44641,,,,,,,,,,,
"CZK 14,500","CZK 2,700","CZK 29,000",275631,2+kk,8/1/2022,2,C,37 m²,Fully furnished,,Brick,,,,,,,646.54,1091.63,300.56,1067.56,881.77,781.62,591.19,687.75,1475.66,218.53,"Desenská, Prague - Střížkov",50.1312109,14.4961073,,Personal,,,,Electric boiler,,,,,
"CZK 18,000","CZK 7,000","CZK 25,000",589060,2 bedroom,6/16/2022,4,D,60 m²,Partly,Very good,Brick,1.0,,1.0,,,,35.82,463.28,19.76,194.98,106.29,104.02,640.91,603.32,181.47,545.89,"V Háji, Prague - Holešovice",50.103461,14.454121,,Personal,Standard,Interior,,Gas boiler,,,,,
"CZK 25,000","CZK 4,500","CZK 30,000",604069,2+kk,6/30/2022,6,C,60 m²,Fully furnished,Very good,Brick,,1.0,1.0,,1.0,1.0,85.55,312.18,436.23,619.93,372.21,298.64,515.77,531.4,376.1,449.7,"Olšanská, Prague - Žižkov",50.083114,14.466341,Up to 10 years,Personal,Luxurious,,,Distance,1.0,,,,
"CZK 14,000","CZK 3,500","CZK 20,000",720793,2+kk,6/1/2022,3,G,43 m²,Partly,Good,Brick,1.0,,,,,,227.08,731.76,43.19,243.78,59.95,275.16,301.92,1654.32,568.71,951.25,Prague - Holešovice,50.10223,14.43472,,,,,,,,,,,
"CZK 17,500","CZK 5,000","CZK 20,000",721158,2+kk,7/1/2022,5,B,52 m²,Partly,Very good,Brick,1.0,1.0,1.0,,,1.0,27.59,479.15,18.19,507.81,194.11,499.98,167.56,459.07,743.8,109.58,Prague - Stodůlky,50.04383,14.33673,,,,,,,,,,,
"CZK 17,000","CZK 5,000","CZK 34,000",287382,2+kk,7/1/2022,4,,51 m²,Fully furnished,New-build,Brick,1.0,,1.0,1.0,1.0,1.0,147.42,503.78,160.87,878.04,382.22,130.57,297.92,818.15,325.57,151.07,"Jetelová, Prague - Záběhlice",50.057591,14.4967578,,Personal,,,1.0,Central,1.0,,,,
"CZK 18,000","CZK 3,000","CZK 21,000",586165,3+1,6/1/2022,1,G,55 m²,Fully furnished,Very good,Brick,,,,,,,43.83,362.7,31.7,106.27,269.01,375.9,382.43,360.22,465.24,438.1,"Gruzínská, Prague - Vršovice",50.069848,14.470657,,Personal,,,,,,,,,
"CZK 18,000","CZK 3,000","CZK 18,000",721124,Studio,6/4/2022,1,G,60 m²,Partly,Very good,Brick,,1.0,1.0,,,,130.06,180.11,96.23,505.33,110.55,245.38,348.72,294.86,348.92,435.49,Prague - Žižkov,50.08673,14.45406,,Personal,,,,,,,,,
"CZK 10,500","CZK 2,500","CZK 10,000",668168,Small studio,6/5/2022,1,G,20 m²,Fully furnished,New-build,Brick,,,,,,,114.64,698.34,677.24,3220.6,1.93,1401.77,789.69,815.24,666.98,763.13,"K Lindě, Prague - Satalice",50.12657,14.56602,,Personal,,,,,,,,,
"CZK 16,000",CZK 700,"CZK 16,000",720441,2 bedroom,8/1/2022,3,A,58 m²,Partly,Very good,Brick,,,1.0,,,,,,,,,,,,,,Prague - Holešovice,50.10093,14.44717,,,,,,,,,,,
"CZK 7,900",CZK 1,"CZK 7,900",527670,3+1,6/1/2022,1,,12 m²,Fully furnished,,Brick,,,,,,,712.47,1373.4,267.07,1418.38,897.57,1161.96,1627.1,997.27,1361.72,812.94,"Elektrárenská, Prague - Michle",50.0626153,14.4757716,,Personal,,,,,,,,,
"CZK 6,900",CZK 1,"CZK 6,900",627581,5+1,6/1/2022,1,G,85 m²,,Very good,Prefab concrete,,,1.0,,,,178.93,294.35,186.18,208.93,238.77,504.97,201.16,320.01,269.48,308.95,"Vladivostocká, Prague - Vršovice",50.068834,14.472029,,Personal,,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 48,000",14734,3+1,6/10/2022,2,C,96 m²,Partly,Very good,Brick,,,,,1.0,,249.78,2494.48,425.47,2273.25,624.73,892.56,2003.58,725.86,989.63,514.48,"Na Břevnovské pláni, Prague - Břevnov",50.0750479,14.3287835,Up to 10 years,Personal,Standard,Complete,,Gas boiler,,,,,
"CZK 32,000","CZK 4,600","CZK 55,000",720377,3+kk,5/30/2022,2,A,90 m²,Partly,New-build,Low-energy,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,Prague - Horní Měcholupy,50.05087,14.55396,Up to 10 years,,Luxurious,,1.0,,1.0,,,,
"CZK 14,000","CZK 4,500","CZK 20,000",387708,2+kk,6/4/2022,1,,54 m²,Fully furnished,Very good,Brick,,,1.0,,,,188.73,438.1,273.33,373.28,308.21,223.59,392.29,653.56,918.85,357.61,Prague - Stodůlky,50.0501333,14.3370523,,Personal,,,,,1.0,,,,
"CZK 12,000","CZK 2,500","CZK 14,500",365943,Small studio,5/31/2022,2,C,32 m²,Fully furnished,,Brick,1.0,1.0,1.0,,1.0,,103.68,730.6,337.62,542.59,462.22,245.54,392.8,401.7,1126.13,328.79,"Hornoměcholupská, Prague - Horní Měcholupy",50.0414001,14.5665541,,Personal,,,,,,,,,
"CZK 10,990","CZK 2,523","CZK 13,513",721038,1 bedroom,7/5/2022,4,G,35 m²,Unfurnished,Very good,Prefab concrete,,1.0,1.0,,,,326.98,357.94,294.88,400.62,402.92,564.98,103.0,381.34,614.21,60.66,"Skřivanská, Prague - Malešice",50.08289861111,14.49651805555,,Personal,,,,,,"CZK 13,513",,,
"CZK 14,990","CZK 2,972","CZK 17,962",721028,2+kk,7/4/2022,4,C,45 m²,,Very good,Prefab concrete,1.0,1.0,1.0,,,,191.03,1013.46,240.73,995.87,95.99,1002.54,159.86,381.04,484.18,241.3,"Voskovcova, Prague - Hlubočepy",50.02934166666,14.36741166666,,Personal,,,,,,"CZK 17,962",,,
"CZK 17,000","CZK 4,000","CZK 21,000",721024,2+kk,8/1/2022,5,G,50 m²,Unfurnished,Very good,Brick,1.0,1.0,1.0,,1.0,,521.71,2048.1,210.24,1717.01,1300.44,794.28,1123.67,1436.73,1159.86,230.17,Prague - Vysočany,50.10361,14.50819,10 to 30 years,,Standard,,,Central,,,,,
"CZK 15,000","CZK 4,500","CZK 25,000",547993,1 bedroom,7/1/2022,3,,46 m²,Fully furnished,,Brick,,,,,,,285.93,1046.59,400.66,1104.8,365.14,520.82,509.58,565.49,737.28,325.46,"Na Nivách, Prague - Michle",50.0437525,14.4640796,,Personal,,Interior,,,,,,,
"CZK 21,450","CZK 2,959","CZK 42,900",719729,2 bedroom,6/3/2022,4,G,73 m²,Unfurnished,Very good,Brick,,,1.0,,,,43.99,642.32,43.81,225.25,36.48,497.14,33.61,318.59,263.7,270.4,"Kodaňská, Prague - Vršovice",50.07129,14.45188,,Personal,,,,,,,,,
"CZK 19,999","CZK 4,500","CZK 24,500",334624,Studio,7/4/2022,1,,39 m²,Fully furnished,New-build,Brick,,,1.0,1.0,,1.0,161.88,690.04,386.69,178.53,127.34,529.65,741.37,854.39,628.9,179.13,"Kališnická, Prague - Žižkov",50.089749,14.462776,,Personal,Luxurious,,,Central,,,,,
"CZK 12,300","CZK 4,500","CZK 20,000",716293,2+kk,7/3/2022,5,F,43 m²,Partly,Very good,Prefab concrete,,,1.0,,1.0,,102.53,1037.28,255.45,998.79,45.8,799.29,783.88,482.34,1377.78,88.22,"Na Chobotě, Prague - Řepy",50.066,14.29848,,Cooperative,,,,Central,,,,,
"CZK 16,000","CZK 5,800","CZK 20,000",370737,2+kk,7/15/2022,7,,55 m²,Fully furnished,,Brick,,,1.0,,,1.0,119.91,834.4,76.16,814.93,127.11,852.96,287.38,295.78,628.02,66.45,"Trnkovo náměstí, Prague - Hlubočepy",50.0308374,14.3684248,,Personal,,,1.0,Central,,,,,
"CZK 8,000","CZK 2,000","CZK 20,000",720178,Studio,8/1/2022,4,G,21 m²,Partly,Good,Brick,1.0,,1.0,,,,,,,,,,,,,,Prague - Smíchov,50.06941,14.40228,Over 50 years,Personal,Standard,Interior,,,,,,,
"CZK 13,000","CZK 4,500","CZK 26,000",718236,2+kk,7/1/2022,2,G,45 m²,Partly,Good,Prefab concrete,,1.0,1.0,,,,121.58,1048.73,90.98,540.85,179.85,202.66,511.33,418.74,1753.4,206.08,"Generála Janouška, Prague - Černý Most",50.10588,14.57326,,Personal,,,,,,,,,
"CZK 16,990","CZK 4,509","CZK 21,499",720756,2 bedroom,7/5/2022,1,C,48 m²,Unfurnished,Very good,Brick,1.0,1.0,1.0,,,,308.64,725.57,315.91,272.03,221.84,295.06,360.38,391.76,514.33,260.65,"Košická, Prague - Vršovice",50.06935638888,14.44927583333,,Personal,,,,,,"CZK 21,499",,,
"CZK 17,990","CZK 4,499","CZK 22,489",720754,2+kk,7/4/2022,3,C,45 m²,Unfurnished,New-build,Brick,,1.0,1.0,1.0,1.0,,541.21,660.31,439.07,771.36,466.71,744.61,527.31,448.59,637.35,747.93,"Perucká, Prague - Vinohrady",50.06855527777,14.43826944444,,Personal,,,,,,"CZK 22,489",,,
"CZK 18,990","CZK 1,566","CZK 20,556",720751,2+kk,7/4/2022,1,G,53 m²,Fully furnished,New-build,Brick,,,1.0,1.0,1.0,,195.91,1543.64,855.76,2096.87,630.36,1585.38,1224.54,1788.86,1238.29,642.63,"Sicherova, Prague - Kyje",50.11529055555,14.56330583333,,Personal,,,,,,"CZK 20,556",,,
"CZK 11,990","CZK 1,783","CZK 13,773",720750,Studio,7/4/2022,1,C,27 m²,Fully furnished,New-build,Other,,,1.0,1.0,,,192.39,874.96,445.07,650.04,518.13,331.53,432.56,509.15,1232.92,342.25,"Hornoměcholupská, Prague - Horní Měcholupy",50.03977888888,14.56719805555,,Personal,,,,,,"CZK 13,773",,,
"CZK 25,000","CZK 3,000","CZK 25,000",658726,2+kk,9/1/2022,2,B,80 m²,Partly,Very good,Brick,,,,,1.0,,273.59,1410.38,291.26,718.6,330.17,692.71,369.75,342.71,786.75,146.54,"Albánská, Prague - Bubeneč",50.10878,14.39881,Up to 10 years,Personal,Standard,Complete,,Distance,1.0,,,,
"CZK 15,990",CZK 910,"CZK 16,900",720718,2 bedroom,7/5/2022,2,G,68 m²,,Very good,Brick,,,,,1.0,,254.9,533.67,156.99,204.15,124.33,212.47,171.99,1354.81,215.63,280.73,"Letohradská, Prague - Holešovice",50.09866,14.42865277777,,Personal,,,,,,"CZK 16,900",,,
"CZK 16,500","CZK 5,500","CZK 34,000",578495,2+kk,4/25/2022,2,C,52 m²,Fully furnished,New-build,Brick,1.0,,,,,,614.68,1408.14,706.03,3428.29,811.52,483.83,1495.41,1936.83,1406.6,942.55,"Vrátenská, Prague - Miškovice",50.151005,14.536383,Up to 10 years,Personal,Standard,,,Gas boiler,,,,,
"CZK 13,900","CZK 1,000","CZK 20,000",608312,1 bedroom,7/1/2022,5,B,40 m²,Partly,Very good,Brick,,,1.0,,,,18.27,732.55,74.32,664.46,228.82,632.77,413.73,312.17,782.58,292.68,"28. Pluku, Prague - Vršovice",50.070822,14.463544,Up to 10 years,Personal,Standard,,1.0,,,,,,
"CZK 19,500","CZK 4,500","CZK 20,000",593841,2+kk,5/20/2022,3,G,56 m²,Partly,New-build,Brick,1.0,,1.0,1.0,1.0,1.0,283.07,733.99,764.38,833.59,562.13,939.1,697.58,504.47,769.9,447.93,"Univerzitní, Prague - Malešice",50.086497,14.503346,Up to 10 years,Personal,Standard,,,Distance,,,,,
"CZK 50,000",CZK 0,CZK 0,719964,3+kk,7/31/2022,2,G,100 m²,Fully furnished,Very good,Brick,,,1.0,,,,115.76,112.29,71.33,121.74,25.59,235.38,203.84,185.81,291.49,271.4,"Benediktská, Prague - Staré Město",50.08995,14.42693,,Personal,Luxurious,Complete,,Gas boiler,1.0,,,,1.0
"CZK 15,000","CZK 4,000","CZK 18,000",582429,3+kk,7/1/2022,3,B,65 m²,Partly,Very good,Prefab concrete,1.0,,1.0,,,,229.85,409.68,72.35,573.02,293.29,303.0,339.93,610.21,466.6,127.13,"Hrabákova, Prague - Chodov",50.029952,14.484741,,Cooperative,,,,Distance,,,,,
"CZK 15,000","CZK 2,000","CZK 15,000",593117,Studio,6/1/2022,4,G,36 m²,Partly,Very good,Brick,1.0,,,,,,309.41,517.51,285.95,669.95,538.01,565.69,763.39,1044.45,482.34,473.57,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",50.071856,14.371181,,Personal,Standard,,1.0,Central,,,,,
"CZK 11,900","CZK 1,800","CZK 15,000",569352,Studio,7/1/2022,2,G,30 m²,Partly,,Brick,,,1.0,,,,167.57,256.77,271.48,277.53,32.21,354.87,536.37,597.13,615.16,462.61,"Na Ostrůvku, Prague - Nusle",50.066451,14.4391447,,Personal,Standard,,,Gas boiler,,,,,
"CZK 10,500",CZK 500,"CZK 15,000",719832,3+1,10/1/2022,1,D,70 m²,Fully furnished,Very good,Other,1.0,,1.0,,1.0,,215.05,332.57,260.28,73.35,207.44,337.53,467.28,383.72,366.56,186.69,"Na Stezce, Prague - Vršovice",50.07037,14.4798,30 - 50 years,Personal,Standard,Bathroom unit,,,,,,,
"CZK 12,500",CZK 0,"CZK 12,500",152386,Studio,6/8/2022,6,B,30 m²,Partly,Very good,Prefab concrete,,1.0,,,,,272.12,648.19,575.15,549.94,618.41,574.86,401.61,497.9,1109.57,598.64,"Botevova, Prague - Modřany",50.0092711,14.4184181,Up to 10 years,Personal,Standard,Interior,,Distance,,,,,
"CZK 11,000","CZK 3,500","CZK 11,000",719849,Studio,6/15/2022,1,G,30 m²,Partly,Very good,Prefab concrete,,1.0,1.0,,,,231.86,793.29,164.18,1294.03,153.21,742.44,312.24,309.08,251.85,134.99,"Brechtova, Prague - Háje",50.03629,14.5149,,Cooperative,,,,,,,,,
"CZK 11,690","CZK 3,675","CZK 15,365",656973,Studio,7/1/2022,3,G,15 m²,Fully furnished,New-build,Other,,,1.0,,,,203.32,1202.4,318.1,1023.4,78.44,445.47,306.37,1558.34,355.47,606.01,"Na Zátorách, Prague - Holešovice",50.10809,14.43722,Up to 10 years,Other,,,,,,,,,
"CZK 65,000","CZK 10,000","CZK 130,000",719735,Other,6/1/2022,4,G,227 m²,Partly,Very good,Low-energy,1.0,1.0,1.0,,1.0,,81.12,829.69,242.65,137.91,132.2,513.81,268.49,45.58,469.11,373.61,"Charlese de Gaulla, Prague - Bubeneč",50.10428,14.39919,,Other,,,,,1.0,,,,
"CZK 5,500",CZK 1,"CZK 11,000",719638,Other,6/1/2022,1,C,20 m²,Fully furnished,New-build,Brick,,,,,1.0,,30.19,1902.92,1553.75,2057.86,1143.53,1918.22,2091.4,2401.04,2279.19,103.11,"V Pitkovičkách, Prague - Pitkovice",50.02275,14.57784,,Personal,,,,,,,,,
"CZK 10,000","CZK 2,800","CZK 10,000",243509,Studio,7/1/2022,,G,32 m²,Partly,New-build,Low-energy,,1.0,,1.0,1.0,,54.35,681.44,72.34,3584.22,204.31,87.73,807.58,566.65,679.94,267.85,Prague - Kbely,50.1308628,14.5507123,Up to 10 years,Personal,Luxurious,,1.0,Central,,,,,
"CZK 28,000","CZK 5,000","CZK 50,000",588635,2 bedroom,8/1/2022,3,C,61 m²,Fully furnished,Very good,Brick,1.0,1.0,1.0,,1.0,,253.1,190.02,99.95,213.44,109.29,58.62,309.54,464.39,1311.78,276.55,"Kladenská, Prague - Vokovice",50.096351,14.359043,Up to 10 years,Personal,Luxurious,Complete,,Distance,,,,,
"CZK 5,500",CZK 0,"CZK 5,500",646478,3+1,5/23/2022,2,C,120 m²,Fully furnished,Very good,Brick,1.0,,,,,,152.63,1270.31,55.35,2613.39,100.83,1738.04,1863.25,2036.1,1591.75,597.67,"K Vilkám, Prague - Dubeč",50.0545417,14.5802806,Up to 10 years,Personal,Standard,Interior,,Gas boiler,,,,,
"CZK 23,000","CZK 6,000","CZK 50,000",667613,4+1,6/1/2022,1,G,87 m²,Partly,Very good,Prefab concrete,,,,,,,231.28,776.96,279.38,757.81,824.32,783.19,421.19,443.16,966.41,384.74,"Dobřejovická, Prague - Lhotka",50.02237,14.44238,,Cooperative,,,,,1.0,,,,
"CZK 20,000","CZK 5,000","CZK 30,000",677572,4+kk,7/1/2022,4,G,97 m²,Fully furnished,Very good,Prefab concrete,,,1.0,,,,308.33,521.46,294.95,620.29,300.06,487.36,326.08,282.5,299.81,161.85,"Nechvílova, Prague - Chodov",50.02448,14.49515,,Personal,,Complete,,Distance,,,,,
"CZK 32,000","CZK 7,000",CZK 0,698777,4+1,6/1/2022,1,G,126 m²,Partly,Very good,Brick,,1.0,,,1.0,,171.09,211.95,116.41,136.09,18.55,176.09,492.34,1790.02,382.54,293.19,"Ovenecká, Prague - Bubeneč",50.10128,14.42327,,Personal,,,,,,,,,
"CZK 15,000","CZK 2,000","CZK 20,000",671803,2+kk,7/1/2022,1,G,42 m²,Unfurnished,Good,Brick,,,,,,,130.07,384.03,270.17,716.24,78.46,406.14,304.08,545.76,448.53,206.55,"U Kněžské louky, Prague - Žižkov",50.09457,14.49516,,Personal,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 25,000",719351,Studio,7/1/2022,1,B,38 m²,Partly,New-build,Brick,1.0,,,1.0,1.0,,100.73,202.23,179.86,2953.36,131.72,1836.29,293.58,495.16,715.97,947.71,"Marvanova, Prague - Satalice",50.12457,14.57117,,Personal,Luxurious,,,Gas boiler,,,,,
"CZK 19,500","CZK 4,500","CZK 30,000",501025,Studio,6/1/2022,4,B,40 m²,Fully furnished,,Low-energy,,1.0,1.0,,1.0,1.0,305.54,985.67,350.9,1014.81,331.39,303.35,506.14,614.19,815.47,532.86,"Pod dvorem, Prague - Veleslavín",50.0944607,14.3498207,Up to 10 years,Personal,Standard,,1.0,Distance,,,,,
"CZK 14,000","CZK 3,947","CZK 14,000",719389,2+kk,5/21/2022,1,B,51 m²,Unfurnished,New-build,Brick,1.0,,1.0,,,1.0,456.49,1410.11,262.35,784.29,592.48,585.39,1176.4,1679.87,443.96,1017.0,"Do Zahrádek Ⅰ, Prague - Třebonice",50.05614,14.29351,,Personal,,,,,,,,,
"CZK 20,000","CZK 4,800","CZK 20,000",719319,2+kk,5/20/2022,2,B,52 m²,Unfurnished,New-build,Other,1.0,,1.0,,,1.0,247.01,716.86,126.75,1536.45,108.31,308.06,300.35,276.64,113.97,14.08,"Donovalská, Prague - Chodov",50.03731,14.50635,,Personal,,,,,1.0,,,,
"CZK 13,000","CZK 4,000","CZK 26,000",488054,2 bedroom,7/15/2022,,D,70 m²,Partly,,Brick,,,,,,,199.5,1621.84,371.29,1832.42,309.06,2842.78,1787.04,2446.92,2295.79,336.66,"Staňkovská, Prague - Hostavice",50.0869774,14.5608294,,Personal,Standard,,,Gas boiler,,,,,
"CZK 10,000","CZK 4,500","CZK 14,500",25538,Small studio,5/25/2022,11,A,25 m²,Partly,Very good,Prefab concrete,,,1.0,,1.0,,269.16,510.13,258.12,277.59,242.8,471.93,162.89,204.91,823.37,210.29,"Kyselova, Prague - Kobylisy",50.12683,14.46463,30 - 50 years,Personal,Standard,Interior,,Distance,,,,,
"CZK 13,990","CZK 2,220","CZK 15,783",719784,Studio,7/5/2022,2,B,31 m²,Fully furnished,Very good,Brick,1.0,1.0,1.0,,1.0,,417.36,1951.77,541.08,1620.69,1260.23,733.62,1083.46,1340.4,1063.53,72.29,"Jana Přibíka, Prague - Vysočany",50.10506555555,14.5159625,,Personal,,,,,,"CZK 15,783",,,
"CZK 12,000",CZK 1,"CZK 24,000",719164,Other,6/15/2022,1,C,20 m²,Fully furnished,New-build,Brick,,,,,1.0,,47.85,1824.94,1475.76,1979.88,1221.57,1840.23,2013.41,2323.05,2201.21,138.55,"V Pitkovičkách, Prague - Pitkovice",50.02323,14.57816,,Other,,,,,,,,,
"CZK 13,500","CZK 3,500","CZK 15,000",719105,1 bedroom,7/1/2022,,G,38 m²,Partly,Very good,Brick,,1.0,,,,,313.5,272.92,369.96,278.42,143.03,175.51,662.2,500.26,1011.34,74.64,"Kladenská, Prague - Vokovice",50.09747,14.3651,,Personal,,,,,,,,,
"CZK 18,000","CZK 4,000","CZK 36,000",503608,3+kk,6/15/2022,6,C,67 m²,Partly,Very good,Prefab concrete,,1.0,1.0,,,,230.11,638.3,201.54,1324.6,394.31,619.49,294.06,26.92,205.56,155.85,"Markušova, Prague - Chodov",50.03414,14.51408,10 to 30 years,Personal,Standard,Complete,,Distance,1.0,,,,
"CZK 18,000","CZK 2,000",CZK 0,443504,3+1,5/18/2022,1,,70 m²,Partly,,Brick,,,,,,,249.02,431.07,948.91,940.18,317.35,1050.77,250.09,1602.52,650.1,194.18,"Mladých, Prague - Zličín",50.060275596721,14.288100429608,,Personal,,,,,,,,,
"CZK 65,000","CZK 4,900",CZK 0,707660,4+1,2/28/2022,4,B,164 m²,Fully furnished,Very good,Brick,,1.0,1.0,,,,141.6,107.7,94.29,611.67,74.73,377.32,284.59,257.33,475.33,229.11,"Šumavská, Prague - Vinohrady",50.07423,14.44409,,Personal,,,,,,,,,
"CZK 21,300","CZK 3,700","CZK 25,000",719109,2 bedroom,6/1/2022,6,G,57 m²,Partly,Very good,Prefab concrete,,,1.0,,1.0,,197.8,94.73,69.69,462.4,124.88,65.82,156.0,327.53,166.52,265.5,"Roháčova, Prague - Žižkov",50.08742,14.45748,,Personal,,,1.0,,,,,,
"CZK 16,000","CZK 3,500","CZK 16,000",715217,2+kk,5/1/2022,1,B,37 m²,Partly,Very good,Brick,1.0,,,,,,124.02,1123.05,421.65,757.41,655.3,1104.16,1300.79,1112.93,1138.71,259.97,"Špačkova, Prague - Suchdol",50.13348,14.36849,,Personal,,,,,,,,,
"CZK 26,500","CZK 1,000","CZK 25,500",436864,3+kk,7/1/2022,1,D,110 m²,Fully furnished,,Brick,,,1.0,,,,387.18,595.72,165.76,834.39,124.37,800.03,439.89,108.55,583.97,265.24,"Šmilovského, Prague - Vinohrady",50.0708474,14.4421603,,Personal,,,,,,,,,
"CZK 42,000","CZK 8,000","CZK 84,000",718780,3+1,5/16/2022,1,E,100 m²,Partly,Very good,Brick,1.0,,1.0,,,,67.54,134.58,133.78,165.31,64.34,177.27,429.78,545.0,595.72,770.68,"Římská, Prague - Vinohrady",50.07689,14.43612,,Cooperative,,,,,,,,,
