Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Ownership,Age,Designe,Building type,Heating,EPC,Condition,Enclosed balcony,Lift,Cellar,Balcony,Parking,Garage,New-build,Reconstruction,Terrace,Administrative fee,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 20,000","CZK 5,000",722786,3+1,7/1/2022,72 m²,Partly,9,502.28,1145.66,191.28,1675.73,196.3,703.67,615.35,240.74,554.68,47.61,Prague - Háje,50.03866,14.51428,"CZK 50,000",,,,Prefab concrete,,G,Very good,1.0,1.0,1.0,,,,,,,,,,
"CZK 33,000","CZK 5,500",719488,4+1,6/1/2022,95 m²,Partly,2,133.04,483.89,56.62,114.47,43.03,194.66,258.1,595.3,582.32,538.59,"Vodičkova, Prague - Nové Město",50.078353473259,14.421772050418,"CZK 66,000",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 15,500",CZK 800,512858,2 bedroom,7/10/2022,56 m²,Partly,1,295.71,485.94,173.5,324.82,82.85,336.11,275.34,322.04,342.03,295.64,"Letohradská, Prague - Holešovice",50.0982368,14.4271526,"CZK 22,000",Personal,,,Brick,,G,,,1.0,,,,,,,,,,,
"CZK 23,000","CZK 3,000",723435,2+kk,6/23/2022,72 m²,Partly,1,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,"CZK 46,000",Personal,,Luxurious,Low-energy,Electric boiler,B,New-build,,,,,1.0,,1.0,,,,,,
"CZK 18,990","CZK 3,084",723434,3+kk,7/20/2022,63 m²,Unfurnished,3,201.25,894.88,296.37,993.65,208.05,871.69,345.75,179.86,1228.62,114.29,"Šimůnkova, Prague - Kobylisy",50.13441861111,14.47227972222,"CZK 22,073",Personal,,,Prefab concrete,,G,Good,,1.0,,,,,,,,"CZK 22,073",,,
"CZK 14,000","CZK 2,000",723422,Studio,10/1/2022,27 m²,Unfurnished,1,287.1,1725.48,900.29,1496.48,267.21,1144.13,591.93,1205.27,1540.44,400.91,Prague - Modřany,50.01155,14.40082,"CZK 40,000",,,,Prefab concrete,,G,New-build,,,,1.0,,,,,,,,,
"CZK 17,500","CZK 4,000",723355,2+kk,7/1/2022,55 m²,Unfurnished,3,448.02,1266.67,739.26,3876.55,428.89,715.97,1073.48,3299.2,1230.88,419.97,Prague - Dolní Měcholupy,50.06719,14.5541,"CZK 35,000",Personal,,,Other,Central,C,Very good,,1.0,1.0,1.0,1.0,1.0,,,,,,,
"CZK 27,500","CZK 7,500",722751,3+kk,1/1/2023,75 m²,Fully furnished,5,307.01,958.22,236.72,584.41,384.0,597.44,367.73,723.27,941.0,451.05,Prague - Vysočany,50.10394,14.50117,"CZK 50,000",,,,Brick,,G,Very good,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,
"CZK 22,000","CZK 5,000",723383,3+1,8/1/2022,80 m²,Partly,5,93.57,149.51,75.29,588.81,70.88,200.05,191.27,191.27,253.04,143.65,Prague - Vršovice,50.0702,14.4774,"CZK 44,000",,,,Brick,Central,D,Very good,,1.0,1.0,,1.0,,,,,,,,
"CZK 13,000","CZK 4,500",723304,Studio,7/4/2022,45 m²,Fully furnished,5,185.71,419.21,30.18,416.51,289.54,281.44,691.64,335.13,885.21,134.88,Prague - Hlubočepy,50.0316,14.37526,"CZK 30,000",Personal,10 to 30 years,Standard,Brick,,G,Good,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000",723341,3+1,6/27/2022,73 m²,Unfurnished,1,162.88,419.7,160.69,95.05,155.11,207.42,102.01,666.55,354.92,81.81,Prague - Strašnice,50.07475,14.4886,"CZK 24,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 13,500","CZK 3,400",719771,2+kk,7/15/2022,34 m²,Fully furnished,1,308.29,1328.5,473.88,919.99,540.98,808.71,615.2,658.1,1775.13,336.45,"Šedova, Prague - Černý Most",50.1024,14.57373,"CZK 16,900",Personal,,,Other,Distance,G,New-build,,,,,,,1.0,,,,,,
"CZK 17,000","CZK 6,500",723297,3+kk,7/1/2022,65 m²,Unfurnished,5,105.57,1146.59,263.16,1596.96,357.21,298.41,209.63,613.26,1641.8,262.0,Prague - Chodov,50.02396,14.51371,"CZK 34,000",,,,Prefab concrete,,G,Very good,,1.0,1.0,1.0,,,,,,,,,
"CZK 13,000","CZK 4,000",566827,2+kk,7/1/2022,55 m²,Fully furnished,1,304.84,1462.3,1926.3,1990.69,402.91,2080.13,860.62,1743.03,2661.13,1987.19,Prague - Koloděje,50.0639387,14.6460319,"CZK 17,000",Personal,10 to 30 years,Standard,Brick,Gas boiler,C,Very good,,,,,,,,,,,,,
"CZK 7,000","CZK 2,000",723282,3+1,6/22/2022,75 m²,Fully furnished,2,250.12,935.7,46.38,1256.14,754.19,616.1,246.84,248.81,1292.31,343.74,Prague - Černý Most,50.10301,14.56813,"CZK 9,000",,,,Prefab concrete,,B,Good,,,,1.0,,,,,,,,,
"CZK 11,500","CZK 2,000",723274,Studio,6/22/2022,27 m²,Partly,6,91.54,309.61,177.01,375.0,243.68,309.63,112.37,362.43,156.97,106.68,Prague - Vinohrady,50.07754,14.466,"CZK 13,500",,,,Brick,,G,Good,,1.0,,,,,,,,,,,
"CZK 11,000","CZK 4,300",723270,Studio,6/22/2022,40 m²,Fully furnished,2,667.09,864.94,824.28,1204.56,707.71,776.14,727.6,500.23,565.1,32.7,Prague - Bohnice,50.13021,14.44148,"CZK 22,000",Personal,30 - 50 years,Standard,Prefab concrete,Central,C,Very good,1.0,1.0,,,,,,Bathroom unit,,,,,
"CZK 8,500","CZK 1,500",411850,Small studio,6/25/2022,35 m²,Fully furnished,1,152.19,749.96,437.46,443.94,292.14,228.66,353.32,265.53,387.98,327.26,"Kryštofova, Prague - Háje",50.0349825,14.5274258,"CZK 10,000",Personal,Up to 10 years,Standard,Brick,Central,,Very good,,,,,1.0,,,,1.0,,,,
"CZK 15,000","CZK 2,500",723260,2+kk,6/23/2022,54 m²,Partly,1,22.47,726.55,218.31,510.55,462.57,180.23,474.11,358.55,530.47,324.66,Prague - Strašnice,50.08024,14.48898,"CZK 30,000",,,,Brick,,B,Very good,,,,1.0,,,,,,,,,
"CZK 17,000","CZK 3,000",723259,2 bedroom,6/22/2022,69 m²,Partly,1,216.68,412.15,123.75,188.73,142.03,186.65,234.29,113.99,367.44,125.06,Prague - Vršovice,50.06974,14.45502,"CZK 34,000",,,,Brick,,G,Very good,,1.0,,,,,,Interior,,,,,
"CZK 17,000",CZK 0,264497,2+kk,7/10/2022,40 m²,Fully furnished,7,84.39,1272.0,252.94,1635.35,89.66,735.82,819.8,1151.62,536.65,357.7,"Štúrova, Prague - Krč",50.0293334,14.4502159,"CZK 17,000",Personal,,,Prefab concrete,,,,,,,,,,,,,,,,
"CZK 22,900","CZK 4,500",723254,2 bedroom,7/23/2022,80 m²,Partly,1,379.01,2220.23,439.08,1703.58,367.87,1663.38,2056.56,2989.86,401.69,189.22,Prague - Hostavice,50.08462,14.55603,"CZK 45,800",Personal,10 to 30 years,Luxurious,Brick,,G,Very good,,,,1.0,1.0,,,,1.0,,,,
"CZK 15,300","CZK 3,400",312370,2+kk,8/1/2022,48 m²,Partly,12,188.97,238.63,233.21,173.46,173.49,260.21,605.12,794.94,1356.8,300.58,"Hnězdenská, Prague - Troja",50.1269493,14.4184301,"CZK 45,900",Personal,10 to 30 years,Standard,Brick,Central,C,Very good,1.0,1.0,1.0,,,1.0,,,,,,,
"CZK 11,000","CZK 6,000",562554,2+kk,7/1/2022,37 m²,Partly,2,107.5,1431.59,451.43,1373.19,489.44,915.36,1034.13,1018.0,501.73,449.7,"Záběhlická, Prague - Záběhlice",50.0558251,14.4824588,"CZK 17,000",Personal,,,Brick,,,Very good,,,,,,,,,,,,,
"CZK 9,490","CZK 2,874",715514,Studio,7/21/2022,29 m²,Fully furnished,5,64.71,536.02,126.98,371.67,178.33,574.04,235.2,313.92,719.78,100.48,"28. pluku, Prague - Vršovice",50.07209666666,14.46993805555,"CZK 12,364",Personal,,,Brick,,D,Good,,1.0,1.0,,,,,,,"CZK 12,364",,,
"CZK 16,900","CZK 3,100",711070,2+kk,7/4/2022,59 m²,Partly,2,173.19,279.53,179.92,80.58,166.73,276.63,66.64,681.15,457.79,107.55,Prague - Podolí,50.0573177,14.4207856,"CZK 25,000",Personal,,,Brick,,C,Very good,,1.0,,1.0,,,,,,,,,
"CZK 8,500","CZK 1,000",681764,2+kk,9/15/2022,38 m²,Partly,3,228.12,439.07,185.87,336.08,214.95,168.67,279.61,329.37,210.02,403.8,"Sámova, Prague - Vršovice",50.06698,14.45126,"CZK 9,500",Personal,,,Brick,,C,Good,,,,,,,,,,,,,
"CZK 15,400",CZK 800,518150,3+kk,7/1/2022,62 m²,Unfurnished,1,139.12,159.39,174.39,608.18,271.85,210.26,849.46,528.11,1036.51,594.63,"Zenklova, Prague - Libeň",50.1193528,14.4614637,"CZK 30,800",Personal,,,Brick,,,,,,,,,,,,,,,,
"CZK 13,900","CZK 2,700",639682,Small studio,6/30/2022,27 m²,Fully furnished,2,249.79,1710.44,113.54,1401.24,395.2,1033.68,1070.59,905.99,153.33,208.83,"U Pekařky, Prague - Libeň",50.114484,14.479922,"CZK 20,000",Personal,Up to 10 years,,Brick,Gas boiler,B,Very good,,1.0,,1.0,1.0,1.0,,Complete,1.0,,,,
"CZK 16,000","CZK 5,000",718623,2+kk,5/16/2022,55 m²,Partly,3,135.88,891.27,77.61,297.82,148.63,792.53,207.17,379.55,680.37,245.38,"Jivenská, Prague - Michle",50.05986,14.45105,"CZK 30,000",Personal,30 - 50 years,Standard,Brick,Central,G,Very good,,1.0,1.0,,1.0,,,,,,,,
"CZK 12,000","CZK 5,500",723148,Studio,7/4/2022,32 m²,Fully furnished,1,213.45,1331.47,224.54,775.33,147.32,174.01,251.18,432.23,804.34,252.88,Prague - Dejvice,50.10596,14.38753,"CZK 12,000",Personal,,,Brick,,G,Good,,,,1.0,,,,,,,,,
"CZK 8,000","CZK 1,090",723158,Studio,6/28/2022,28 m²,Unfurnished,1,208.78,524.29,249.55,213.33,107.26,252.03,127.62,357.73,217.18,560.24,Prague - Vinohrady,50.07805,14.44072,"CZK 16,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500",433678,2+kk,8/1/2022,55 m²,Fully furnished,3,182.02,841.06,184.83,707.65,201.23,705.57,506.16,404.59,622.28,143.63,"Bulharská, Prague - Vršovice",50.0718972,14.4633074,"CZK 32,000",Cooperative,,Standard,Brick,,,Very good,1.0,1.0,1.0,,,,,Interior,,,,,
"CZK 22,000","CZK 3,000",563484,2+kk,7/1/2022,55 m²,Fully furnished,8,434.12,1300.89,592.53,1087.78,581.05,1255.04,904.9,432.4,1314.23,684.58,"Černochova, Prague - Košíře",50.0627301,14.3794721,"CZK 25,000",Personal,10 to 30 years,Standard,Other,Central,C,Very good,,1.0,,,,,1.0,,1.0,,,,
"CZK 18,203","CZK 2,297",618472,2+kk,9/1/2022,52 m²,Partly,2,264.99,377.5,251.5,842.07,312.38,129.88,459.27,482.27,500.31,291.41,"V Olšinách, Prague - Strašnice",50.070808,14.481175,"CZK 41,000",Personal,,Standard,Brick,Distance,E,Very good,,1.0,,1.0,,,,Complete,,,,,
"CZK 20,000","CZK 4,000",719872,2+kk,6/1/2022,56 m²,Fully furnished,5,638.17,1332.4,475.67,3919.9,394.79,654.64,1156.43,3342.61,1296.61,454.54,"Honzíkova, Prague - Dolní Měcholupy",50.06755,14.55466,CZK 1,Personal,Up to 10 years,,Other,Central,G,New-build,,1.0,,,1.0,1.0,1.0,,1.0,,,,
"CZK 17,500","CZK 2,048",723123,Studio,6/30/2022,38 m²,Partly,6,109.14,420.72,13.48,160.48,20.58,227.8,517.98,1363.86,383.69,467.34,Prague - Karlín,50.09425,14.45343,"CZK 35,000",,,,Low-energy,,B,New-build,,1.0,,,,,1.0,,,,,,
"CZK 13,150",CZK 350,603537,Studio,9/1/2022,26 m²,,3,165.93,191.97,67.38,138.04,28.04,93.77,436.85,355.78,481.44,98.47,"Slezská, Prague - Vinohrady",50.076885,14.460924,"CZK 27,000",Personal,,Standard,Brick,,E,Good,,,,,,,,Bathroom unit,,,,,
"CZK 10,500","CZK 4,000",723115,Small studio,6/21/2022,30 m²,Unfurnished,5,117.82,609.52,42.93,386.1,120.37,384.02,198.04,323.73,683.94,316.57,Prague - Vršovice,50.0717,14.45883,"CZK 10,500",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 13,500","CZK 4,000",723045,2+kk,8/1/2022,46 m²,Unfurnished,2,286.64,926.64,159.76,1347.96,846.01,735.4,366.15,260.43,1233.08,316.32,Prague - Černý Most,50.10232,14.56732,"CZK 13,500",,,,Prefab concrete,,C,Very good,,1.0,1.0,,,,,,,,,,
"CZK 13,500","CZK 5,500",587681,2 bedroom,7/1/2022,51 m²,Fully furnished,5,272.98,539.89,175.03,46.29,146.63,200.85,498.48,676.09,330.33,582.18,"Krakovská, Prague - Nové Město",50.079564,14.428764,"CZK 19,000",Personal,30 - 50 years,Luxurious,Brick,Gas boiler,E,Good,,1.0,,,,,,,,,,,
"CZK 11,000","CZK 2,000",723093,Small studio,6/26/2022,28 m²,Unfurnished,5,106.65,254.61,102.37,270.27,152.72,411.57,406.54,452.11,114.22,303.64,Prague - Libeň,50.10408,14.47984,"CZK 15,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 23,000","CZK 3,300",723071,3+kk,7/28/2022,64 m²,Fully furnished,4,250.81,1213.14,171.15,1000.54,277.95,867.25,407.51,602.15,918.47,78.51,Prague - Karlín,50.09617,14.46611,"CZK 54,000",,,,Prefab concrete,,C,Very good,1.0,,,,,,,,,,,,
"CZK 12,500","CZK 3,500",505285,Studio,7/1/2022,40 m²,Unfurnished,4,285.44,226.5,74.03,1568.72,223.18,1027.75,996.13,622.81,783.53,142.05,"Svitákova, Prague - Stodůlky",50.0473402,14.3031131,"CZK 20,000",Personal,Up to 10 years,,Brick,Distance,A,,,1.0,,1.0,1.0,,,,,,,,
"CZK 11,800",CZK 700,262439,1 bedroom,9/1/2022,42 m²,Partly,,169.0,876.31,61.35,567.33,40.54,658.18,17.25,1013.69,924.6,315.0,"Grafická, Prague - Smíchov",50.0730669,14.394531,"CZK 11,800",Personal,,,Brick,Electric boiler,F,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,500",721965,Studio,8/1/2022,40 m²,Partly,10,290.01,935.67,535.99,747.66,615.74,450.6,572.23,606.77,1331.2,481.92,Prague - Horní Měcholupy,50.04111,14.56876,"CZK 18,000",,Up to 10 years,Standard,Brick,Distance,C,Very good,1.0,1.0,1.0,,1.0,1.0,,Complete,1.0,,,,
"CZK 19,500","CZK 4,500",521592,2+kk,7/15/2022,45 m²,Fully furnished,2,325.12,573.46,49.12,430.23,20.87,313.53,332.94,100.84,310.88,327.01,"U Kanálky, Prague - Vinohrady",50.0781932,14.4457107,"CZK 24,000",Personal,Up to 10 years,Luxurious,Brick,,,,,1.0,,,,,,,,,,,
"CZK 7,900","CZK 2,000",99515,Other,6/20/2022,20 m²,Fully furnished,1,243.43,478.83,258.28,2044.18,115.96,1622.68,348.41,1542.5,460.96,481.67,Prague - Hrdlořezy,50.092641,14.515206,"CZK 9,900",Personal,10 to 30 years,Standard,Brick,Electric boiler,B,Very good,,,,,1.0,,,Complete,1.0,,,,
"CZK 21,034","CZK 4,100",719023,Studio,6/15/2022,29 m²,Fully furnished,3,123.62,331.4,157.41,252.33,102.32,6.47,301.1,803.84,219.35,526.61,"Washingtonova, Prague - Nové Město",50.08065,14.431,"CZK 42,068",Personal,Over 50 years,Standard,Brick,Electric boiler,G,Very good,,1.0,,,,,,Complete,,,,,
"CZK 13,500","CZK 2,000",722970,Studio,9/1/2022,25 m²,Partly,1,125.12,479.9,118.49,181.69,179.17,500.68,297.06,229.85,434.46,517.72,"Štítného, Prague - Žižkov",50.0855445,14.45012865,"CZK 25,000",Personal,,,Brick,Electric boiler,C,Very good,,1.0,,,,,,,,,,,
"CZK 20,000","CZK 3,600",722967,3+kk,7/15/2022,57 m²,Fully furnished,6,736.73,1430.96,574.23,4018.45,493.34,753.19,1254.99,3441.16,1395.17,553.09,Prague - Dolní Měcholupy,50.06785,14.55596,"CZK 40,000",Personal,Up to 10 years,,Other,Central,B,New-build,,1.0,1.0,,,1.0,1.0,,1.0,,,,
"CZK 6,100","CZK 2,300",431534,5+1,6/30/2022,132 m²,Fully furnished,3,306.36,1076.46,842.15,1550.47,541.07,997.34,849.4,746.32,633.58,553.24,"K Ovčínu, Prague - Kobylisy",50.138197393931,14.476293446033,"CZK 12,000",Personal,10 to 30 years,Luxurious,Brick,Electric boiler,B,Very good,,,,,,,,,,,,,
"CZK 19,500","CZK 4,000",722815,2+kk,7/1/2022,48 m²,Partly,6,6.42,359.7,27.76,128.99,91.6,10.88,242.41,204.81,432.02,186.16,Prague - Holešovice,50.10237,14.45019,"CZK 29,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 24,000","CZK 5,000",564309,4+1,9/1/2022,90 m²,Unfurnished,5,355.53,502.21,250.25,427.16,344.64,720.42,245.79,690.63,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,"CZK 30,000",Personal,10 to 30 years,Standard,Prefab concrete,Distance,B,Very good,1.0,1.0,1.0,,,,,Complete,,,,,
"CZK 13,000","CZK 3,180",618428,1 bedroom,6/6/2022,45 m²,Partly,1,320.17,599.56,39.17,175.2,26.1,273.01,330.61,369.71,451.98,238.61,"Rostovská, Prague - Vršovice",50.068631,14.450433,"CZK 16,180",Personal,Over 50 years,Standard,Brick,Gas boiler,G,,,,,,,,,Interior,,,,,
"CZK 13,800","CZK 3,500",584725,Studio,6/27/2022,25 m²,Unfurnished,2,167.68,694.43,458.8,501.04,51.46,377.17,693.41,641.72,1360.73,406.66,"Kounická, Prague - Strašnice",50.078599,14.504137,"CZK 27,600",Personal,Up to 10 years,,Brick,,A,Very good,,,,,,,,Complete,,,,,
"CZK 14,990","CZK 5,010",721596,2+kk,9/1/2022,46 m²,Partly,8,558.19,1477.86,487.75,1590.26,802.13,478.75,258.08,479.79,609.47,265.93,Prague - Kamýk,50.01303,14.4347,"CZK 60,000",,,Standard,Prefab concrete,Central,C,Very good,1.0,1.0,1.0,,,,,Complete,,,,,
"CZK 38,000","CZK 3,000",708471,3+1,7/15/2022,100 m²,Partly,2,248.19,670.67,88.6,423.84,18.56,264.13,437.1,567.46,462.74,119.81,"Betlémská, Prague - Staré Město",50.08383,14.41542,"CZK 80,000",Personal,,,Brick,Gas boiler,G,Very good,,1.0,,,,,,Complete,,,,,
"CZK 18,490","CZK 2,828",722694,3+1,7/20/2022,73 m²,Partly,5,64.7,1070.92,371.98,1689.25,217.1,1997.22,1104.65,2083.35,1037.8,304.03,"Božanovská, Prague - Horní Počernice",50.11085055555,14.59919555555,"CZK 21,318",Personal,,,Prefab concrete,,G,Very good,,1.0,1.0,1.0,,,,,,"CZK 21,318",,,
"CZK 19,990","CZK 2,579",722663,2+kk,7/21/2022,47 m²,Partly,4,16.36,740.48,227.97,825.96,394.05,255.09,359.87,930.07,698.87,516.6,"U první baterie, Prague - Břevnov",50.08875722222,14.36535805555,"CZK 22,569",Personal,,,Brick,,G,Very good,,,1.0,1.0,,,,,,"CZK 22,569",,,
"CZK 18,000",CZK 0,643346,3+1,7/1/2022,150 m²,Fully furnished,4,214.25,181.57,128.84,537.84,22.84,387.73,222.92,228.73,910.15,687.16,"Záhřebská, Prague - Vinohrady",50.07212,14.437427,"CZK 18,000",Personal,,,Brick,,G,Very good,,1.0,,1.0,1.0,,,Interior,1.0,,,,
"CZK 18,500","CZK 2,500",531248,2+kk,8/1/2022,40 m²,Fully furnished,3,232.35,639.23,694.32,275.43,313.44,485.84,767.32,564.61,1065.4,201.79,"Vostrovská, Prague - Dejvice",50.1001838,14.3671741,"CZK 18,500",Personal,,Standard,Brick,Central,B,Very good,,,,,1.0,,,Complete,,,,,
"CZK 21,000","CZK 5,000",22345,2 bedroom,9/1/2022,65 m²,Fully furnished,1,236.26,605.2,312.04,1004.91,211.94,769.11,524.57,514.47,502.22,168.05,Prague - Střešovice,50.0866932,14.3818402,"CZK 21,000",Personal,Up to 10 years,Luxurious,Brick,Gas boiler,D,Very good,,1.0,,,,,,Complete,,,,,
"CZK 12,000","CZK 4,000",583304,2+kk,6/1/2022,45 m²,Fully furnished,1,304.52,1463.55,1896.57,1990.27,402.55,1866.21,878.08,1783.5,2447.2,2001.81,"Savojská, Prague - Koloděje",50.063937,14.646024,"CZK 16,000",Personal,,,Brick,,C,Very good,,,,,,,,,,,,,
"CZK 20,000","CZK 6,000",307224,2+kk,8/1/2022,55 m²,Fully furnished,1,374.96,1461.85,1020.74,1437.09,912.67,1006.15,785.66,1700.18,276.38,50.96,"Na Císařce, Prague - Smíchov",50.0757996,14.3625905,"CZK 44,000",Personal,Up to 10 years,Luxurious,Brick,Distance,B,,,,,,,,,,1.0,,,,
"CZK 20,000","CZK 3,000",697883,2+kk,6/14/2022,60 m²,Fully furnished,2,448.87,1153.71,1147.2,1774.13,964.95,1240.99,791.13,422.02,1081.59,652.85,"Naskové, Prague - Košíře",50.06164,14.36178,"CZK 40,000",Personal,Up to 10 years,Luxurious,Prefab concrete,,A,New-build,,1.0,1.0,,1.0,1.0,1.0,,,,,,
"CZK 27,000","CZK 2,500",587510,3+kk,7/1/2022,85 m²,Partly,3,82.76,1418.26,732.97,1325.77,77.39,1384.05,1550.63,1536.11,1515.7,336.41,"Filmařská, Prague - Hlubočepy",50.030489,14.392772,"CZK 30,000",Personal,Up to 10 years,Luxurious,Brick,Gas boiler,C,Very good,,1.0,,1.0,,1.0,,,1.0,,,,
"CZK 13,000","CZK 5,800",721570,2 bedroom,7/29/2022,53 m²,Partly,3,138.8,486.53,135.17,199.77,183.41,217.54,300.08,184.11,703.62,67.51,Prague - Břevnov,50.08737,14.34416,"CZK 20,000",Personal,,Standard,Prefab concrete,Distance,G,Very good,,1.0,1.0,,,,,Bathroom unit,,,,,
"CZK 19,500","CZK 5,500",74790,2 bedroom,6/8/2022,75 m²,Fully furnished,5,66.34,956.42,421.88,1191.14,379.58,558.18,685.36,989.8,1423.64,574.31,"Davídkova, Prague - Libeň",50.1193735,14.4697848,"CZK 25,000",Personal,,,Brick,Central,,,,1.0,,1.0,,,1.0,,1.0,,,,
"CZK 19,000","CZK 5,800",572133,3+kk,6/15/2022,78 m²,,10,208.27,302.11,303.29,330.77,316.18,322.95,311.11,252.63,713.99,63.55,"Bronzová, Prague - Stodůlky",50.0457781,14.3302232,"CZK 19,000",Personal,10 to 30 years,Standard,Prefab concrete,Distance,C,Good,,1.0,1.0,1.0,,,,Complete,,,,,
"CZK 22,900",CZK 0,308726,4+kk,7/4/2022,97 m²,Fully furnished,1,145.59,689.06,91.99,114.73,157.68,217.69,361.03,384.15,330.28,301.85,"Zelenky-Hajského, Prague - Žižkov",50.0884267,14.467243,"CZK 35,000",Personal,Up to 10 years,,Brick,Gas boiler,,Very good,,1.0,1.0,,,,,,,,,,
"CZK 28,000","CZK 9,000",322699,4+kk,8/1/2022,110 m²,Partly,4,227.08,1365.83,680.53,1273.33,259.03,1331.61,1498.19,1483.67,1463.26,198.92,Prague - Hlubočepy,50.0314899,14.3921594,"CZK 38,000",Personal,,Luxurious,Brick,Central,A,New-build,,1.0,,1.0,1.0,,1.0,,,,,,
"CZK 12,000","CZK 4,200",564493,2 bedroom,6/20/2022,53 m²,Partly,4,153.36,506.07,495.79,454.03,385.82,502.02,742.78,737.89,923.12,242.95,"Práčská, Prague - Záběhlice",50.05405,14.5116025,"CZK 20,000",Personal,,,Prefab concrete,Distance,C,,1.0,1.0,,,,,,,,,,,
"CZK 23,000","CZK 5,400",720810,2+kk,8/1/2022,62 m²,Partly,2,164.21,358.69,107.09,216.93,128.45,168.62,648.61,473.47,733.73,208.66,Prague - Žižkov,50.0783,14.45922,"CZK 23,000",,,,Brick,,B,Very good,,1.0,,,,,,,,,,,
"CZK 12,500","CZK 3,000",458341,Studio,7/15/2022,36 m²,Fully furnished,4,234.98,880.64,487.66,692.63,612.25,395.57,520.29,551.73,1320.65,429.98,"Modenská, Prague - Horní Měcholupy",50.0407835,14.5684987,"CZK 20,000",Personal,Up to 10 years,Luxurious,Low-energy,Central,A,New-build,,1.0,,1.0,,1.0,1.0,,,,,,
"CZK 16,000","CZK 3,500",710659,2 bedroom,6/7/2022,49 m²,Fully furnished,1,137.6,432.89,114.92,121.53,39.32,202.26,390.92,465.26,229.49,492.19,"Mikovcova, Prague - Vinohrady",50.0765,14.43062,"CZK 32,000",Cooperative,,Standard,Brick,,C,Good,,1.0,1.0,,,,,Exterior,,,,,
"CZK 14,000","CZK 3,500",699944,Studio,7/1/2022,32 m²,Partly,2,307.67,1000.95,645.3,858.3,678.86,921.72,559.15,940.69,775.23,252.82,"Wiesenthalova, Prague - Řeporyje",50.03951,14.32074,"CZK 28,000",Personal,Up to 10 years,Luxurious,Prefab concrete,Distance,C,New-build,,1.0,,,1.0,,,,1.0,,,,
"CZK 12,500","CZK 2,000",718598,5+1,6/1/2022,155 m²,Unfurnished,7,185.96,157.3,207.9,573.15,305.36,243.77,755.51,356.3,817.23,457.37,"U Stírky, Prague - Libeň",50.11997,14.46192,"CZK 15,000",Personal,10 to 30 years,Standard,Brick,Gas boiler,G,Very good,,1.0,,1.0,,,,,,,,,
"CZK 21,000","CZK 4,000",720688,3+1,6/1/2022,75 m²,Unfurnished,1,,,,,,,,,,,Prague - Háje,50.03876,14.51301,"CZK 21,000",,,,Prefab concrete,,G,Very good,1.0,1.0,,,1.0,,,,,,,,
"CZK 17,000","CZK 3,700",721285,2+kk,6/6/2022,32 m²,Fully furnished,2,213.68,237.44,110.87,187.38,100.17,34.0,268.55,445.91,602.31,294.45,Prague - Vinohrady,50.07566,14.4526,"CZK 20,700",,,,Brick,,D,New-build,,1.0,,,,,,,,,,,
"CZK 19,000","CZK 2,500",720039,2 bedroom,5/27/2022,68 m²,Partly,3,,,,,,,,,,,Prague - Hlubočepy,50.03211,14.39374,"CZK 57,000",,,,Brick,,B,Very good,,,1.0,1.0,,,,,,,,,
"CZK 15,000","CZK 5,000",720667,2 bedroom,5/31/2022,59 m²,Fully furnished,3,,,,,,,,,,,Prague - Hostivař,50.05228,14.52512,"CZK 15,000",,Over 50 years,,Brick,,G,Very good,,,1.0,,1.0,,,,,,,,
"CZK 17,500","CZK 3,200",720257,Studio,10/1/2022,34 m²,Fully furnished,2,,,,,,,,,,,Prague - Střešovice,50.08844,14.38422,"CZK 17,500",,10 to 30 years,Luxurious,Brick,Central,B,Very good,,,,,,,,Complete,1.0,,,,
"CZK 18,000","CZK 3,000",586165,3+1,6/1/2022,55 m²,Fully furnished,1,43.83,362.7,31.7,106.27,269.01,375.9,382.43,360.22,465.24,438.1,"Gruzínská, Prague - Vršovice",50.069848,14.470657,"CZK 21,000",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 7,900",CZK 1,527670,3+1,6/1/2022,12 m²,Fully furnished,1,712.47,1373.4,267.07,1418.38,897.57,1161.96,1627.1,997.27,1361.72,812.94,"Elektrárenská, Prague - Michle",50.0626153,14.4757716,"CZK 7,900",Personal,,,Brick,,,,,,,,,,,,,,,,
