Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,New building,Age,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
703902,"CZK 16,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,716","CZK 19,706",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,C,584,735,483,794,51,850,423,575,412,560,,,,,,,,"CZK 19,706

                                
                                
                
i",,,,
703895,"CZK 15,000",50.1394,14.44867,"K Beranovu, Prague - Dolní Chabry",Studio,New build,40 m²,"CZK 1,800","CZK 30,000",Personal,Low-energy building,Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 02. 2022,A,284,"1,009",166,738,585,"1,093",138,,,,,,,,,,,,,,,
657357,"CZK 12,999",50.10667,14.53982,"Poděbradská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,999","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2022,G,78,298,165,279,223,300,438,334,496,232,,,,,,,,,,,,
619337,"CZK 11,500",50.105327,14.50215,"Freyova, Prague - Vysočany",Studio,Excellent,30 m²,"CZK 3,000","CZK 11,500",Personal,Prefab concrete building,,10,No,No,No,No,No,Yes,No,01. 03. 2022,A,407,741,349,410,281,694,475,506,687,234,,,,,,,,,,,,
695001,"CZK 16,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,B,181,539,89,261,7,198,400,363,176,277,,,,,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,000","CZK 19,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,B,181,539,89,261,7,198,400,363,176,277,,,,,,,,,,,,
695003,"CZK 16,000",50.101752312999,14.45294761878,"Tusarova, Prague - Holešovice",1 bedroom,New build,44 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,B,188,545,95,268,25,205,407,369,113,246,,,,,,,,,,,,
491078,"CZK 14,600",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,400","CZK 30,000",Personal,Prefab concrete building,Furnished,12,No,No,No,Yes,No,Yes,No,01. 02. 2022,,101,643,176,946,292,77,207,699,228,207,Standard materials and solutions,District heating,Middle floor,,,,Overall,,,,,
667199,"CZK 9,500",50.00972,14.46059,"Libušská, Prague - Libuš",Studio,Excellent,42 m²,"CZK 2,000","CZK 10,000",Cooperative,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 04. 2022,D,60,133,379,245,356,898,"1,330",964,,,,,,,,,,,,,,
263023,"CZK 12,000",50.0570518499,14.2811066211,"Sazovická, Prague - Zličín",Studio,,33 m²,"CZK 2,500","CZK 14,500",Personal,Brick building,Furnished,4,Yes,No,No,No,Yes,No,No,,,276,"1,019",939,868,953,993,342,"1,215",175,,,,,,,,,,,,,
703624,"CZK 13,000",50.1266889,14.505251,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,A,305,926,187,955,395,"1,070",179,601,"1,439",228,,,,,,,,,,,,
700615,"CZK 19,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 6,700","CZK 20,000",Personal,Brick building,Furnished,1,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,G,189,499,654,463,962,728,"1,279","1,091",262,,,,,,,,,,,,,
681224,"CZK 9,000",50.07048,14.39916,"Mrázovka, Prague - Smíchov",Small studio,Excellent,18 m²,"CZK 2,000","CZK 9,000",Other,Brick building,Furnished,-1,No,No,No,No,No,No,No,01. 09. 2021,G,329,258,251,246,225,307,73,726,713,232,,,,,,,,,,,,
700259,"CZK 20,000",50.10428,14.45279,"Přístavní, Prague - Holešovice",3 bedroom with open-plan kitchen,Good,90 m²,"CZK 6,000","CZK 40,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,G,126,494,83,189,70,195,635,598,291,363,,,Attic,,,,,,,,,
630075,"CZK 11,900",50.132957,14.434955,"Pekařova, Prague - Bohnice",Studio,New build,36 m²,"CZK 2,100","CZK 24,000",Personal,Brick building,Partially furnished,3,Yes,Yes,No,No,Yes,No,No,Ihned,B,407,437,262,418,959,836,491,336,310,,Standard materials and solutions,Gas boiler,Top floor,Yes,1 to 10 years years,,,,,,,
703715,"CZK 15,900",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom,Excellent,59 m²,"CZK 2,400","CZK 16,300",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,25. 01. 2022,D,199,102,64,307,45,331,240,"1,332",358,91,,,,,,,,,,,,
703693,"CZK 30,000",50.05779,14.45373,"Týmlova, Prague - Michle",3 bedroom with open-plan kitchen,Excellent,121 m²,"CZK 4,000","CZK 60,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,G,336,697,550,366,114,"1,160",343,643,229,299,,,,Yes,,,,,,,,
703677,"CZK 18,000",50.10831,14.48244,"Nad Kolčavkou, Prague - Libeň",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,454,862,459,529,6,865,319,722,575,399,,,,,,,,,,,,
703659,"CZK 15,000",50.08293,14.42064,"Národní, Prague - Staré Město",Studio,Excellent,55 m²,"CZK 3,000","CZK 15,000",Personal,Other,Partially furnished,5,No,No,No,No,No,Yes,No,25. 01. 2022,B,117,691,113,149,0,66,155,535,209,341,,,,,,,,,,,,
703675,"CZK 22,990",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,800","CZK 49,580",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,77,200,48,62,30,211,200,222,145,196,,,,,,,,,,,,
698884,"CZK 27,500",50.07758,14.4459,"U Kanálky, Prague - Vinohrady",3 bedroom,Excellent,87 m²,CZK 500,"CZK 27,500",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,25. 01. 2022,E,256,553,74,361,6,244,328,140,375,258,,,,,,,,,,,,
671688,"CZK 14,000",50.12485,14.53217,"Mladoboleslavská, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,1,No,No,Yes,No,Yes,No,No,01. 02. 2022,G,70,"1,307",,,,,,,,,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Interior,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,Excellent,27 m²,"CZK 3,200","CZK 22,000",Personal,Prefab concrete building,Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,C,69,"1,240",280,57,704,788,"1,119",504,325,,,District heating,,,,,Interior,,,,,
628513,"CZK 17,500",50.105935,14.448337,"U Měšťanského pivovaru, Prague - Holešovice",Studio,Excellent,54 m²,"CZK 3,000","CZK 35,000",Personal,Other,Furnished,,No,No,No,No,Yes,Yes,Yes,14. 03. 2022,G,227,372,155,229,114,233,419,691,402,508,Premium materials and solutions,District heating,Raised ground floor,,10 to 30 years years,,Interior,,,,,
703548,"CZK 16,000",50.04705,14.46074,"Michelská, Prague - Michle",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,25. 01. 2022,B,223,574,79,636,3,634,385,392,351,249,,,,,,,,,,,,
700382,"CZK 18,500",50.0204964,14.4029624,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 35,000",Personal,Other,Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,C,456,622,"1,217",407,"1,143",,,,,,,,,,,,,,,,,
239222,"CZK 12,500",50.1450753,14.4498921,"Prunéřovská, Prague - Dolní Chabry",1 bedroom,Good,37 m²,"CZK 1,100","CZK 14,000",Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,28. 02. 2022,C,191,274,226,123,203,"1,035",970,340,,,Standard materials and solutions,Central heating,Ground floor,,1 to 10 years years,500 m²,,,,,,
703632,"CZK 16,990",50.03329555555,14.52759111111,"Emilie Hyblerové, Prague - Háje",3 bedroom,Excellent,70 m²,"CZK 3,698","CZK 20,688",Personal,Prefab concrete building,Unfurnished,2,Yes,No,No,No,No,Yes,No,,C,88,557,244,251,134,46,365,187,195,134,,,,,,,,"CZK 20,688

                                
                                
                
i",,,,
703630,"CZK 18,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,Excellent,75 m²,"CZK 5,565","CZK 24,555",Cooperative,Prefab concrete building,Unfurnished,2,Yes,No,No,No,No,Yes,No,,G,367,571,605,285,589,694,641,190,,,,,,,,,,"CZK 24,555

                                
                                
                
i",,,,
703618,"CZK 13,000",50.14038,14.51949,"Škrábkových, Prague - Letňany",Studio,New build,42 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,B,414,586,"1,083","1,173",264,710,986,"1,017","1,220",258,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,,
677254,"CZK 10,000",50.10648,14.47317,"náměstí Dr. Václava Holého, Prague - Libeň",Small studio,New build,20 m²,"CZK 2,600","CZK 12,600",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,G,127,682,73,167,115,185,141,485,288,263,,Central heating,Middle floor,Yes,,,Overall,,,,,
647732,"CZK 6,500",50.066928,14.450498,"Sámova, Prague - Vršovice",Studio,Good,28 m²,CZK 800,"CZK 7,300",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,D,270,493,217,344,168,115,226,275,264,350,,District heating,Middle floor,,1 to 10 years years,,,,,,,
703604,"CZK 24,500",50.13726,14.5225,"Nepomuckých, Prague - Letňany",2 bedroom with open-plan kitchen,New build,76 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,A,183,549,"1,204","1,116",611,653,942,"1,466","1,204",394,,,,,,,,,,,,
690086,"CZK 12,000",50.00216,14.43193,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,200","CZK 24,000",Personal,Prefab concrete building,Partially furnished,9,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,E,485,"1,473","1,304",715,220,161,"1,069",144,,,,,,,,,,,,,,
204133,"CZK 15,000",50.0341378,14.3201522,"Koterovská, Prague - Řeporyje",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,500","CZK 32,000",Personal,Brick building,Furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,,547,655,"1,295",697,581,"1,307","1,463","1,229",711,,,Geothermal heat pump,Ground floor,,1 to 10 years years,25 m²,,,,,,
703584,"CZK 12,500",50.01262,14.40006,"Vorařská, Prague - Modřany",Studio,Excellent,48 m²,"CZK 3,500","CZK 12,500",Personal,Other,Furnished,5,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,G,226,"1,106",443,"1,350",768,"1,411","1,360",690,,,,,,,,,,,,,,
683482,"CZK 15,000",50.07496,14.45826,"Korunní, Prague - Vinohrady",Studio,Excellent,34 m²,"CZK 2,447",,Personal,Low-energy building,Partially furnished,5,Yes,No,No,No,No,Yes,No,24. 01. 2022,B,426,877,458,761,164,705,649,264,915,528,Premium materials and solutions,Central heating,,,1 to 10 years years,,,,,,,
703564,"CZK 12,500",50.0404355,14.5687256,"Modenská, Prague - Horní Měcholupy",Studio,New build,30 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,12,Yes,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,G,284,930,537,742,610,445,496,601,"1,296",405,,,,,,,,,,,,
700464,"CZK 17,400",50.0628,14.44798,"U Křížku, Prague - Nusle",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 2,500","CZK 28,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,G,240,797,280,508,255,547,693,566,837,624,,,,,,,,,,,,
699001,"CZK 14,900",50.07087,14.46352,"28. pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,G,18,752,74,650,226,635,414,315,784,293,Standard materials and solutions,,Middle floor,,1 to 10 years years,,Overall,,,,,
700132,"CZK 15,000",50.04182,14.44444,"Antala Staška, Prague - Krč",2 bedroom,Excellent,56 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,C,51,442,87,372,217,273,323,238,955,240,,,,,,,,,,,,
295666,"CZK 25,000",50.0744824852,14.4432953153,"Moravská, Prague - Vinohrady",2 bedroom,Excellent,78 m²,"CZK 1,400","CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,160,35,113,541,94,396,214,276,514,268,Standard materials and solutions,Gas boiler,Middle floor,,over 50 years years,,Overall,,,,,
665623,"CZK 12,500",50.0561958,14.2908562,Prague - Třebonice,Studio,New build,30 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2021,A,125,"1,041",399,366,679,477,476,701,317,,Premium materials and solutions,,Middle floor,Yes,1 to 10 years years,,,,,,,
461857,"CZK 9,000",50.0577254,14.4701381,"Brtnická, Prague - Michle",Small studio,Good,25 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,,175,"1,208",227,"1,253",601,231,"1,461",701,"1,187",135,,,,,,,,,,,,
703510,"CZK 12,000",50.04375,14.49582,"Klapálkova, Prague - Chodov",Studio,New build,30 m²,"CZK 3,000","CZK 15,000",Personal,Other,Partially furnished,,No,No,No,No,No,No,No,01. 02. 2022,B,305,"1,007",332,"1,052",538,"1,308",505,"1,263",930,254,Standard materials and solutions,Central heating,Ground floor,Yes,1 to 10 years years,30 m²,,,,,,
452087,"CZK 13,000",50.0485532,14.5241392,Prague - Hostivař,1 bedroom with open-plan kitchen,Good,40 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,Yes,No,Ihned,,253,"1,054",508,"1,017",56,739,454,449,635,314,,Central heating,Middle floor,,,,,,,,,
699089,"CZK 14,500",50.0694218,14.3759387,"Pod Klamovkou, Prague - Košíře",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,4,No,No,No,No,No,No,Yes,12. 01. 2022,C,118,183,324,399,354,506,309,871,875,346,,Central heating,Middle floor,,,,,,,,,
650830,"CZK 10,000",50.139787,14.548685,"Herlíkovická, Prague - Kbely",Studio,Excellent,32 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,Yes,Yes,15. 02. 2021,G,184,982,854,835,"1,190","1,065",793,"1,153",224,,Standard materials and solutions,Central heating,Ground floor,,10 to 30 years years,32 m²,,,,,,
685106,"CZK 16,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 20,500",Personal,Brick building,Furnished,5,Yes,No,No,No,No,No,No,01. 02. 2022,B,114,989,23,10,23,31,353,549,399,398,,,,,,,,,,,,
685115,"CZK 22,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 27,700",Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 02. 2022,B,165,981,117,149,162,109,492,669,487,409,,,,,,,,,,,,
383036,"CZK 12,000",50.0664599,14.3106597,"Zrzavého, Prague - Řepy",Small studio,Excellent,30 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,25. 11. 2021,G,62,409,306,476,517,533,380,404,"1,178",213,,,,,10 to 30 years years,,,,,,,
700041,"CZK 25,000",50.07825,14.40628,"V Lesíčku, Prague - Smíchov",3 bedroom,Excellent,78 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,01. 02. 2022,G,242,357,225,316,15,400,287,927,747,432,,,,,,,,,,,,
700626,"CZK 11,000",50.069,14.50991,"Dürerova, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,900","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,201,199,"1,361",276,235,444,313,"1,190",208,,,,,,,,,,,,,
402217,"CZK 13,000",50.0425742,14.5016512,"Divišovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 13,000",Cooperative,Brick building,Furnished,2,No,No,No,No,Yes,Yes,No,14. 02. 2022,,209,"1,240",737,"1,495",273,717,640,671,490,151,Standard materials and solutions,District heating,Middle floor,,10 to 30 years years,,,,,,,
700625,"CZK 16,000",50.09662,14.35652,"Africká, Prague - Vokovice",2 bedroom,Excellent,54 m²,"CZK 3,500","CZK 32,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,G,272,396,253,278,303,251,319,467,"1,010",103,,,,,,,,,,,,
700035,"CZK 15,500",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,500","CZK 15,500",Personal,Brick building,Furnished,7,No,No,No,No,No,Yes,Yes,21. 01. 2022,D,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,,District heating,Top floor,Yes,,,,,,,,
700594,"CZK 14,600",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,24. 01. 2022,B,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,,,,,,,,,,,,
446124,"CZK 16,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,No,Yes,01. 02. 2022,B,246,257,379,339,405,40,617,740,869,72,Premium materials and solutions,District heating,Middle floor,Yes,1 to 10 years years,,,,,,,
515752,"CZK 12,000",50.0730017,14.3941452,"Grafická, Prague - Smíchov",Studio,,38 m²,"CZK 4,000","CZK 29,000",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,24. 01. 2022,,141,905,33,596,12,687,46,985,953,287,,Central heating,,,,,,,,,,
633108,"CZK 16,500",50.07051,14.398989,"Mrázovka, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,58 m²,CZK 830,"CZK 16,500",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,G,341,270,263,258,237,319,83,738,701,220,,,,,,,,,,,,
700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",2 bedroom with open-plan kitchen,Good,86 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,G,173,922,221,182,83,262,104,"1,263",46,394,Standard materials and solutions,District heating,Middle floor,,,,,,,,,
450463,"CZK 7,402",50.058202,14.5205966,"Na Groši, Prague - Hostivař",Small studio,Excellent,27 m²,"CZK 2,598","CZK 10,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,B,53,916,152,879,900,920,848,"1,195",950,217,Standard materials and solutions,District heating,Middle floor,,10 to 30 years years,,,,,,,
700535,"CZK 15,900",50.07626,14.46931,"Soběslavská, Prague - Vinohrady",2 bedroom,Excellent,49 m²,"CZK 2,912","CZK 15,900",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,E,335,688,258,393,135,471,171,797,157,309,,,,,,,,,,,,
700399,"CZK 17,000",50.125936,14.4236053,Prague - Troja,3 bedroom,Excellent,72 m²,"CZK 3,900","CZK 25,000",Personal,Prefab concrete building,,5,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,,233,534,231,604,397,548,632,947,"1,033",246,,,,,,,,,,,,
699900,"CZK 10,700",50.12984,14.42686,"Štětínská, Prague - Bohnice",Studio,Excellent,45 m²,"CZK 3,260","CZK 25,000",Cooperative,Prefab concrete building,Furnished,1,No,No,Yes,Yes,No,No,No,18. 01. 2022,G,359,648,359,921,624,390,414,525,722,29,,,,,,,,,,,,
422240,"CZK 12,500",50.0563801,14.3269444,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,69 m²,"CZK 4,000","CZK 14,500",Other,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,,G,140,"1,482",433,"1,447",604,"1,116","1,415","1,042",643,516,Standard materials and solutions,District heating,Top floor,,10 to 30 years years,,Exterior,,,,,
375542,"CZK 11,500",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",Small studio,Excellent,24 m²,"CZK 1,800","CZK 23,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,15. 11. 2021,,119,210,62,80,36,153,312,328,465,310,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,Overall,,,,,
689578,"CZK 9,000",50.1199709,14.458435054189,"S. K. Neumanna, Prague - Libeň",Studio,Excellent,24 m²,"CZK 2,300","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,25. 10. 2021,G,140,195,112,345,75,76,631,456,"1,072",630,,,,,,,,,,,,
699865,"CZK 14,500",50.10604,14.44736,"U Měšťanského pivovaru, Prague - Holešovice",Studio,New build,39 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,G,249,309,153,305,66,215,437,669,404,364,,,,,,,,,,,,
699840,"CZK 27,000",50.09179,14.4293,"Klimentská, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 2,500","CZK 60,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,02. 03. 2022,B,221,337,227,203,96,281,249,333,449,246,,,,,,,,,,,,
700492,"CZK 15,500",50.06234,14.44805,"U Křížku, Prague - Nusle",1 bedroom,Excellent,50 m²,CZK 550,"CZK 31,000",Personal,Brick building,Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,189,848,224,560,204,598,681,515,786,572,,,,,,,,,,,,
